Reading Time (CST),Ambient Air RHAvg (%),Ambient Air Temp (°C),Ambient Air TempMax (°C),Ambient Air TempMin (°C),Precipitation Precip (mm),Wind WindDir,Wind WindSpeed (km/h),Wind WindSpeedMax (km/h),Wind WindSpeedMin (km/h),0-5 cm Depth Average Temp (°C),0-5 cm Depth Average WFV (%)
22/01/2020,87,-7.2,-3,-12.8,0,WSW,11.3,26.2,2.1,0.1,37.5
23/01/2020,88,-8.1,-6.7,-9.5,0,SW,10.6,18.6,1.6,0.2,37.8
24/01/2020,87,-6.2,-4.7,-7.7,0,SW,10.1,22,0,0.2,37.2
25/01/2020,87,-7.1,-5.7,-8.4,0,S,17.8,28.1,8,0.1,36.5
26/01/2020,92,-8.1,-7.3,-10.2,0,E,12.2,23.1,4.7,0.1,35.5
27/01/2020,90,-9.9,-8.6,-11,0,SW,7.1,16.4,0,0.1,34.7
28/01/2020,87,-11.6,-9.9,-14.4,0,SSE,11.4,21.7,2.5,0.1,34.4
29/01/2020,85,-9.4,-7.2,-11.3,0,SE,10,17.3,3.7,0,34.1
30/01/2020,91,-6.3,-4,-8.7,0,SSE,9.5,16.5,1.8,0,33.9
31/01/2020,80,-3,-0.1,-5.2,0,SW,17.2,38.3,0.6,0,33.7
01/02/2020,77,-3.5,3.3,-11.4,0,SW,13.6,29,3.4,0,0
02/02/2020,77,-2.7,0.9,-8.5,0,WNW,21.7,54.1,4.7,0,0
03/02/2020,72,-15.3,-9.1,-22.8,0,WNW,12,39.3,0,0,0
04/02/2020,73,-15.8,-9.1,-21.8,0,WSW,11.4,21.9,2,0,0
05/02/2020,76,-9.8,-4.3,-16.8,0,SSE,16,28.2,4.7,0,0
06/02/2020,72,-16.6,-13.2,-23,0,SE,20.1,29.1,11.4,0,0
07/02/2020,68,-22.6,-14.1,-30.5,0,WSW,10.8,21.5,0,No Data,No Data
08/02/2020,81,-11.5,-8.2,-15.8,0,SSW,5,20.2,0,No Data,No Data
09/02/2020,79,-9.4,-2.7,-14.6,0,SSW,9.2,20.2,0,No Data,No Data
10/02/2020,82,-8.4,-5.4,-12.8,0,WNW,18,45.5,5.2,No Data,No Data
11/02/2020,78,-6.8,-1,-14,0,WSW,20.1,51.1,7.6,No Data,No Data
12/02/2020,67,-25.7,-14.6,-29.9,0,NW,24.6,47.1,3.5,No Data,No Data
13/02/2020,62,-23.8,-14.6,-28.6,0,WSW,13.1,22.6,5.3,No Data,No Data
14/02/2020,77,-15,-6.4,-24.7,0,S,23.7,51.4,0,No Data,No Data
15/02/2020,74,-13.9,-4.8,-27,0,W,16.5,41.7,0,No Data,No Data
16/02/2020,76,-19.4,-11.1,-28.6,0,S,14.9,34.8,0,No Data,No Data
17/02/2020,79,-12,-9.6,-16.8,0,WNW,13.7,27.7,0,No Data,No Data
18/02/2020,68,-18.4,-13.7,-23.2,0,NW,19.1,36.8,7,No Data,No Data
19/02/2020,65,-21.8,-14.2,-25.6,0,W,11.9,20.4,4.6,No Data,No Data
20/02/2020,68,-10.9,-1.1,-23.7,0,SSW,15.4,25.9,5.7,No Data,No Data
21/02/2020,68,-2.9,2,-7.1,0,WSW,19.5,36.8,4.2,No Data,No Data
22/02/2020,78,-3.3,5.6,-10.9,0,SW,9.5,25.9,0,No Data,No Data
23/02/2020,73,-1.7,1.9,-5.8,0,W,21,40.8,0,No Data,No Data
24/02/2020,84,-7.4,-2.8,-11.8,0,W,10.2,23.2,2.4,No Data,No Data
25/02/2020,78,-11.4,-7,-13.8,0,NNW,15.5,27.4,7,No Data,No Data
26/02/2020,79,-14.6,-12.5,-20.7,0,S,5.6,11.2,0,No Data,No Data
27/02/2020,81,-14.7,-9.2,-22.8,0,S,9.4,22.5,0,No Data,No Data
28/02/2020,84,-10.5,-3.3,-20.8,0,SSE,12.9,28.4,0,No Data,No Data
29/02/2020,89,-3.9,0.4,-10,0,SSE,18.7,36,6,No Data,No Data
01/03/2020,81,-1.5,2.5,-6.5,0,W,24.1,55.3,2.7,No Data,No Data
02/03/2020,82,-5.1,1.7,-14.4,0,SW,18.7,39.8,1.5,No Data,No Data
03/03/2020,76,-5,-1.6,-11.1,0,NW,15,33.9,0,No Data,No Data
04/03/2020,89,-5.7,0,-15.1,0,SE,17.7,37,0,No Data,No Data
05/03/2020,80,-4.8,-1.4,-12.2,0,W,19.6,37.3,0,No Data,No Data
06/03/2020,80,-2.9,3.8,-13.1,0,S,21.5,49.4,0,No Data,No Data
07/03/2020,89,-1.2,1,-4,0,ESE,12.5,26.2,0,No Data,No Data
08/03/2020,81,-9.1,-4.3,-15,0,NNW,26.6,44.9,6.7,No Data,No Data
09/03/2020,71,-12.5,-4.2,-20.4,0,W,8.8,30.9,0,No Data,No Data
10/03/2020,82,-6.1,4.4,-15.8,0,SSW,8.9,18.8,0,No Data,No Data
11/03/2020,85,-0.7,6.4,-6.6,0,SSW,16.7,39,4.2,No Data,No Data
12/03/2020,78,-2.1,0.9,-6,0,WNW,22.2,38.3,8.3,No Data,No Data
13/03/2020,72,-9.9,-5.9,-14.2,0,NW,21.4,39.9,7,No Data,No Data
14/03/2020,79,-13.9,-9.8,-18.8,0,WSW,10.6,20.2,4.2,No Data,No Data
15/03/2020,81,-8.3,-3.6,-14,0,SSE,11.3,26.9,0.3,No Data,No Data
16/03/2020,69,-6.7,-3.3,-10.6,0,W,24.2,41.7,8.4,No Data,No Data
17/03/2020,76,-7.1,-1.9,-13,0,S,11.3,28.2,0.7,No Data,No Data
18/03/2020,70,-10.8,-7.9,-14.2,0,ENE,16.4,29.1,4.8,No Data,No Data
19/03/2020,57,-11.5,-8.6,-14.1,0,NW,22.3,39.6,7.9,No Data,No Data
20/03/2020,59,-12.8,-4.7,-20.2,0,SW,11.7,30.3,0,No Data,No Data
21/03/2020,74,-9.4,-3.1,-17.2,0,SSE,14.8,32.9,3.3,No Data,No Data
22/03/2020,78,-1.9,5,-6.7,0,S,9.1,17.4,1.5,No Data,No Data
23/03/2020,75,-0.4,6.4,-7,0,SSW,14.8,30.6,4.7,No Data,No Data
24/03/2020,87,1.5,7.3,-2.6,0,SW,23.9,43.7,10.3,No Data,No Data
25/03/2020,79,-4.5,-1.6,-7.3,0,SW,17.8,43.6,1.2,No Data,No Data
26/03/2020,75,-0.1,5.7,-4.7,0,S,10.7,27.6,0,No Data,No Data
27/03/2020,74,3.3,9.8,-1.7,0,SW,16,33.3,0,No Data,No Data
28/03/2020,77,2.3,10,-3.7,0,SSW,7.6,22.4,0,No Data,No Data
29/03/2020,86,-0.1,3.7,-2.4,0,WNW,11.8,28.9,0,No Data,No Data
30/03/2020,81,3.3,11.4,-3.2,0,S,13.7,35.5,0,No Data,No Data
31/03/2020,78,5.2,12.1,0.9,0,SSE,21.5,41.7,2.7,No Data,No Data
01/04/2020,82,3.2,7.7,-5.5,0,SSE,13.7,33.8,0,No Data,No Data
02/04/2020,86,-8.1,-5.7,-9.7,0,NNW,30.7,44.2,17.3,No Data,No Data
03/04/2020,72,-10.4,-7.4,-16.6,0,WNW,22.1,40.6,1.2,No Data,No Data
04/04/2020,73,-9.2,-2.1,-18.6,0,SSE,9.4,24.4,0,No Data,No Data
05/04/2020,81,-2.2,1.7,-9.8,0,ESE,5.9,15.4,0,No Data,No Data
06/04/2020,84,3.4,10.3,-1.9,0,ESE,13.1,27.5,2.5,No Data,No Data
07/04/2020,76,4.3,9.9,0.4,0,SW,11.9,36,0,No Data,No Data
08/04/2020,72,1.4,4.4,-1.9,0,WNW,25.5,51.4,10,No Data,No Data
09/04/2020,77,-1.9,1,-5,0,WNW,20.1,43.2,0,No Data,No Data
10/04/2020,66,4.5,12.8,-2.3,0,SW,13.1,39.6,3.1,No Data,No Data
11/04/2020,66,-0.5,1.3,-3.2,0,NNW,21.1,43.2,7.1,No Data,No Data
12/04/2020,64,-3.6,-1,-5.1,0,WNW,13.9,29.7,0,No Data,No Data
13/04/2020,67,-7.8,-4.9,-10.1,0,NW,18.1,35.1,6.6,No Data,No Data
14/04/2020,60,-6.5,-2.5,-10.6,0,WSW,9.9,28.3,0,No Data,No Data
15/04/2020,57,-3.6,1.8,-9.3,0,NW,11.7,32.3,0,No Data,No Data
16/04/2020,63,-1.5,2.4,-5.2,0,SW,11.8,27.6,0,No Data,No Data
17/04/2020,57,4.4,13.1,-5.4,0,SW,15.4,36.8,3.3,No Data,No Data
18/04/2020,71,2.9,8.3,-2.4,0,NW,17.9,37.9,4.3,No Data,No Data
19/04/2020,56,3.1,11.1,-6.8,0,W,19,43.1,3.5,No Data,No Data
20/04/2020,64,0.9,4.4,-6,0,W,18.9,48.2,3.4,0,0
21/04/2020,68,-0.4,5.4,-6.5,0,S,13.4,32.1,0,0,0
22/04/2020,60,5.6,15.6,-3.7,0,SE,7.8,21.6,0,0,0
23/04/2020,58,9.3,17.3,0.9,0,WSW,10.5,30,0,0,0
24/04/2020,66,8.3,18.9,-1.4,0,SSE,9.3,29.1,0,0,0
25/04/2020,78,5.7,8.8,0.4,0,E,8,20.9,0,0,31.9
26/04/2020,72,9.6,17.1,-0.4,0,SSW,14.8,40.7,0,0,31.7
27/04/2020,59,10.8,19.2,2.7,0,WSW,12.6,31.5,0,0,31.8
28/04/2020,83,8.5,14.3,2.7,0,SSW,13.9,27.5,0.8,0,31.9
29/04/2020,65,8.7,16.8,0.8,0,WNW,10.4,26.8,0,0,32.1
30/04/2020,55,14.1,23.6,1.6,0,S,15.1,35.8,3.4,0.1,32
01/05/2020,71,12.9,16.2,10.2,1.4,SSW,15.7,33.8,2.6,0.1,32.2
02/05/2020,65,7.2,12.6,0,0,NW,27.6,47.5,15.5,0.1,32.3
03/05/2020,65,3.3,10.6,-1,0,S,15.7,31.4,1.6,0.1,32.3
04/05/2020,67,5.4,12.1,-3.9,0,SSE,9.9,28.2,0,0.1,32.2
05/05/2020,63,9.2,15.8,2.2,0,NW,10.7,25.7,1.6,0.1,32.5
06/05/2020,48,6.9,13.8,-0.2,0,WSW,14.3,30.8,2.6,0.1,32.6
07/05/2020,42,2.7,8.3,-4.4,0,WSW,18,40.7,7.5,0.1,32.6
08/05/2020,47,3.3,10.1,-4.4,0,SW,9.4,24,0,0.1,32.8
09/05/2020,43,4.8,9.3,1,0,E,21.3,41.1,1,0.1,32.9
10/05/2020,42,2.8,7.6,-3.6,0,NNW,23.2,43.2,9.2,0.1,32.8
11/05/2020,40,1,7,-5.2,0,NNW,15.5,37.9,2.8,0.1,33.1
12/05/2020,40,4,14.1,-8.8,0,SW,7.1,23,0,0.1,33.2
13/05/2020,79,5.7,7.7,-1.5,1.8,SSE,16.8,41.7,1.3,0.1,33.2
14/05/2020,91,6.7,10.5,0.7,1,WNW,9.7,26.3,0,0.1,33.4
15/05/2020,71,7.3,15,-1.4,0.2,SW,10.6,26.3,0,0.1,33.5
16/05/2020,54,12.6,23.8,1.3,0,S,8,25.4,0,0.1,33.8
17/05/2020,45,16.7,26.7,2.4,0,S,12,33.7,0,0.2,33.9
18/05/2020,36,18.6,27.1,8.7,0,SSE,24.2,50,5.7,0.2,34.1
19/05/2020,40,19.3,27.7,10.9,0,SSE,26.6,50.8,4.8,0.2,34.3
20/05/2020,61,19.2,27,10,0,SSE,23.2,44.5,4.6,0.2,34.7
21/05/2020,69,18.9,26,13.4,0,SSE,28.2,51.8,7.2,0.2,37.9
22/05/2020,63,21.3,28.5,15,0,SSE,23,41.9,10.9,0.2,39.7
23/05/2020,67,20.4,30.4,13.9,32.6,SSE,18.6,45.3,3.7,0.6,39.8
24/05/2020,82,15,19.5,11.9,0.2,W,15.4,38.6,0,1.5,40.5
25/05/2020,66,15.7,20.5,11.1,0,W,8.4,18.9,0,2.3,40.7
26/05/2020,63,17.5,23.8,12.6,0,SSW,7,18.1,0,2.8,41.1
27/05/2020,46,18.5,24.3,13.2,0,W,20.8,48,3.4,3.5,41.1
28/05/2020,63,11.1,13.7,6.8,0.8,W,23.7,45.8,2.7,3.9,41.2
29/05/2020,73,9.4,13.7,4.9,0,W,12.8,32.8,0,4.4,41.5
30/05/2020,48,12.6,21.8,-0.4,0,WSW,8.2,28.3,0,4.6,41.6
31/05/2020,36,19,27,7.9,0,S,19.1,45,2.8,4.9,41.6
01/06/2020,43,23.8,31.3,15.5,0,SW,20,45.5,5.9,5.1,41.6
02/06/2020,42,20.9,29.2,12.4,0,W,14.2,46.2,0.2,5.4,41.6
03/06/2020,44,21.1,30.2,8.2,0,SW,15.6,39.4,0,5.8,41.6
04/06/2020,37,19,26.1,10.7,0,W,23.6,57,3.9,6.2,41.5
05/06/2020,60,14.3,19,7.8,0,WSW,18.7,40.8,0,6.6,41.6
06/06/2020,77,11.7,15.6,4.4,5.4,ESE,16.6,37.2,0,7.1,41.7
07/06/2020,87,18.3,26.4,12,23.2,SE,29.7,63,0,7.4,41.9
08/06/2020,85,20.9,26.5,16.6,0.2,S,12.4,57.9,0,7.6,41.9
09/06/2020,80,15.3,17.8,13.3,0,NNW,19,34.1,4.6,7.8,42.4
10/06/2020,65,15.5,21,11.6,0,NW,22.5,44.4,2,8,42.2
11/06/2020,69,14.1,20.3,8,0,ESE,10.4,29.1,0,8.2,42.1
12/06/2020,57,13.1,20.4,4.9,0,E,10.6,24.7,1.9,8.3,42.1
13/06/2020,53,17,24.7,5.3,0,SE,21.3,42.3,0,8.4,42.1
14/06/2020,55,21.2,28.6,13.8,0,SE,31.9,51.7,17,8.6,42.2
15/06/2020,51,23.3,29.3,13.4,0,SW,18.3,42.2,0,8.9,42.2
16/06/2020,56,23.2,31.1,9.8,0,SSE,14.5,38.9,0,9.1,42.3
17/06/2020,64,26.1,32.6,19.2,1.6,SSW,16.2,54.1,0,9.3,42.4
18/06/2020,85,14,21.8,8,0.2,WNW,14.2,30.4,3.9,9.6,42.2
19/06/2020,56,15.4,21.9,10.5,0,WSW,12.1,32,0,9.9,42.1
20/06/2020,79,16.2,23.7,11.2,15.8,S,9.9,36,0,10.2,42.3
21/06/2020,82,14.1,17.9,11.3,0,NW,14.9,31.4,0.2,10.3,42.7
22/06/2020,80,15.8,20.1,12.4,0.4,W,13.4,29.7,2.9,10.5,42.6
23/06/2020,67,18.4,25.2,10.6,0,WSW,8.1,34.8,0,10.6,42.5
24/06/2020,61,20.4,29.5,10.1,0,SSE,5.5,15.2,0,10.6,42.4
25/06/2020,73,20.8,28,15.7,0.4,SSW,12,33.6,1.9,10.7,42.4
26/06/2020,64,22.6,30,15.6,0,W,9.6,22.1,0,10.9,42.3
27/06/2020,53,25.5,33.5,15,0,S,16.5,33.7,4,11.1,42.3
28/06/2020,64,26.2,33.4,19.1,0,SSE,20,43.4,6.6,11.3,42.4
29/06/2020,68,26.2,32.5,19.6,0,SE,13.3,27.5,0,11.6,42.8
30/06/2020,78,24.9,32.5,18.2,22.2,SE,10.5,49.9,0,12,42.6
01/07/2020,80,22.6,28.4,18.5,7.2,S,14.8,39.3,0,12.5,42.9
02/07/2020,79,24.7,31,16,1.4,SSE,15.7,39.9,0,12.9,43.1
03/07/2020,69,25.7,32.9,18,1.6,SSE,5.4,20.6,0,13.1,43
04/07/2020,86,22.9,28.7,17.8,8.2,SE,9.1,30.5,0,13.3,42.9
05/07/2020,85,23.8,30.1,18.8,0,S,5.8,24.9,0,13.5,42.8
06/07/2020,72,21.8,27.1,15.7,0,W,8.9,22,1.2,13.7,42.9
07/07/2020,69,22.4,30.4,14.6,0,SSW,7.3,15.7,0,13.8,43.2
08/07/2020,75,21.7,27,16.5,4.2,SSW,13.1,29.5,0.8,14,43.5
09/07/2020,72,19.9,25.1,15.1,0,WSW,15.9,34.2,4.7,14.1,43.6
10/07/2020,74,20.6,26.7,15.1,0,SSW,6.7,15.7,0,14.3,43.4
11/07/2020,75,21,26.6,13.7,0,ESE,4.8,14.7,0,14.3,43.5
12/07/2020,75,23.1,30,14.9,0,S,7.4,18.2,0.1,14.4,43
13/07/2020,88,20,24.4,13.2,19.2,SSE,9.8,26.8,0,14.4,42.9
14/07/2020,66,18.3,24,11.9,0,WSW,16.1,37.2,5.2,14.5,42.9
15/07/2020,67,19.1,25.2,12.9,0,WSW,13.5,35.8,0,14.6,42.9
16/07/2020,67,20.8,26.3,14.9,0,W,11.1,25.8,2.3,14.4,42.9
17/07/2020,82,19.5,28.1,12.6,4.8,S,12.1,49.1,0,14.4,42.3
18/07/2020,88,18.5,22.3,14,1.6,W,11.3,22.7,3,14.4,42.7
19/07/2020,76,17.5,22.4,11.7,0,NW,12.4,26,0.7,14.3,42.9
20/07/2020,78,17.7,26.1,8.4,0,SSW,4.2,14.3,0,14.3,42.3
21/07/2020,81,18.9,27.1,12.2,0,S,6.1,19,0,14.1,42.2
22/07/2020,76,18.5,25.8,9.2,0,S,10.3,29.9,0,14.1,42.3
23/07/2020,89,19.1,25.9,13.4,0,SSE,14.2,33.2,2.8,14.1,42.1
24/07/2020,81,26.1,33.7,20,0,S,11.9,23.6,2.2,14,41.7
25/07/2020,71,26,33.7,19.4,0,SW,9.2,24.3,2.7,14,41.8
26/07/2020,63,20,25.7,11.1,0,W,14.5,35,4.7,14,41.4
27/07/2020,70,19.7,26,13.5,0,WNW,11.7,28.3,0,14.1,41.1
28/07/2020,71,19.6,24.9,12.7,0,WNW,10.6,26.4,0,14.1,40.8
29/07/2020,73,20.2,30.2,9.6,0,S,3.2,10.7,0,14.2,41.3
30/07/2020,72,22.3,32,12,0,SSE,4.3,14.8,0,14.2,41.4
31/07/2020,81,20.3,25.8,12.8,0,W,10.8,27.1,0,14.3,41.2
01/08/2020,78,17.9,24.1,11.7,0.6,WSW,9.8,25.4,0.7,14.3,40.8
02/08/2020,72,17.6,24.3,10.2,0,S,6.8,21.8,0,14.3,40.7
03/08/2020,67,18.2,29.2,8,0,S,3.9,12.9,0,14.3,40.7
04/08/2020,68,18.7,27.4,7.4,0,S,6.8,22.4,0,14.3,40.8
05/08/2020,71,21.3,30.2,12.5,0,S,6.6,20.7,0,14.2,40.3
06/08/2020,74,21.9,30.9,12.9,0,S,7.6,21,0,14.1,40.3
07/08/2020,88,20.6,27.9,13.1,0,SSE,9.8,23.5,0.1,14.1,40.3
08/08/2020,60,21.5,29.1,12.7,0,WSW,10,27.4,0,14.2,40.4
09/08/2020,76,17.7,24.2,10.7,1.8,SW,10,32.6,0,14.2,40.6
10/08/2020,53,18.8,26.9,9.8,0,WSW,16.1,38.4,5.6,14.2,40.7
11/08/2020,56,19.8,27.9,9.9,0,W,9.7,22.5,0,14.2,40.9
12/08/2020,67,21.5,31.4,9.9,0,SE,11,29.4,0,14.2,40.7
13/08/2020,91,18.9,26.1,14.6,1,SSE,10.2,35.2,0,14.1,40.6
14/08/2020,95,15.9,18,11.5,10.2,NW,10,27.7,0,14.1,40.6
15/08/2020,73,16.9,25.4,9.9,0.2,W,10,26.1,1.6,14.1,40.7
16/08/2020,70,17.4,24,10.8,0,W,9.5,21.9,1.3,14.1,40.7
17/08/2020,69,17.9,26.6,8.7,0,WSW,4.7,17.1,0,14,40.5
18/08/2020,66,24,35.7,11.8,0,SSW,7.2,19.2,0,14,40
19/08/2020,70,24.2,32.3,15,5.8,WSW,8.1,27.7,0,13.9,40
20/08/2020,74,23.3,32.9,15.5,0.2,SE,4.4,16,0,13.9,40.1
21/08/2020,78,23.4,31.3,15.1,0,SSE,6.3,18.6,0,14,40
22/08/2020,83,20.6,25.3,14.5,0,WNW,12,25.6,0,14.1,40.1
23/08/2020,87,17.6,23.7,10.1,0,SW,6.2,20.9,0,14.2,40.1
24/08/2020,61,20.8,32.2,9.6,0,SW,7.6,20.5,0,14.3,39.9
25/08/2020,72,19.8,29.2,10.3,0,SSE,8.7,25.8,0,14.3,39.7
26/08/2020,77,19.2,24.5,12.4,0,W,9.7,22.6,0,14.3,39.9
27/08/2020,75,18.4,27.3,10.1,0,S,6.1,20.2,0,14.3,39.5
28/08/2020,75,17.6,23.5,11.7,5,W,12.5,37.2,0,14.3,39.3
29/08/2020,67,17.2,26.9,9.7,0,SW,6.8,18.8,0,14.3,39.3
30/08/2020,88,14,19.9,9.5,16.2,SSW,10.2,30.4,0,14.3,39.1
31/08/2020,71,11.8,17.5,5.8,0,W,11.4,27,0,14.2,39
01/09/2020,64,13.7,23.4,4.2,0,WSW,13.9,43.8,1.9,14.2,39.2
02/09/2020,75,14,20.7,10.1,7.8,WSW,11.1,23.8,0,14.1,39.1
03/09/2020,63,13.4,19,7.2,0.2,WNW,18.7,39.9,1.4,13.9,39.2
04/09/2020,65,13.3,21.2,6.6,0,WSW,9.3,26.8,0,13.7,38.8
05/09/2020,59,17.3,27.8,6.8,0,SW,8.4,22.2,0.5,13.6,38.6
06/09/2020,69,15.2,21.6,9.4,0,WNW,20.5,49.1,4.2,13.5,38.7
07/09/2020,77,7.1,10.2,3.3,1.6,NW,13.5,33.4,2.1,13.4,38.7
08/09/2020,73,6.4,12.9,1.6,0,WNW,9.2,22.7,0,13.3,38.6
09/09/2020,52,9.3,17.9,0.1,0,SSW,11.2,26.6,0,13.3,38.6
10/09/2020,49,15.2,25.8,6.1,0,SSW,7.7,21.4,0,13.1,38.6
11/09/2020,51,14.8,24.1,4.6,0,S,10.5,29.4,0,13,38.8
12/09/2020,67,13.5,21.9,4.7,0,W,9.5,23.9,0,12.9,38.8
13/09/2020,72,10.4,15.1,1.6,1.2,NW,9,27.7,0,12.8,38.8
14/09/2020,71,9.4,17.3,-0.3,0,SE,8.8,24.3,0,12.8,38.8
15/09/2020,70,13.5,18.1,9.6,0,W,8.3,18.7,0.8,12.8,38.8
16/09/2020,65,7.9,12.7,-2.2,0,SW,11.3,34.2,0,12.7,38.8
17/09/2020,61,4.3,15.1,-4.7,0,S,2.4,12.5,0,12.6,38.9
18/09/2020,56,11.5,23,0,0,S,12.8,35.3,0,12.6,38.8
19/09/2020,62,15.2,26.5,3.4,0,SE,8.9,24.1,0,12.4,38.6
20/09/2020,66,18.2,25.4,11.8,0,SSE,20.5,39.9,8.4,12.3,38.4
21/09/2020,55,18.5,24.4,10.5,0,W,26.7,50.3,2.7,12.3,38.4
22/09/2020,52,18.4,31.7,5.4,0,WSW,13.6,39.2,0,12.3,38.4
23/09/2020,82,10.7,14.6,5.8,0.4,SW,13.1,32.7,1.4,12.3,38.4
24/09/2020,78,12.8,22.5,0.4,0.2,SSW,16.5,40.4,0,12.3,38.4
25/09/2020,55,17.5,26.5,10.4,0,WSW,12.8,29.3,1.8,12.3,38.4
26/09/2020,45,16.8,24.7,8.8,0,WSW,11.1,32.8,0,12.3,38.4
27/09/2020,68,12.4,14.9,10.1,0,NW,23.4,44.3,8.8,12.3,38.4
28/09/2020,77,9.7,13.8,7.5,0,WNW,20.3,42.3,0,12.3,38.4
29/09/2020,67,12.5,21.1,6.4,0.4,W,15.5,42.7,0,12.3,38.5
30/09/2020,71,8.9,13.2,4.9,0.8,NW,25.2,54.5,11.2,12.3,38.5
01/10/2020,77,3.4,8.3,-4.3,0.2,WNW,12.4,33.1,0,12.2,38.5
02/10/2020,66,2.9,10.9,-6.1,0,SE,5.8,19.7,0,12.1,38.5
03/10/2020,62,4.1,12.5,-5.3,0,SW,4.6,21.9,0,11.9,38.6
04/10/2020,51,11.3,19,1.8,0,SSW,18.1,38.9,2.4,11.7,38.6
05/10/2020,56,13.4,20.7,6.9,0,W,15.3,37.1,0,11.5,38.6
06/10/2020,67,11.7,19.9,5.2,0.8,WNW,13.8,56.2,0,11.4,38.4
07/10/2020,70,8.7,14.8,3,0.2,WNW,16.1,36.3,2.3,11.3,38.2
08/10/2020,60,8.8,18,-1.8,0,S,14.7,42.9,0,11.3,38.3
09/10/2020,61,9.9,17.5,2.4,0,W,17.3,38.3,0,11.2,38.2
10/10/2020,66,7,14,0.9,0,SSE,17.9,40.9,1.4,11.1,38.3
11/10/2020,55,13.9,19.2,9.2,0,SSW,27.7,50.8,11,11.1,38.3
12/10/2020,45,9.6,14.7,4.1,0,W,19.3,39.1,3.9,11,38.5
13/10/2020,42,8.1,13.1,4.2,0,W,22.8,51.9,2.9,10.9,38.6
14/10/2020,73,3.5,8.9,-4,6.2,W,15.2,44.7,0,10.9,38.5
15/10/2020,59,-0.9,4.6,-7.1,0,WNW,16.7,39.8,0,10.8,38.6
16/10/2020,53,-2.7,2.7,-7.6,0,W,13.3,31,1.1,10.6,38.6
17/10/2020,58,-2.2,3.5,-7.4,0,WNW,15.1,30.6,0,10.4,38.5
18/10/2020,57,-1.9,1.9,-7.3,0,W,16.5,34.5,5.3,10,38.2
19/10/2020,62,-4,4.4,-10.7,0,WSW,8.8,22.5,0,9.7,38.2
20/10/2020,84,-4.9,1.6,-13.2,0,SE,12,29.6,0,9.4,37.8
21/10/2020,90,-1.6,0.2,-5.6,0,W,9.7,21.8,0,9.1,38
22/10/2020,82,-2.4,1.6,-6,0,W,8.4,20,1.5,8.8,38.1
23/10/2020,77,-4,-0.3,-8.1,0,WNW,15.4,29,5.8,8.6,38.1
24/10/2020,66,-4.1,-0.5,-9.4,0,WNW,10.4,21.8,0.1,8.3,38
25/10/2020,74,-4.3,-2.3,-6,0,WNW,10.7,22.8,0,8.1,38
26/10/2020,63,-4.4,-1.6,-7.4,0,SW,17.9,37.4,8.2,7.8,37.9
27/10/2020,82,-2.1,3.8,-9.4,0,SW,13.5,32.9,5.8,7.6,37.8
28/10/2020,83,-0.8,2.7,-3.1,1.8,SW,12,30,0,7.4,37.8
29/10/2020,80,-3.5,-1.2,-7.1,0,SSE,11.9,28.6,0,7.2,37.8
30/10/2020,91,-0.5,2.9,-7.4,0,S,17.4,47.9,0,7,37.8
31/10/2020,73,0.1,7.6,-4.9,0,WNW,34.8,60.8,10.4,6.8,37.8
01/11/2020,66,-1.9,4.7,-10.6,0,WSW,16.1,31.8,4.7,6.6,37.8
02/11/2020,56,8.4,18.3,1.5,0,WSW,14.7,28.7,4.8,6.5,37.8
04/11/2020,56,7.8,19.7,-3.9,0,W,13.3,34.6,0,6.2,37.7
05/11/2020,75,5.5,12.5,-1.8,0,S,14.8,40.5,0.4,6.2,37.8
06/11/2020,80,1.5,11.2,-3.3,0,E,17.5,32.3,7.9,6.3,37.7
07/11/2020,79,0.1,4.7,-4,0,ESE,15.6,29.4,3.1,6.3,37.7
08/11/2020,81,4.2,7.5,1.4,0,S,17.5,47.2,1.2,6.3,37.7
09/11/2020,64,-5,1.4,-7.7,0,W,21.6,49.8,6.8,6.3,37.7
10/11/2020,71,-9.7,-2.2,-15,0,SW,7.7,23.8,0,6.3,37.7
11/11/2020,75,-8.5,-0.7,-18.4,0,SSE,8.4,29.8,0,6.3,37.7
12/11/2020,79,-11.3,-6.5,-22.1,0,WNW,14.6,32.3,0,6.1,37.7
13/11/2020,81,-9.8,-2.3,-18.9,0,SSE,18.1,31.6,6,6,37.6
14/11/2020,83,-0.8,3.4,-4.7,0,SSW,20.5,41,6.9,5.8,37.5
15/11/2020,75,-5.7,-1,-11.5,0,W,21.2,48.2,0,5.6,37.4
16/11/2020,79,-9.1,-4.9,-11.8,0,W,11,30.2,0,5.5,37.3
17/11/2020,80,-8.2,-5.1,-14.5,0,SSW,10.7,24.9,0,5.3,37.3
18/11/2020,77,-0.2,6.2,-5.9,0,S,17.6,32.4,1.1,5.1,37.2
19/11/2020,83,-2.4,4.7,-4.4,0,SW,11.7,26.1,0,5,37.3
20/11/2020,81,-8.5,-3,-11.3,0,WSW,14.1,34.7,0,4.8,37.2
21/11/2020,85,-8.9,-3.3,-16.4,0,SSW,9.3,20.1,2.3,4.7,37.2
22/11/2020,83,-6.7,-4.1,-10.6,0,SSW,12.3,24.5,0,4.5,37.2
23/11/2020,82,-8.8,-3.5,-13.4,0,SE,17.2,32.5,6.6,4.4,37.2
24/11/2020,92,-2.7,0.1,-11.2,0,WSW,9,30.6,1.8,4.2,37.1
