Reading Time (CST),Ambient Air RHAvg (%),Ambient Air Temp (°C),Ambient Air TempMax (°C),Ambient Air TempMin (°C),Precipitation Precip (mm),Wind WindDir,Wind WindSpeed (km/h),Wind WindSpeedMax (km/h),Wind WindSpeedMin (km/h),0-5 cm Depth Average Temp (°C),0-5 cm Depth Average WFV (%)
12/03/2019,93,-4.7,1.2,-11.3,0,S,15.6,30.5,1.5,No Data,No Data
13/03/2019,94,-3.9,0.3,-10.2,0,WNW,14.2,30.8,0,No Data,No Data
14/03/2019,92,-1.4,0.4,-5.4,0,NW,31.6,52.8,11.3,No Data,No Data
15/03/2019,90,-6.7,-3.6,-15.6,0,WNW,17.8,33.8,3.8,No Data,No Data
16/03/2019,91,-8,0.7,-18.2,0,SW,8.8,19.9,0,No Data,No Data
17/03/2019,95,-3.6,2,-8.9,0,W,9.7,16,0,No Data,No Data
18/03/2019,93,-2.2,2.5,-8.1,0,SW,11.9,31.8,2.6,No Data,No Data
19/03/2019,92,-0.2,5,-8.5,0,WSW,14.3,32.9,1.6,No Data,No Data
20/03/2019,100,0.8,3.9,-1.5,0,W,11.3,22.9,2.5,No Data,No Data
21/03/2019,96,2.8,6.5,-1.3,0,WNW,14.3,25.1,3.6,0,0
22/03/2019,96,0.1,4.9,-5.2,0,S,8.1,17.6,0,No Data,No Data
23/03/2019,95,2.4,9.4,-3.6,0,SSW,14.4,38.7,3.2,No Data,No Data
24/03/2019,78,-5.5,-1.4,-8.8,0,NE,21.7,40.7,5.5,0,0
25/03/2019,71,-4.1,1.1,-8.6,0,ESE,8.1,16.4,0,0,0
26/03/2019,100,0.4,3.7,-3.8,0,S,15.9,28.3,5.3,No Data,No Data
27/03/2019,97,3.5,8.8,0.4,0,WSW,18.1,45.1,4.7,0,0
28/03/2019,85,0,1.9,-2.2,0,WSW,12.6,26.8,0,0,0
29/03/2019,87,-0.5,2.8,-4.4,0,WNW,21.9,48.3,6.4,0.1,0
30/03/2019,77,-2.5,0.8,-5.8,0,SW,10.2,22.5,0.1,0.2,0
31/03/2019,94,-0.1,2.8,-2.6,0,SSW,5.5,16.4,0,0.1,0
01/04/2019,83,2.5,7.2,-1.2,0,WSW,12.8,35.4,0,0.2,0
02/04/2019,91,-1,2.9,-3.7,0,NW,17.9,53.8,2.5,0.1,0
03/04/2019,79,-1.9,2,-5.7,0,SW,12,26.4,0,0.3,0
04/04/2019,96,0.3,3.2,-2.1,0,SSE,21.9,39.8,3.6,0,0
05/04/2019,100,0.2,1.4,-0.9,0,WNW,12.8,29.1,1,0.1,0
06/04/2019,100,1.9,6.5,-2.3,0,ENE,11.3,25.6,0,0.1,0
07/04/2019,100,5.8,11.8,3,0,S,7.2,18.5,0,0.1,0
08/04/2019,100,3.1,6.4,-2.2,0,WSW,13.3,29.7,0,0,0
09/04/2019,92,-4.5,-2.5,-6,0,SW,17.2,31,5.1,0.1,0
10/04/2019,87,-0.5,4.6,-5,0,NE,13.7,27.9,4.7,0.1,25.1
11/04/2019,83,0.5,4.1,-3.3,0,NE,20.4,42.2,8.4,0.2,25.5
12/04/2019,91,0,2.8,-2,0,E,22.8,44.4,5.2,0.1,25.7
13/04/2019,64,3.5,11.8,-3.9,0,WSW,10.9,20.5,0,0.3,25.9
14/04/2019,82,3.2,8.9,-2.2,0,SSE,21.5,40.1,9.5,0.3,26.2
15/04/2019,91,5.8,15.1,0,0,S,19.1,40.2,2.7,0.3,26.3
16/04/2019,74,8.6,17,0.6,0,SW,12.2,32.7,0,0.3,26.4
17/04/2019,79,7.7,14,2.3,0,ENE,10.9,25.1,1,0.3,26.6
18/04/2019,62,8.3,15.5,-1.7,0,WNW,9.1,22.1,0.4,0.4,26.8
19/04/2019,61,12.3,21.2,1.3,0,S,16.8,45.3,1.5,0.4,27.1
20/04/2019,64,12.1,17.9,7.3,0,SSW,9,23.1,0,0.3,28.7
21/04/2019,59,11.4,20.7,0.3,0,SSW,6.5,28.2,0,0.4,32.6
22/04/2019,67,9.2,16.4,1,0,W,12.6,29.3,0,0.6,34.5
23/04/2019,65,10.7,18.9,-0.6,0,S,15,40.2,0,0.8,34.9
24/04/2019,45,13.7,21.1,5.2,0,WNW,15.5,35.9,1.8,1.1,34.5
25/04/2019,54,7.6,14.5,-0.8,0,WNW,21.7,58.7,3.4,0.9,33
26/04/2019,59,5.7,12.5,-1.6,0,SW,13.5,37.4,0,1.1,33.1
27/04/2019,54,4.6,10.9,-4.2,0,E,10.2,27.8,0,0.9,32.9
28/04/2019,56,4.5,8,0.7,3.4,ENE,19.5,34.1,7.8,1,32.8
29/04/2019,100,1.6,4.7,-0.3,2.2,ENE,13.2,32.5,0,1,32.7
30/04/2019,90,3.6,7.9,-0.6,0,SE,7.5,17.9,0,0.8,32.7
01/05/2019,95,3.9,8.6,-0.7,0,SSW,5.6,14.5,0,0.8,32.7
02/05/2019,63,7.7,16.5,-1.6,0,S,10.4,27.1,0,0.9,32.7
03/05/2019,71,9.9,17.1,4.9,3.6,SSW,12.6,27.5,0,1.3,32.9
04/05/2019,51,7.8,13.3,1.8,0,W,21.6,44.6,5.3,1.7,33
05/05/2019,69,2.2,5.8,-2.9,0,NW,15.3,34.9,3.3,1.9,33.1
06/05/2019,64,1.2,6.7,-3,0,SW,9.9,21.6,0,1.8,33
07/05/2019,51,6.8,16,-5.6,0,S,11.5,27.9,0,1.7,33.1
08/05/2019,58,7.1,11,1.2,0,WSW,19.9,38.6,0,1.9,33.1
09/05/2019,45,6,12,-0.9,0,WSW,17.6,39.8,0,2.2,33.1
10/05/2019,38,9.9,17.6,-2.9,0,S,15.4,37.5,0,2.4,33.1
11/05/2019,59,13.5,22.1,8.3,5.4,SSW,14.3,45,0,2.7,33.1
12/05/2019,68,11.5,19.5,3.4,0.2,SSW,10,25.5,0,3.2,33.1
13/05/2019,47,17.6,26.6,7.4,0,SSW,11.9,30.5,0,3.9,33.2
14/05/2019,42,12.9,17.6,5.5,0,W,17.1,34.2,0,4.6,33.3
15/05/2019,67,9.9,15.7,0.8,6,SSE,14.1,38.3,0,5,33.3
16/05/2019,70,7.8,11.5,0.7,0,WNW,23,46.4,2.8,5,33.3
17/05/2019,57,8.1,16.4,-2.6,0,E,12.6,36,0,4.9,33.3
18/05/2019,48,7.8,13.3,2.2,0,NE,27.8,47.1,6.8,4.9,33.3
19/05/2019,43,9.2,15.7,1.4,0,NE,18.6,41.5,1.4,4.9,33.2
20/05/2019,49,13.1,22.2,1.4,0,SSE,8.6,29.2,0,5,33.1
21/05/2019,35,15.3,23.5,1.1,0,E,13.1,38.4,0,5.5,33.2
22/05/2019,76,10.7,13.6,8.5,2.6,E,21.5,43.4,9.2,6.2,33.2
23/05/2019,65,14.3,21.8,6,0,SSW,12.5,26.1,0.9,6.3,33.2
24/05/2019,99,9.4,11.9,6.6,15.2,ESE,15.5,36,4.5,6.5,33.2
25/05/2019,83,12.9,21,7,0.8,W,14.6,30.9,0.4,6.6,33.2
26/05/2019,95,5.9,8.1,2.9,11,SE,9.9,28,0,6.6,33.3
27/05/2019,65,10.3,19.7,0.1,0,SSE,6.7,26.4,0,6.3,33.5
28/05/2019,46,17.3,26.4,4.6,0,SW,12.7,33.4,0,6.3,33.5
29/05/2019,49,19.6,28.1,7.1,0,SW,6.7,22.8,0,6.9,33.5
30/05/2019,43,22.6,32.9,10.3,0,SW,13.3,33.5,0,7.9,33.6
31/05/2019,54,12.4,17.3,6.8,0,WNW,20.7,36.8,4.6,9,33.7
01/06/2019,49,12.5,19.7,3.3,0,W,13.2,40.4,0,9.4,33.7
02/06/2019,40,12.1,19.6,1.1,0,SE,9.2,21.2,0,9.5,33.7
03/06/2019,42,20.7,33.2,8.6,0,SSE,18.9,40.3,2.1,9.7,33.6
04/06/2019,65,19.8,29.2,12.8,0,WSW,15.4,38.8,0,10.1,33.6
05/06/2019,57,18.8,28.5,7.8,0,SSW,9.8,27.1,0,10.9,33.7
06/06/2019,51,20.9,29.7,10.1,0,SE,13,30.7,0,11.6,33.7
07/06/2019,50,26.5,37,16.5,0,SSE,21.8,50.8,4.2,12.3,33.7
08/06/2019,92,16.9,22.8,10.5,7,WNW,14.6,34,1.4,12.9,34
09/06/2019,66,14.6,20.6,8.8,0,W,13.7,36.3,0,12.9,33.9
10/06/2019,54,14.6,21.9,6,0,W,10.5,27.9,0,12.6,33.7
11/06/2019,54,13.9,19.5,4.8,0.6,SSW,15.5,35.6,0,12.6,33.7
12/06/2019,46,13.3,21.7,2,0,SSW,6.2,20.6,0,12.5,33.7
13/06/2019,47,18.9,26,9.2,0,S,12.5,30.5,0,12.6,33.6
14/06/2019,49,20,27.3,11.1,0,ENE,13.9,31.1,0,12.9,33.7
15/06/2019,75,13.3,16.2,11.1,3.6,SE,11.5,27.1,0,13.4,33.8
16/06/2019,99,12.6,15.2,10.5,7,ENE,12.4,27.1,1.1,13.2,33.7
17/06/2019,93,15.2,20.6,11.5,3.8,WSW,10.2,28.2,1.1,12.6,33.7
18/06/2019,73,17,24,9.6,0,SW,6.2,17.2,0,12.5,33.6
26/06/2019,65,21.4,28.9,12.9,0,W,10.4,30.6,0,14.7,34.1
27/06/2019,69,21.5,28.7,13.4,0,E,7.3,19.7,0,15.2,34
28/06/2019,61,22.7,30.3,13,0,SE,7.7,19.9,0,15.8,34.1
29/06/2019,89,21.3,28.8,15.8,5.4,SE,10.7,39.8,0,16.3,34.1
30/06/2019,60,24.5,30.9,18.7,0,WSW,14,41.4,3.6,16.4,34
01/07/2019,58,22.4,28.7,14.4,0,WSW,10.4,24.2,0.5,16.8,34.1
02/07/2019,70,20.8,26.4,13.7,1.6,WSW,11.4,31.9,0,17.1,34.1
03/07/2019,84,17.3,22.6,12.7,3,SW,6.6,16.8,0,17.2,34
04/07/2019,71,20,26.7,12.1,0,W,7.6,22.5,0,17,34
05/07/2019,70,18.9,24.8,12.3,0,WSW,10.9,26.8,1.6,16.9,34
06/07/2019,65,17.1,24.3,6.5,0,WSW,7.2,22.9,0,17,34
07/07/2019,61,21.9,30.2,10.3,0,S,10.1,26,0,17,33.9
08/07/2019,94,21.7,29.8,18,0.4,S,11.6,24.3,0,17.2,33.9
09/07/2019,100,19.4,22.3,16,14.2,SSE,8.9,28.3,0,17.3,33.9
10/07/2019,85,20.7,25.3,15.2,14.2,NW,16.2,35,0,17.1,33.7
11/07/2019,87,22.2,29.7,13.6,5.2,SSW,14.5,38.3,0,17,33.7
12/07/2019,92,19.9,25.7,15.7,0.2,SSW,6,21.4,0,16.9,33.6
13/07/2019,81,23.2,30.5,13.7,0,S,5.9,16.9,0,16.9,33.6
14/07/2019,92,24.4,30.4,18.9,8.6,S,12.4,32.2,0.1,17,33.6
15/07/2019,89,23.6,27.7,17.2,12.6,WSW,13.1,44.8,0.2,17.3,33.6
16/07/2019,86,21.4,27.7,15.4,0,WSW,5.3,15.7,0,17.5,33.6
17/07/2019,99,20.3,25.5,17.1,8,SSE,6.7,17.5,0,17.5,33.5
18/07/2019,88,21.7,28.7,15.1,0,SW,7.7,28.5,0,17.3,33.2
19/07/2019,76,20.5,25.3,14.8,0,WSW,13,37.5,3,17.2,33.2
20/07/2019,82,18.4,23.7,12.7,0,W,10.3,27.5,0,17,33.1
21/07/2019,76,16.8,23.2,9.1,0,SSW,5.7,15.4,0,16.8,33
22/07/2019,76,19.1,26.9,9.5,0,W,6.5,18.3,0,16.6,32.8
23/07/2019,77,21.1,28.9,12.1,0,WSW,5.9,17.9,0,16.5,32.7
24/07/2019,73,22.9,31.1,12.4,0,S,10.7,28.1,0,16.6,32.5
26/07/2019,82,19.9,24.6,15.5,0.2,WSW,14.2,37.6,0,17.2,32.1
27/07/2019,75,22.9,30.6,16.1,0,WSW,8.4,22,0,17.3,31.9
28/07/2019,75,21.3,27.5,15.7,0.2,SW,14.3,31.8,4,17.5,31.7
29/07/2019,67,16.3,20.8,6.7,0,NW,17,36.4,0,17.5,31.3
30/07/2019,63,17.3,27.1,4.6,0,S,6.4,18.5,0,17.3,31
31/07/2019,78,21.1,30.8,9,0,SSE,12,28.4,0,17.2,30.6
01/08/2019,75,23.7,32.5,14.2,0,SE,6.2,17.3,0,17.3,30.3
02/08/2019,73,24.7,33.7,14.5,0,SE,5.7,16.3,0,17.7,29.9
03/08/2019,75,25.2,32.8,16.1,0,S,10.6,26.8,0,18.1,29.7
04/08/2019,70,24.4,31.5,16.2,0,WSW,11,28,1.7,18.5,29.4
05/08/2019,67,21.4,28,13.6,0,W,10.3,29,0,18.8,29.3
06/08/2019,73,21.5,30.6,13.1,0,WSW,10.5,31,0,18.9,29.1
07/08/2019,67,17.9,22.6,11.8,0,WNW,13.8,29.2,0,18.8,28.9
08/08/2019,68,16.7,24.6,9.2,0,W,12.3,29.5,0,18.7,28.9
09/08/2019,63,19.6,29.6,7.6,0,SSW,6,21.2,0,18.5,28.8
10/08/2019,93,18.3,24.9,12.9,1.8,W,9,28,0,18.5,28.7
11/08/2019,68,17.3,24.8,9.5,0,SSE,5.9,21,0,18.4,28.7
12/08/2019,88,14.7,20.4,7.4,10.4,S,5.3,19.7,0,18.2,28.7
13/08/2019,79,17.3,24.3,10,7.4,SE,6.6,22.1,0,17.9,28.7
14/08/2019,76,17.3,25.2,7.8,0,SW,7.2,23.8,0,17.5,28.7
15/08/2019,77,19.6,26.5,13,0,SW,8.8,21.8,1.9,17.3,28.6
16/08/2019,70,20.8,29.2,10.8,0,SW,7.4,20.9,0.3,17.3,28.8
17/08/2019,78,17.8,21.4,10.6,0.2,WSW,10.4,22.3,2.2,17.5,28.8
18/08/2019,59,17.3,24.3,8.6,0,WSW,14.3,37.4,2.8,17.5,28.9
19/08/2019,59,19.6,27.4,11.2,1.2,SW,8.1,22.7,0,17.3,28.9
20/08/2019,70,17.1,23.4,10.7,0,WNW,11.8,26.8,0,17.5,29
21/08/2019,74,14.5,21,7.5,0,WNW,10.3,33.1,2.2,17.7,29.1
22/08/2019,69,15.6,25.3,4.3,0,SSE,7.5,22.6,0,17.5,29.1
23/08/2019,70,18.6,27.5,9.4,0.2,SSE,16.4,33.6,4.1,17.4,29.1
24/08/2019,75,22.9,29.8,16.7,0,SSE,22.9,42.8,7.3,17.5,29.2
25/08/2019,96,18.8,21.6,16.2,21.6,SSE,16.5,30.9,3.5,17.7,29.3
26/08/2019,97,17.3,22.1,12.7,4.4,W,10.6,32.3,0,17.7,29.5
27/08/2019,92,13.2,14.2,12.1,0.6,WNW,22.1,42.6,7.6,17.4,29.6
28/08/2019,76,15.5,22.7,9.1,2.6,W,16.1,29.7,3.6,16.8,29.7
29/08/2019,72,14.8,20.8,9.8,0,WNW,16.5,37.1,2.4,16.4,29.7
30/08/2019,70,14.6,22.3,7.1,0,WSW,8.1,22.7,0,16.1,29.6
31/08/2019,92,15.2,22.5,10.8,9,SE,8.5,21.9,0,16,29.7
01/09/2019,87,16.8,21.9,9.3,3.8,SW,9.1,23.6,0,16,29.8
02/09/2019,95,11.6,16,4.4,1.2,ESE,9.8,25.3,0,16,29.8
03/09/2019,94,12.3,15.4,6.4,0,WNW,14.1,33.9,0,15.6,29.8
04/09/2019,77,16.4,25.8,6.3,0,S,10.7,23.4,0,15.2,29.8
05/09/2019,86,17.4,23.5,13.4,1.2,SE,11,24.7,0,15.1,29.8
06/09/2019,76,16.3,22.2,9.6,0,WNW,12.8,33.3,2.7,15.4,29.9
07/09/2019,82,10.6,15.8,6.8,0,ESE,9.7,22.4,0,15.7,29.9
08/09/2019,76,11.4,20.2,1,0,SSE,6.9,22.4,0,15.5,30
09/09/2019,98,11,16.1,4.3,18.4,E,13.8,30.2,0,15.2,29.9
10/09/2019,100,12.5,14.2,11.3,2,NE,13.1,25.5,2.7,14.8,29.9
11/09/2019,97,12.1,15.7,8.6,0,ENE,13.4,25.5,4.7,14.6,29.8
12/09/2019,100,10.1,11.8,8.9,9.4,ENE,15.4,27.7,6.7,14.3,29.9
13/09/2019,86,11.3,17.3,6.3,5.6,WNW,15.9,34,0,13.9,29.9
14/09/2019,95,12.7,20.4,5,0.6,SSE,11.4,34.1,0,13.6,30
15/09/2019,72,19.5,30.7,9.8,0,SSW,8.6,23.4,0,13.5,30.2
16/09/2019,88,21.8,30.2,12.9,0,ESE,10.8,23.3,0,13.9,30.5
17/09/2019,86,24.1,30.3,19.9,0,SE,18.7,40.5,7.2,14.8,30.8
18/09/2019,91,20.1,24.3,15.5,0,SW,17.6,37.8,4.5,15.8,31
19/09/2019,84,17.6,23.5,11.5,0,S,8.8,23.5,0,16.3,31.1
20/09/2019,100,17.7,22.7,14,47,SE,17.1,34.9,0.1,16.5,33
21/09/2019,100,15.3,18.4,11.8,14.4,W,13,32.9,0,16.5,35.1
22/09/2019,88,13.9,19.4,9.6,0.6,WSW,10.8,25.2,0,16.2,35.2
23/09/2019,75,16.5,25.3,8.1,0,SSW,11.3,33.3,0,15.7,34.6
24/09/2019,90,14.2,20.5,10,6.6,WSW,8.4,33.5,0,15.4,34.2
25/09/2019,84,9.6,13.3,5,0.2,W,16.7,36.2,0,15.1,34
26/09/2019,91,8.7,13,5.6,15,S,14.1,35,0,14.3,33.8
27/09/2019,89,7.6,11.3,2.8,0.2,WNW,10.4,22.1,1,13.6,34.2
28/09/2019,76,6,10.2,0.2,0,SW,8,20.6,0,13,33.9
29/09/2019,99,5.3,5.9,4.5,17.2,NE,20.5,40.3,2.4,12.4,33.9
30/09/2019,100,4.9,5.9,3.2,12.6,SSE,19.2,34.8,7,11.6,34.9
01/10/2019,99,3.8,6.1,0.7,0,WNW,15.4,32.5,2.6,10.9,34.6
02/10/2019,99,4.2,4.9,2.9,0,E,9.5,20.2,1.2,10.4,34.1
03/10/2019,93,4.9,7.6,0.6,4.2,W,7.1,21.1,0,10.1,33.8
04/10/2019,98,6.2,7.9,0.9,0,SSE,19,38.8,2.3,9.9,33.7
05/10/2019,100,6.6,8.2,5.4,16.2,SSW,13.3,27.9,2.5,9.5,34.6
