Reading Time (CST),Ambient Air RHAvg (%),Ambient Air Temp (°C),Ambient Air TempMax (°C),Ambient Air TempMin (°C),Precipitation Precip (mm),Wind WindDir,Wind WindSpeed (km/h),Wind WindSpeedMax (km/h),Wind WindSpeedMin (km/h),0-5 cm Depth Average Temp (°C),0-5 cm Depth Average WFV (%)
06/01/2019,No Data,-7.6,-2.9,-11.5,0,SE,25.2,44.5,3.3,No Data,No Data
07/01/2019,No Data,-3.1,0.4,-8.1,0,SW,27.1,60,7.8,No Data,No Data
08/01/2019,78,-12.9,-8.2,-17.3,0,WNW,32.8,50.6,21.3,No Data,No Data
09/01/2019,76,-17.9,-16.1,-20.1,0,W,15.7,27.8,2.2,No Data,No Data
10/01/2019,84,-12.3,-9.3,-16,0,SE,19.9,36.6,5.6,No Data,No Data
11/01/2019,90,-10,-9.4,-10.6,0,SE,12,21.7,0.9,No Data,No Data
12/01/2019,91,-9.5,-6.4,-12,0,SW,10.3,21.7,0,No Data,No Data
13/01/2019,90,-6.8,-5.7,-10.5,0,WSW,13.1,32.4,0.8,No Data,No Data
14/01/2019,92,-9.3,-6.2,-11.8,0,WSW,12.7,28.3,0,No Data,No Data
15/01/2019,85,-13,-3.5,-22.9,0,WNW,29.6,66.7,5.5,No Data,No Data
16/01/2019,75,-22.7,-19.3,-27.2,0,SSW,6.9,15.8,0,No Data,No Data
17/01/2019,79,-19.5,-16.9,-26.8,0,W,8.8,19.9,0,No Data,No Data
18/01/2019,73,-26.9,-24.5,-30.1,0,W,8.3,17.8,0.4,No Data,No Data
19/01/2019,73,-28.4,-24.3,-31.4,0,W,8.8,20,0,No Data,No Data
20/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
21/01/2019,80,-14.7,-11.3,-24.1,0,S,20.3,32,5.7,No Data,No Data
22/01/2019,86,-11.8,-8.5,-15.2,0,WSW,10.1,28.5,0,No Data,No Data
23/01/2019,87,-12.9,-8.7,-19.1,0,SW,25.3,61.8,0,No Data,No Data
24/01/2019,73,-23.7,-19.3,-28.1,0,W,18.6,56.6,0,No Data,No Data
25/01/2019,75,-27.7,-23.5,-31.7,0,WSW,9,18.3,0,No Data,No Data
26/01/2019,74,-26,-21.7,-30.5,0,WNW,12.7,28.9,0,No Data,No Data
27/01/2019,78,-24.1,-18.9,-30.9,0,SSE,23.6,48.6,3.7,No Data,No Data
28/01/2019,79,-19,-16.8,-24.2,0,W,18.6,56.7,5.3,No Data,No Data
29/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
30/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
31/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
01/02/2019,82,-15.5,-9.5,-21.1,0,ESE,21.5,32.3,1.6,No Data,No Data
02/02/2019,81,-16.5,-14.7,-18.5,0,ENE,19.7,33.9,10.3,No Data,No Data
03/02/2019,78,-21.6,-18.7,-22.7,0,WNW,29.8,44.6,19.2,No Data,No Data
04/02/2019,77,-22.9,-20.7,-28.9,0,NNW,28,42.1,4.8,No Data,No Data
05/02/2019,74,-23.9,-20.5,-29,0,SE,8.4,19.7,0,No Data,No Data
06/02/2019,78,-21.2,-20.1,-22.3,0,NW,24.2,38,11.5,No Data,No Data
07/02/2019,76,-24.3,-22.4,-26.3,0,NNW,31.5,44,21.2,No Data,No Data
08/02/2019,72,-25.9,-21,-30.9,0,WNW,15.7,31.4,4.7,No Data,No Data
09/02/2019,69,-27.4,-19.2,-32.3,0,No Data,No Data,No Data,No Data,No Data,No Data
10/02/2019,74,-26.7,-20.9,-33.6,0,WSW,6.2,13.6,0,No Data,No Data
11/02/2019,81,-19.9,-11.3,-28.6,0,SSE,5.3,11.5,0,No Data,No Data
12/02/2019,89,-14.3,-9.3,-23.6,0,W,12.1,26,0,No Data,No Data
13/02/2019,79,-17.5,-14.7,-23.4,0,No Data,No Data,No Data,No Data,No Data,No Data
14/02/2019,79,-18.5,-15.6,-22.8,0,NW,25.8,43.9,10.3,No Data,No Data
15/02/2019,78,-21.8,-15.8,-26.7,0,WNW,10.4,21.4,0,No Data,No Data
16/02/2019,79,-21.8,-15.5,-28.2,0,SSE,5.4,14.5,0,No Data,No Data
17/02/2019,80,-19.3,-15.3,-23.9,0,NW,15.6,28.2,0,No Data,No Data
18/02/2019,77,-20.8,-17.1,-26.1,0,W,11.1,23.7,0,No Data,No Data
19/02/2019,76,-19.8,-11.8,-27.4,0,S,14.4,26.4,3.8,No Data,No Data
20/02/2019,85,-15.6,-11.1,-22.1,0,S,11.5,22.2,2.5,No Data,No Data
21/02/2019,87,-14.6,-10.8,-20.9,0,NW,15.1,28,0,No Data,No Data
22/02/2019,80,-16.9,-8.9,-23.3,0,SSW,7.2,19.4,0,No Data,No Data
23/02/2019,87,-13.7,-9.6,-22.7,0,WSW,10.6,48.1,0,No Data,No Data
24/02/2019,78,-19.6,-12.3,-28.5,0,NW,36.6,66.1,6.4,No Data,No Data
25/02/2019,66,-24.4,-17.8,-31.8,0,W,15.5,28.3,5.2,No Data,No Data
26/02/2019,68,-20.4,-13.8,-27.8,0,WSW,11.7,27.6,0,No Data,No Data
27/02/2019,72,-15.4,-10.1,-20.6,0,WSW,22.3,47.6,5.8,No Data,No Data
28/02/2019,73,-13.5,-8.4,-20.8,0,WNW,16,35.2,0,No Data,No Data
01/03/2019,78,-18.1,-12.2,-24.5,0,NW,8.2,17.8,0,No Data,No Data
02/03/2019,70,-21.8,-17.9,-24.9,0,WNW,18.4,30.3,6.6,No Data,No Data
03/03/2019,68,-21.8,-16.5,-27.7,0,W,16.5,27.2,6.4,No Data,No Data
04/03/2019,77,-14.8,-9.7,-20.2,0,WNW,23.9,46,9.8,No Data,No Data
05/03/2019,76,-14.2,-7.8,-19.6,0,W,8.4,22.4,0,No Data,No Data
06/03/2019,77,-15,-11.6,-21.3,0,NW,17.7,44.3,1.4,No Data,No Data
07/03/2019,78,-17.1,-10,-25.1,0,S,12.5,25.4,0.7,No Data,No Data
08/03/2019,86,-9.5,-3.6,-13.3,0,S,16.1,24.9,7.6,No Data,No Data
09/03/2019,86,-6.3,-1.3,-11,0,WSW,13.3,26.9,5.2,No Data,No Data
10/03/2019,84,-12.4,-7,-18.3,0,NW,15.7,36,2,No Data,No Data
11/03/2019,84,-12,-3.8,-21.6,0,S,16.1,34.7,1.6,No Data,No Data
12/03/2019,87,-6.3,1.3,-11.8,0,S,16,32.9,4,No Data,No Data
13/03/2019,88,-4.8,-0.1,-12.5,0,WNW,16,34.4,0,No Data,No Data
14/03/2019,82,-1.4,0.5,-6.8,0,NNW,34.7,54.8,10.2,No Data,No Data
15/03/2019,No Data,-6.9,-3.7,-16.2,0,NW,18.1,35.8,2.1,No Data,No Data
16/03/2019,83,-8.6,0.3,-18.8,0,SW,9.1,20.5,0.2,No Data,No Data
17/03/2019,86,-3.6,5.2,-11,0,W,8.1,14.2,0,No Data,No Data
18/03/2019,No Data,-2.1,3.3,-10.3,0,WSW,12.1,34.5,0.2,No Data,No Data
19/03/2019,No Data,-1.1,4.5,-9.5,0,WSW,14.9,35.4,1.8,No Data,No Data
20/03/2019,No Data,0.4,4,-2.9,0,WNW,11.8,20.7,1.2,No Data,No Data
21/03/2019,87,2.7,6.5,-2,0,NW,16.7,31.9,3.9,No Data,No Data
22/03/2019,No Data,0.6,5.9,-5.9,0,SSW,9.3,19.7,0,No Data,No Data
23/03/2019,84,2.6,10.2,-3.5,0,SSW,13.8,37.2,2.1,No Data,No Data
24/03/2019,67,-5.1,-1.3,-8.9,0,ENE,20,38.1,4.2,No Data,No Data
25/03/2019,68,-3.6,1.5,-8.6,0,SE,7.3,19,0,No Data,No Data
26/03/2019,No Data,0.7,4.3,-3.1,0,S,18.4,31.6,9.1,No Data,No Data
27/03/2019,No Data,3.4,9,0.5,0,WSW,18.3,47.3,1,No Data,No Data
28/03/2019,No Data,0.1,2.4,-1.5,0,SW,13.8,30.5,0,No Data,No Data
29/03/2019,77,-0.3,3.7,-4.3,0,W,25.9,56.1,7,No Data,No Data
30/03/2019,68,-2,1.6,-5.8,0,WNW,11.1,23.6,0,No Data,No Data
31/03/2019,80,0.4,3.7,-2,0,SSW,7.7,21.1,0,No Data,No Data
01/04/2019,74,2.8,7.7,-1,0,WSW,13.7,38.6,0,No Data,No Data
02/04/2019,79,-1,2,-3.6,0,NW,20.1,42.4,5.1,No Data,No Data
03/04/2019,72,-1.8,1.9,-5.1,0,WSW,13,27.3,0,No Data,No Data
04/04/2019,No Data,0.4,3.1,-1.9,0,SSE,24.8,46,0,No Data,No Data
05/04/2019,No Data,0.2,1.9,-1.2,0,SW,13,30.3,0,No Data,No Data
06/04/2019,No Data,1.8,7.3,-2.7,0,E,12,29,1.5,No Data,No Data
07/04/2019,No Data,5.1,10.5,2.3,0,S,7.5,16.7,0,No Data,No Data
08/04/2019,No Data,2.8,5.9,-2.5,0,W,14.9,32.4,0,No Data,No Data
09/04/2019,78,-4.2,-2.6,-5.8,0,SSW,17.2,33.3,4.5,No Data,No Data
10/04/2019,80,-0.2,4.9,-4.3,0,NE,12.8,28.3,2.6,No Data,No Data
11/04/2019,73,0.9,4.6,-3,0,NE,21.3,42.5,8.7,No Data,No Data
12/04/2019,No Data,0.8,4.1,-1.7,0,NE,23.4,40.2,7.5,No Data,No Data
13/04/2019,62,3.6,12.1,-3.5,0,SW,10.3,21.7,0,No Data,No Data
14/04/2019,77,3.8,9.9,-1.6,0,SSE,23.9,40.9,11.8,No Data,No Data
15/04/2019,No Data,5.6,14.1,0.4,0,S,20.8,50.1,1.8,No Data,No Data
16/04/2019,No Data,8.2,16.2,0.9,0,SW,13.2,35.4,0,No Data,No Data
17/04/2019,No Data,7.4,14.1,1.6,0,ESE,10,24.6,0,No Data,No Data
18/04/2019,62,7.6,15.6,-0.8,0,WNW,9.3,24.7,0,No Data,No Data
19/04/2019,No Data,11.7,21.7,0,0,SSW,18.5,46,0,No Data,No Data
20/04/2019,56,12.3,17.9,7.1,0,SSW,10.2,25.8,0,No Data,No Data
21/04/2019,54,11.7,21.3,1.6,0,S,7.2,26.7,0,No Data,No Data
22/04/2019,62,8.8,16.8,0.3,0,SW,12.5,30.2,0,No Data,No Data
23/04/2019,60,10.2,18.6,-0.8,0,S,17.1,46.7,1.4,No Data,No Data
24/04/2019,46,12.8,20.2,3.8,0,WNW,14.3,39.1,2.5,No Data,No Data
25/04/2019,55,7,15.4,-0.9,0,WNW,21.7,53.7,3.4,No Data,No Data
26/04/2019,57,5.5,12.4,-2.8,0,SSW,14.5,41.4,0,No Data,No Data
27/04/2019,52,4.4,10.6,-4.9,0,E,10.8,28.9,0,No Data,No Data
28/04/2019,52,4.6,8,0.7,1.4,ENE,18.4,35.1,2.2,No Data,No Data
29/04/2019,No Data,3.1,6.1,0.1,0.4,ENE,15,32.8,1.8,No Data,No Data
30/04/2019,No Data,4.1,9,-0.3,0,SE,9.4,21,0,0,0
01/05/2019,71,4.7,10.4,-1.1,0,SSE,5.5,19.6,0,0,36.8
02/05/2019,No Data,7.7,16.8,-4.3,0,SSW,11.8,29.8,0.1,0.1,36.9
03/05/2019,No Data,10.6,17.8,5.1,1.6,SW,15,34.7,0,0.3,37
04/05/2019,49,7.9,14.3,-1.5,0.2,WNW,23.3,46.9,3.5,0.4,37
05/05/2019,60,2.2,6.6,-3.5,0,NW,17.6,38.7,4.1,0.5,37
06/05/2019,54,1.6,7.1,-4.2,0,SSW,10.7,25.6,0,0.7,37
07/05/2019,41,6.8,16.7,-7.1,0,S,13.3,31.3,0,0.8,37
08/05/2019,55,6.9,11.2,1.3,0,SW,21,40.8,2.2,1,37
09/05/2019,42,5.7,12.3,-2.4,0,SW,16.1,34.7,0,1.3,37
10/05/2019,33,9.6,18.5,-5.5,0,S,17.2,39.3,0,1.5,37.1
11/05/2019,59,12.8,23.1,6.6,5,SW,16.8,45.3,0,1.8,37.1
12/05/2019,No Data,10.9,18.8,2.2,0,SSW,9.5,21,0,2.2,37.2
13/05/2019,41,17.7,27.8,5.9,0,SW,13.1,31.6,1,2.6,37.2
14/05/2019,40,12.4,17.2,3.6,0,SW,16.7,36.6,1.4,3.2,37.3
15/05/2019,No Data,9.4,16,0.8,3.4,S,16.7,45.1,0,3.8,37.4
16/05/2019,62,7.8,11.8,0.3,0,W,24.1,48,0,3.9,37.4
17/05/2019,51,8,16.5,-4.2,0,ESE,11.9,33.1,0,3.9,37.4
18/05/2019,45,8.1,13.4,3.1,0,NE,28.9,45.6,8.7,3.9,37.4
19/05/2019,44,9.5,16,1.5,0,ENE,18.7,38.2,6.5,4,37.3
20/05/2019,40,12.9,21.3,2.2,0,SE,8.8,29.6,0,4.1,37.4
21/05/2019,32,15.4,23.5,1.2,0,E,14.3,36.3,0,4.4,37.4
22/05/2019,68,11.2,15,7.4,2.8,E,19.1,44.2,7.2,4.9,37.6
23/05/2019,59,14.1,22.2,6.2,0.2,SSE,10.8,22.4,0,5.2,37.6
24/05/2019,No Data,9.6,12.2,6.1,9.2,ESE,17.4,36.6,5.7,5.4,37.6
25/05/2019,No Data,13.1,21.7,7.1,4,W,15.2,31.9,1,5.5,37.6
26/05/2019,No Data,7.2,11.1,1.9,10.2,ESE,11,26.5,0,5.7,37.9
27/05/2019,No Data,10.7,20.7,0.5,0,S,6.1,19.4,0,5.8,38.5
28/05/2019,42,17.1,26.3,3.4,0,SSW,12.3,29.3,0,5.8,38.5
29/05/2019,45,19,28.4,6.7,0,S,6.6,20.5,0,6.2,38.6
30/05/2019,44,21.1,31.3,9.1,0,SW,11.6,32.8,0,6.8,38.6
31/05/2019,52,11.8,16.7,5.3,0,SSW,19.7,35.2,3.4,7.5,38.7
01/06/2019,45,11.9,19.5,2,0,SW,12.8,39.8,0,8,38.6
02/06/2019,38,11.6,19.3,-0.6,0,SE,10,24.3,0.1,8.1,38.6
03/06/2019,48,18.3,33.1,8.7,1.2,SSE,20.2,46.7,0,8.2,38.6
04/06/2019,59,19.1,27.4,10.4,0,SW,16.5,41.3,0,8.3,38.6
05/06/2019,No Data,18.2,28,5.5,0,S,9.7,37.2,0,8.6,38.6
06/06/2019,48,20,28.6,8.8,0,ESE,11.7,26.7,0.1,9.1,38.6
07/06/2019,51,25.6,37.3,15.7,4.2,S,23.9,57.2,0.3,9.6,38.7
08/06/2019,No Data,16.3,21.1,10.2,11.6,WNW,13.3,30.8,0,10.1,38.7
09/06/2019,No Data,14.1,19.9,8.9,0,W,12.1,28.8,1.4,10.3,38.8
10/06/2019,No Data,14.3,22.2,5.5,0,W,9.7,23.9,0,10.2,38.8
11/06/2019,51,13.9,19.2,4.1,0.8,S,13.9,35.5,0,10.2,38.8
12/06/2019,46,13.2,22.3,0.9,0,SSW,5.2,21,0,10.3,38.9
13/06/2019,45,19.2,26.6,8.1,0,S,11.7,28.2,0.1,10.3,38.9
14/06/2019,48,19.4,26.2,10.9,0,ENE,12.2,27.8,0,10.6,38.9
15/06/2019,65,13.7,17.1,11.2,1.6,SSE,12.7,26.1,0.9,11,38.9
16/06/2019,86,13.1,15.6,10.7,5.2,E,10.7,24.6,0,11.1,38.9
17/06/2019,No Data,15.9,21.8,11.9,2.8,SSW,8.3,22.1,0,10.9,38.7
18/06/2019,No Data,17.3,25,10.1,0,WSW,5.4,21.2,0,10.8,38.7
19/06/2019,57,19.1,27.2,8,0,SE,6.2,20.1,0,11.1,38.7
20/06/2019,58,19.6,28.9,8.5,0,SE,12.3,35.9,0,11.5,38.9
21/06/2019,67,18.6,23.6,12.4,4,ESE,15.2,40,1.1,11.9,38.9
22/06/2019,No Data,18.3,22.8,14.2,7.6,SSE,21.8,42,8.2,12.1,39.3
23/06/2019,72,18.9,24.8,12.4,0,SW,10.5,22.9,1.5,12.2,39.6
24/06/2019,74,18.8,27.2,10.3,2.4,WSW,6.1,37.1,0,12.4,39.7
25/06/2019,73,19.2,25.8,12.6,1.4,W,11,28.3,0,12.7,39.7
26/06/2019,67,20.2,27.7,11.2,0,W,8,27.6,0,13.1,39.7
27/06/2019,69,20.1,28.2,10.9,0,ESE,6,16.6,0,13.4,39.6
28/06/2019,59,21.8,30.1,11,0,SSE,7.2,18.4,0,13.8,39.6
29/06/2019,79,20.3,28,13.9,3.4,SE,10,40.3,0,14.2,39.6
30/06/2019,54,24.1,30.6,14.6,0,WSW,11,31.3,0,14.4,39.7
01/07/2019,56,21.6,28.8,11.7,0,WSW,8.2,21.6,0.2,14.7,39.7
02/07/2019,66,20.3,24.8,15,0.6,W,9.7,33.3,0,15.1,39.6
03/07/2019,73,17.2,22.9,11,0.2,SW,5.6,15.6,0,15.4,39.7
04/07/2019,No Data,19.4,27.7,10.6,0,W,6.3,17.3,0,15.5,39.6
05/07/2019,64,18,24.3,9.8,0,SW,9.3,27.2,0,15.5,39.6
06/07/2019,60,16.7,24.5,5,0,WSW,6.6,20.2,0,15.6,39.5
07/07/2019,53,21.7,30.5,9.3,0,S,10.2,28.3,0,15.7,39.5
08/07/2019,75,22.2,29.2,17.4,0,S,10.2,26.9,0,15.9,39.6
09/07/2019,No Data,19.4,22.6,15.5,28.6,SE,8.4,26.3,0,16.1,39.5
10/07/2019,No Data,20.5,25.1,13.6,9,WNW,15,30.6,0,16.3,42
11/07/2019,78,21.8,29.5,12.6,0,SW,12.8,36.9,0,16.3,41.7
12/07/2019,No Data,19.7,25,15.1,0,SSW,5.9,19.4,0,16.3,41.2
13/07/2019,No Data,22.4,30.3,10.6,0,S,5,19.1,0,16.5,40.9
14/07/2019,No Data,24.6,31,18.5,16.6,S,12,35.4,0,16.7,41
15/07/2019,No Data,23.7,27.8,17,11.2,WSW,11.1,44.3,0,17,41.4
16/07/2019,79,21.1,27,15.3,0,SW,4.9,16,0,17.3,41.4
17/07/2019,93,19.7,25,16.4,6.8,S,5.4,14.3,0,17.4,41.1
18/07/2019,No Data,20.9,28.4,14.8,0.6,SW,7,22.5,0,17.4,40.9
19/07/2019,71,19.9,26.1,12.7,0,WSW,10.6,30.8,0,17.2,40.6
20/07/2019,78,17.6,23.8,10.9,0.8,W,8.8,29.1,0,17.1,40.4
21/07/2019,72,16.6,23.2,8.8,0,WSW,5.6,16.7,0,17,40.2
22/07/2019,71,19.2,26.9,9.3,0,W,5.2,15.6,0,16.9,40
23/07/2019,70,21.4,30.1,12.1,0,WSW,5.2,13.9,0,16.8,39.8
24/07/2019,67,22.8,30.9,12.5,0,S,10.2,26.4,2.1,16.9,39.7
25/07/2019,64,23,29.1,16.3,0,SW,12.3,25,3.4,17.1,39.6
26/07/2019,69,20.3,25.8,14.9,0,W,12,28.2,1.4,17.2,39.5
27/07/2019,68,22.8,30.7,14.3,0,WSW,6.8,16.5,0,17.2,39.3
28/07/2019,68,21,28,15.9,0.8,SW,13,30.8,2.9,17.2,39.2
29/07/2019,63,16.3,20.8,7.4,0,NW,15.8,36.6,0,17.2,39
30/07/2019,59,17,26.9,4.3,0,S,5.8,18.1,0,17,38.9
31/07/2019,70,20.9,31.1,8.2,0.2,SSE,11.3,30,0,16.8,38.7
01/08/2019,74,23.4,31,16,0.2,SSE,5.3,17.3,0,16.8,38.4
02/08/2019,64,24.4,34.3,13.6,0,SE,5.3,16.9,0,16.9,38.1
03/08/2019,68,25.2,33.1,15.6,0,S,10.3,27.5,0,17.1,37.7
04/08/2019,59,24.1,32.3,14.1,0,W,10.1,27.5,0,17.4,37.4
05/08/2019,61,20.3,27.7,12.2,0,WNW,8.5,24.6,0.9,17.6,37
06/08/2019,69,20.3,28.7,12,0.4,W,8.1,26,0,17.6,36.7
07/08/2019,62,17.8,24.1,11.5,1,WNW,10.6,27.5,0,17.5,36.5
08/08/2019,61,16.7,24.7,9.4,0,WNW,11.1,28.4,0,17.3,36.2
09/08/2019,58,19.1,29,7.3,0,SW,5.3,19.3,0,17.1,35.8
10/08/2019,85,17.4,22.8,12.6,5.6,WSW,8.5,23.5,0,17,35.6
11/08/2019,65,16.9,24,8.8,0.2,SSW,6.8,20.6,0,16.9,35.5
12/08/2019,76,15.1,20.6,7.3,6.2,SSE,4.9,17.7,0,16.7,35.4
13/08/2019,70,17.4,24.8,8.9,1.4,SSE,6.5,21.2,0,16.4,35.3
14/08/2019,68,17,26.6,5.8,0,SW,8.3,29.6,0,16.1,35.1
15/08/2019,67,19.5,27.7,11.7,0,WSW,7.8,22.2,0,15.9,34.9
16/08/2019,63,20.7,30.3,8.8,0,SW,7.6,26,0,15.8,34.8
17/08/2019,65,17.7,22.9,8.4,0,WSW,11.4,26.3,0,15.8,34.7
18/08/2019,55,16.8,24.9,6.7,0,WSW,13.7,36.3,1.4,15.9,34.6
19/08/2019,53,19.1,27.2,9.6,0.4,SW,8.1,27.7,0,15.7,34.5
20/08/2019,69,16.7,23.6,10.3,16.2,W,10.6,27.1,1.5,15.7,34.4
21/08/2019,71,14.1,20.7,6.2,0,NW,9.5,28.6,0.8,15.7,34.4
22/08/2019,70,15,25.1,4.4,0,S,7.6,19.5,0,15.5,34.3
23/08/2019,64,18.7,27.7,7.9,0,SSE,15.9,36.5,2.3,15.3,34.3
24/08/2019,64,23.1,30.4,17.1,0,SSE,23.1,42.7,8.2,15.2,34.1
25/08/2019,No Data,19.3,22.6,16.7,3.8,SSE,17.4,35.7,4.7,15.4,34.1
26/08/2019,No Data,17.8,23.4,11.7,0.6,W,10.8,28.3,1.8,15.5,34.1
27/08/2019,82,13.2,14.4,11.6,1.2,NW,22.6,43.7,5.2,15.6,34.1
28/08/2019,63,16.1,23,8.9,0.4,W,16.4,31.6,2.5,15.3,34.1
29/08/2019,61,14.8,21.7,7.1,0,NW,17.9,39.1,1.6,14.9,34
30/08/2019,61,14.2,23.2,4.5,0,SW,7.7,22.1,0,14.7,33.9
31/08/2019,78,15.1,22.2,11.1,7.8,SE,8.3,24.1,0,14.5,33.8
01/09/2019,No Data,16.7,22.2,9,11.2,S,9.4,27.8,0,14.4,33.8
02/09/2019,77,11.6,17.2,4,1.6,SSE,10.2,27.7,0,14.5,33.8
03/09/2019,No Data,12.1,16,5.7,0.2,WNW,13.3,31.9,0,14.3,33.8
04/09/2019,No Data,16.2,26.3,5.1,0.2,S,10.4,27,0,14,33.7
05/09/2019,77,17.7,23.8,13.3,1.8,SE,9.8,27.8,0,13.8,33.6
06/09/2019,67,16.5,22.4,10.3,0,WNW,14.4,32.4,3.3,14,33.6
07/09/2019,72,10.5,16.9,3,0,ESE,7.5,18.9,0,14.1,33.7
08/09/2019,No Data,10.9,20.9,-0.1,0,SSE,6.2,21.4,0,14,33.6
09/09/2019,No Data,10.7,16.6,2.6,12.6,E,12.2,27,0,13.7,33.6
10/09/2019,No Data,12.7,15.2,9.7,2.2,NE,11,24.1,1.7,13.4,33.6
11/09/2019,No Data,11.7,16,5.8,0,ENE,10,20.8,2.1,13.3,33.5
12/09/2019,No Data,10.6,12.5,9.2,11,ENE,12.5,23.5,5,13,33.5
13/09/2019,No Data,11.5,18.4,5.3,3.4,WNW,15,31.8,0,12.8,33.4
14/09/2019,84,12.7,21.7,4.2,0.8,SSE,10.5,34.6,0.3,12.6,33.4
15/09/2019,No Data,19.3,29.8,9.1,0.2,SSW,7.7,21.9,0,12.4,33.4
16/09/2019,No Data,21.5,30.6,11.7,0,ESE,9.1,23.5,1.4,12.6,33.5
17/09/2019,No Data,24.4,31.3,20.1,0,SSE,17.1,35.2,4.8,13,33.5
18/09/2019,No Data,19.8,24.9,16,1.4,WSW,15.4,36.4,2.1,13.6,33.6
19/09/2019,74,17.1,23.7,10.2,0,SSE,7.2,20.5,0,14.1,33.7
20/09/2019,No Data,17.7,22.4,13.5,41,SE,15.8,36.2,3.7,14.3,33.6
21/09/2019,No Data,15.4,18,12.3,15.4,W,12.5,31.4,0,14.5,34.6
22/09/2019,84,14,20.3,9,0.8,WSW,8.7,23,0,14.6,41.3
