Reading Time (CST),Ambient Air RHAvg (%),Ambient Air Temp (°C),Ambient Air TempMax (°C),Ambient Air TempMin (°C),Precipitation Precip (mm),Wind WindDir,Wind WindSpeed (km/h),Wind WindSpeedMax (km/h),Wind WindSpeedMin (km/h),0-5 cm Depth Average Temp (°C),0-5 cm Depth Average WFV (%)
14/01/2019,90,-9.1,-6.5,-11.7,0,WSW,12.2,31.7,0,No Data,No Data
15/01/2019,82,-13.1,-3.4,-23,0,WNW,29.4,59.2,3.8,No Data,No Data
16/01/2019,75,-22.8,-19,-27.7,0,SSW,7,15.2,0,No Data,No Data
17/01/2019,77,-19.7,-16.6,-26.6,0,W,8.2,20.1,0,No Data,No Data
18/01/2019,72,-27,-24.5,-30.6,0,WSW,8.2,20.5,0,No Data,No Data
19/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
20/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
21/01/2019,78,-14.8,-11.4,-23.3,0,S,19.7,32,4.6,No Data,No Data
22/01/2019,81,-11.8,-6.6,-15.6,0,W,10.4,27,0,No Data,No Data
23/01/2019,85,-13.3,-8.7,-19.3,0,WSW,24.8,59.9,0,No Data,No Data
24/01/2019,73,-23.9,-19.6,-28.9,0,WNW,18.5,51.3,0,No Data,No Data
25/01/2019,75,-27.4,-22,-31.1,0,WSW,8.2,16.8,0,No Data,No Data
26/01/2019,73,-26.1,-22.4,-30.6,0,WNW,13,30.2,0,No Data,No Data
27/01/2019,77,-24.3,-19.2,-30.6,0,SSE,22.9,47.4,3.3,No Data,No Data
28/01/2019,82,-19.3,-17.1,-24.4,0,WNW,17.9,47.3,5.7,No Data,No Data
29/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
30/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
31/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
01/02/2019,81,-15.6,-8.1,-21.1,0,SE,22,32.2,0,No Data,No Data
02/02/2019,80,-16.6,-14.6,-18.7,0,ENE,19.9,36.3,8.7,No Data,No Data
03/02/2019,78,-21.7,-18.8,-22.9,0,W,30.7,45,19.5,No Data,No Data
04/02/2019,77,-23.1,-20.8,-28.5,0,NW,28.4,43.5,7.2,No Data,No Data
05/02/2019,74,-24.3,-20.8,-29.5,0,ESE,9.3,20.3,0,No Data,No Data
06/02/2019,77,-21.4,-20.3,-22.6,0,NW,24.4,37.8,11.1,No Data,No Data
07/02/2019,76,-24.4,-22.5,-26.1,0,NNW,32.1,43,22.3,No Data,No Data
08/02/2019,72,-26.2,-22.3,-30.3,0,WNW,16.3,29.6,4.4,No Data,No Data
09/02/2019,69,-27.4,-20.3,-32.6,0,SSW,3.4,10.9,0,No Data,No Data
10/02/2019,74,-27.1,-21.5,-34,0,WSW,6.1,12.9,0,No Data,No Data
11/02/2019,80,-20.5,-10.8,-28,0,SSW,5.9,11.6,0,No Data,No Data
12/02/2019,84,-13.7,-9.5,-23.5,0,W,11.4,25.4,0,No Data,No Data
13/02/2019,77,-17.6,-14.6,-22,0,SSW,11,32.6,0,No Data,No Data
14/02/2019,76,-17.9,-15.4,-20.1,0,NNW,25.4,41.9,11.2,No Data,No Data
15/02/2019,75,-21.5,-15.2,-27.9,0,WNW,9.5,24.5,0,No Data,No Data
16/02/2019,77,-22.1,-15.3,-29.1,0,S,5.3,14.5,0,No Data,No Data
17/02/2019,78,-19.2,-15.7,-23.6,0,NNW,17.1,29.2,8.2,No Data,No Data
18/02/2019,76,-20.6,-16.8,-26.1,0,W,12.6,23.8,0,No Data,No Data
19/02/2019,75,-20.1,-12.1,-28.2,0,S,13.8,25.8,3.1,No Data,No Data
20/02/2019,83,-15.8,-9.4,-23.1,0,S,10,21.2,2.2,No Data,No Data
21/02/2019,83,-14.2,-10.8,-19.7,0,NW,15.2,27.2,0,No Data,No Data
22/02/2019,79,-17.4,-9.2,-24.5,0,SSW,6.3,16.9,0,No Data,No Data
23/02/2019,83,-13.6,-7.5,-23.3,0,WSW,9.5,47.6,0,No Data,No Data
24/02/2019,77,-19.5,-12.4,-27.3,0,NNW,35.2,64.4,5.8,No Data,No Data
25/02/2019,65,-24.2,-18,-31,0,W,16.2,31.9,4.9,No Data,No Data
26/02/2019,67,-20.2,-13.1,-29.1,0,SW,10.5,22.5,1.5,No Data,No Data
27/02/2019,71,-15.6,-9.6,-22.1,0,W,20.6,42.1,4.5,No Data,No Data
28/02/2019,70,-13.4,-9.3,-20.9,0,WNW,17.3,35.8,0.9,No Data,No Data
01/03/2019,77,-17.9,-12.5,-23.4,0,NW,8.5,17.5,0,No Data,No Data
02/03/2019,68,-21.5,-18.3,-24.7,0,WNW,18.7,33,8.3,No Data,No Data
03/03/2019,68,-22.1,-16.9,-27.5,0,WNW,16.8,25.1,7.7,No Data,No Data
04/03/2019,76,-14.6,-10.1,-19,0,WNW,23.5,41.7,10.7,No Data,No Data
05/03/2019,74,-14.6,-7.3,-20.6,0,W,9.9,23.2,0,No Data,No Data
06/03/2019,76,-15.1,-11.7,-23,0,NW,17.1,44.2,0,No Data,No Data
07/03/2019,78,-17.6,-9.9,-26.3,0,S,11.9,25.6,0,No Data,No Data
08/03/2019,83,-9.5,-2.9,-13.5,0,S,16.1,24.9,7.3,No Data,No Data
09/03/2019,81,-6.1,-1.3,-10.4,0,WSW,13.6,24.3,4.3,No Data,No Data
10/03/2019,81,-11.5,-7,-17,0,NW,15.6,30.1,1.9,No Data,No Data
11/03/2019,83,-12.2,-3.9,-21.7,0,S,14.9,34.3,0,No Data,No Data
12/03/2019,85,-6.2,1.9,-13.1,0,S,15.9,31.5,5.2,No Data,No Data
13/03/2019,85,-4.8,-0.1,-13.1,0,WNW,15.6,33.4,0,No Data,No Data
14/03/2019,82,-1.5,-0.2,-6,0,NNW,34.1,56.2,9.8,No Data,No Data
15/03/2019,79,-6.5,-3.2,-15.4,0,NW,19.1,35,4.2,No Data,No Data
16/03/2019,82,-8.3,0.9,-18.9,0,SW,9,20.7,1,No Data,No Data
17/03/2019,83,-3.4,2.6,-8.3,0,WNW,9.8,18.9,1.8,No Data,No Data
18/03/2019,83,-2,4.9,-9.6,0,WSW,10.8,30.9,0,No Data,No Data
19/03/2019,83,-0.5,5.4,-8.5,0,W,15.3,38.2,1.2,0.1,0
20/03/2019,87,0.9,4.8,-2.4,0,WNW,12.7,25.3,0,1.2,27.5
21/03/2019,80,2.8,6.3,-1.6,0,NW,16.7,35.1,4.4,5.2,49.3
22/03/2019,88,0.1,5.3,-5.7,0,SSW,9.1,18.5,0,5.6,52.1
23/03/2019,82,2.3,10.5,-3.2,0,SSW,13.7,38.7,2.3,6,50.4
24/03/2019,69,-5.4,-1.4,-9,0,ENE,20.7,39.3,4.5,0.7,0
25/03/2019,68,-3.8,1.4,-9,0,SSE,7.8,18.2,0.1,3.1,22.2
26/03/2019,88,0.6,4.1,-3.3,0,S,18.2,29.4,8.4,1.8,22.2
27/03/2019,85,3.5,8.1,0.4,0,WSW,18.9,47.1,0,4,29.7
28/03/2019,76,0.1,2.3,-1.7,0,SW,14.4,29.9,0.1,2.9,28.2
29/03/2019,76,-0.4,3.2,-4.3,0,W,25.8,52.4,6.9,1,23.4
30/03/2019,67,-2.1,2.1,-6.2,0,W,11.3,23.2,0.3,3.1,15.4
31/03/2019,78,0.2,3.3,-2.1,0,SSW,6.8,19.7,0,3.7,16.8
01/04/2019,72,2.5,7.8,-1.3,0,W,12.6,34.5,0,4.9,16.5
02/04/2019,79,-1,2.6,-4.3,0,NW,18.6,43.2,4.1,1.3,16.1
03/04/2019,70,-1.8,3.9,-5.9,0,SW,12.5,25.8,0,4.9,14.8
04/04/2019,86,0.3,3.2,-1.9,0,SSE,24.8,48.2,2.2,0.7,13.4
05/04/2019,92,0.1,1.4,-0.9,0,SW,13.5,31.7,0,1.1,17.1
06/04/2019,89,1.9,8.1,-2.8,0,E,11.4,24.3,1,4.7,15.8
07/04/2019,94,5.3,11.7,2.6,0,S,6.9,20.8,0,5.9,34.2
08/04/2019,90,2.9,6.1,-2.4,0,W,15,31.5,0,4.1,27.8
09/04/2019,75,-4.2,-2.6,-5.7,0,S,17.9,33.2,5.8,No Data,No Data
10/04/2019,76,-0.3,5,-4.5,0,NE,12.3,27,3.1,4,18
11/04/2019,70,0.8,4.3,-2.9,0,NE,21.1,45.6,8.7,2.6,14.7
12/04/2019,77,0.5,3.5,-1.8,0,ENE,24.1,42.8,4.6,1.8,14.4
13/04/2019,60,3.5,12.7,-3.7,0,SW,10.1,21.8,0,9.1,14.4
14/04/2019,75,3.4,9.1,-1.8,0,SSE,23.8,41.1,10,5.8,14.5
15/04/2019,84,5.6,14.7,0.3,0,S,20.8,44.1,0,7.1,15.2
16/04/2019,69,8.3,16.7,0.1,0,WSW,12.4,29.7,0,8.9,15
17/04/2019,71,7.4,14,0.8,0,ESE,9.7,24.6,0,7,34.7
18/04/2019,61,7.5,15.6,-1.3,0,WNW,9.3,23.5,0,6.2,45.3
19/04/2019,58,11.9,21.9,-0.3,0,SSW,18.1,44.2,1.4,10.6,45.7
20/04/2019,58,12.1,17.7,6.6,0,S,9.8,25.9,0,11.4,45.8
21/04/2019,55,11.4,20.6,1.4,0,SW,7.1,23.2,0,11.6,45.6
22/04/2019,60,9,16.8,1.1,0,WSW,13,29.5,0,6.4,44.7
23/04/2019,60,10.1,18.3,-2.2,0,S,16.8,42.2,1.7,9.3,44.3
24/04/2019,45,13.1,21.2,3.5,0,WNW,14.9,53.6,1.2,12.3,44.3
25/04/2019,53,7.7,15,-1.2,0,NW,22.3,52.9,2.4,7.6,42.5
26/04/2019,57,5.6,13,-3.8,0,SW,14.4,40.8,0,9.2,41.6
27/04/2019,52,4.2,10.8,-4.9,0,E,10.6,27.3,0,10.6,40.8
28/04/2019,55,4.5,8.2,0.8,2.8,ENE,18.1,34.6,3.9,5.1,39.2
29/04/2019,84,2.8,5.6,-0.1,0.8,ENE,14.7,30.4,2.3,2.9,40.6
30/04/2019,77,3.7,8.3,-1,0,SE,8.9,21.4,0,4.9,41.5
01/05/2019,81,4.2,9.6,-1.3,0,S,5.5,16.4,0,4.2,41.6
02/05/2019,59,7.4,16.9,-4.3,0,SSW,11.4,32,0.4,11.7,42.1
03/05/2019,63,10.4,17.8,5,1.8,SW,14.8,28.6,0.3,10.4,41.9
04/05/2019,47,8,14.4,-0.6,0,WNW,22.1,44,5.2,8.9,41.5
05/05/2019,60,2.2,7.2,-4.8,0,NW,17.6,37.9,3.9,5.5,40.4
06/05/2019,54,1.4,7.4,-4.6,0,SW,10.6,23.9,0,6,40.2
07/05/2019,43,6.6,16.6,-8.4,0,S,13,32.7,0,12.6,40.1
08/05/2019,54,7,11.5,-0.8,0,SSW,21.4,40.3,0,8.5,39
09/05/2019,42,5.7,12.6,-3.4,0,SSW,17,41.6,0,9.7,38
10/05/2019,36,9.5,18.5,-5.3,0,S,16.7,39.9,0,14.8,37.3
11/05/2019,57,12.8,22.3,5.1,0.4,SSW,15.8,41.2,0,13.1,36.5
12/05/2019,63,11.5,20,1.3,0,SSW,10.1,23.2,0,14.4,36.3
13/05/2019,39,17.8,28.1,5.8,0,SW,12.4,32,1.5,18.3,36.1
14/05/2019,38,12.5,18,2.6,0,SSW,17,35.9,0,15,34.4
15/05/2019,64,9.3,16.7,-0.7,4.4,S,15.7,46.9,1.6,9.2,32.6
16/05/2019,65,7.8,12.1,-0.1,0,WSW,24.9,50.3,3.8,10.1,32.8
17/05/2019,52,8.1,16.5,-3.7,0,ESE,12,33.8,0,14,33.2
18/05/2019,45,8.1,13.8,2.8,0,NE,27.8,46.5,8.9,9.3,31.8
19/05/2019,43,9.3,16,0.9,0,ENE,18.2,36.8,5,11.3,31
20/05/2019,40,13.5,23.2,2.9,0,SSE,9.2,29.3,0,16.3,30.6
21/05/2019,31,15.8,25.6,0.6,0,SE,13.5,32.6,0,17.3,29.7
22/05/2019,67,11.2,15.1,7.9,2.6,E,19.6,45.5,8.3,11,28.4
23/05/2019,58,14.1,22.6,7.2,0,S,11.9,24.5,0,15.8,28.9
24/05/2019,90,9.3,12.7,4.5,11.4,ESE,16.4,34.2,2.6,9.5,32.1
25/05/2019,75,13.3,21.8,7,2.8,WSW,15.2,31.2,0.6,14.9,40.5
26/05/2019,82,6.8,10.3,1.9,11.4,SE,10.6,26.3,0,7.7,41.6
27/05/2019,59,10.8,21.6,0,0,S,6.4,19.2,0,13.3,41.4
28/05/2019,43,16.9,27,3.2,0,SW,12,31.5,0,16.8,41.1
29/05/2019,45,19.1,28.7,6.6,0,SSE,6.7,22.7,0,19.8,40.9
30/05/2019,43,21.9,32.6,9.8,0,WSW,12.1,31,0,21.9,40.1
31/05/2019,52,12,17.5,4.6,0,S,20.2,35.5,2.3,15.4,37.6
01/06/2019,45,12.1,20.3,2,0,WSW,13.1,38.3,0,14.9,35.7
02/06/2019,39,12.1,21.2,-0.6,0,SSE,9.1,20.9,0.2,15.1,34.2
03/06/2019,43,19.2,33.4,7.4,0,SSE,18.5,44.5,0,18.5,33
04/06/2019,59,19.2,28.2,10.3,0,WSW,15.6,39.2,0,21.6,31.8
05/06/2019,51,18.6,30.2,5.2,0,S,9.8,37.7,0,21.2,30.7
06/06/2019,47,20.4,30.1,9.8,0,SE,11.4,32,0,23.1,29.8
07/06/2019,50,25.6,37.4,15.2,0.8,S,21,53.8,4,24.7,28.6
08/06/2019,81,16.7,21.7,10.3,8.6,WNW,13.3,35.4,0,17.2,27.9
09/06/2019,65,14.5,20.7,8.8,0,W,11.8,31,0,16.3,32.1
10/06/2019,55,14.4,23,6.2,0,W,9,25.7,0.2,18.1,32.7
11/06/2019,53,13.7,19.5,5,0.8,S,13.9,33.5,0,14.8,32
12/06/2019,47,13.2,23,1.2,0,WSW,5.1,17.5,0,18.1,32.2
13/06/2019,47,18.7,26.9,7.8,0,S,10,23.4,0,20,31.6
14/06/2019,50,19.1,26.4,10.1,0,ENE,11.4,25.9,0,21.8,30.8
15/06/2019,67,13.5,17.2,10.9,2,SSE,11.1,25.6,0,14.1,28.9
16/06/2019,87,12.9,15.6,10.4,3.6,E,9.4,22.5,2.3,13.2,28.8
17/06/2019,84,15.5,21.6,11.7,1.6,SW,7.9,24.4,0,16.4,32.3
18/06/2019,65,17.8,26.2,9.9,0,WSW,5.6,17.1,0,20.8,34
19/06/2019,61,18.4,28.3,6.9,0,SE,5.2,25.1,0,21.4,33.7
20/06/2019,61,18.7,26.9,6.9,0,SE,10.7,31.2,0,20.6,32.7
21/06/2019,68,18.4,24.2,11.3,5,SE,14.2,34.1,0,18.5,31.6
22/06/2019,80,18.1,22.4,13.7,11.6,SSE,18.6,37.8,6.4,18.2,39.5
23/06/2019,71,18.6,25,12.2,0,SW,10,21,0,20.5,38.8
24/06/2019,74,18.6,26.7,9.7,18.4,W,6.1,41.9,0,20.8,39.3
25/06/2019,73,19.2,25.3,12.3,0.2,WNW,11.6,28.5,0,21.3,40.6
26/06/2019,67,20.2,27.5,11.2,0.2,W,7.6,23.5,0,24,40
27/06/2019,75,19.6,27.7,11.4,0,E,4.9,14.2,0,24.1,39
28/06/2019,67,21.1,29.5,11.5,0,SSE,6.3,15.8,0,24.7,37.7
29/06/2019,82,20,29.3,12.4,4,SE,8.1,34.3,0,21.3,36.4
30/06/2019,61,23.7,29.7,15.7,0,WSW,11,29.9,0.4,26.8,36.8
01/07/2019,60,21.3,28.9,12.7,0,WSW,7.9,20.2,0,26.3,35.8
02/07/2019,69,20.2,25.4,13.7,1.6,W,9,35,0,24.8,34.6
03/07/2019,78,16.7,21.8,10.7,2.2,WSW,4.6,12.7,0,19.7,33.5
04/07/2019,67,19.6,27.2,12.5,0,WNW,6,15.2,0,24,33.7
05/07/2019,65,18.3,24.6,9.1,0,SW,8.7,26.7,0.9,24,33.3
06/07/2019,63,16.7,24.7,6,0,W,5.8,16.9,0,23.3,32.3
07/07/2019,60,20.9,30.9,8,0,S,8,23.5,0,25.4,31
08/07/2019,83,21.1,29.2,15.7,3.2,SSE,7.9,25.1,0,22.7,29.5
09/07/2019,93,19.3,22.5,15.3,4.2,ESE,7.3,27.9,0,20.3,30.8
10/07/2019,79,20.5,25.5,13.3,0.2,W,14.6,31.5,0,23.3,41.7
11/07/2019,77,21.7,30.1,11.2,3.4,SW,12.3,36.1,0.7,24.4,39.9
12/07/2019,80,19.6,24.8,13.8,0,S,5.6,18.1,0,24.3,38.1
13/07/2019,74,22.4,31.5,10.8,0,SSE,4.4,15.3,0,26,36.2
14/07/2019,82,24.5,31.5,18.5,10.2,S,10.2,28.2,0,26.1,40.6
15/07/2019,79,23.6,28.1,16.7,7,W,10.2,42.5,0,25.4,42.3
16/07/2019,79,21.4,27.5,15.9,0,SSW,4.8,12.7,0,25,40.2
17/07/2019,90,19.8,25.5,15.8,0,S,4.9,14,0,21.5,39.5
18/07/2019,79,21.2,29.1,14.2,0,SW,6.5,23.6,0,22.9,40.5
19/07/2019,69,19.9,25.6,12.7,0,WSW,10.6,33.1,0,22.9,38.1
20/07/2019,74,17.9,24.1,10.8,0,WNW,8.8,32.7,0,22.2,35.8
21/07/2019,70,16.5,23.3,8.7,0,SW,5.3,15.8,0,22,34.6
22/07/2019,68,19.6,27.7,8.9,0,W,4.9,15,0,23.3,33.7
23/07/2019,69,21.5,30.9,11.7,0,WSW,4.7,12.3,0,23.9,36.5
24/07/2019,69,22.4,31.2,11.4,0,S,8.9,22.4,0,24.5,39.5
25/07/2019,64,22.9,28.9,16.9,0,SW,11.4,25.9,3,25,39.3
26/07/2019,69,20,26.2,15.1,0,W,11.8,31.9,0,22.2,38.5
27/07/2019,68,23,31.9,15.7,0,WSW,7.1,17.4,0,24.7,38.1
28/07/2019,68,20.8,27.9,14.5,0.2,WSW,12.2,31.1,3,21.6,37.1
29/07/2019,61,16.5,21.2,6.7,0,NW,15.5,35.6,0,21,36.4
30/07/2019,59,16.8,28,3.7,0,S,5.2,17.4,0,20.5,35.5
31/07/2019,69,20.6,31.5,6.1,0,SSE,10.4,26.3,0,22.7,34.7
01/08/2019,70,23.5,32.6,14.3,0,SE,5,17.4,0,25.8,34.2
02/08/2019,63,24.9,35.5,13.8,0,S,4.9,15.5,0,26.8,33.2
03/08/2019,67,25.2,33.8,14.7,0,S,9.3,24.6,0,26.5,32
04/08/2019,59,24.2,32.2,13.3,0,W,9.4,25.2,0,26,30.8
05/08/2019,59,20.7,29,12.4,0,WSW,8.4,25.8,0,23.7,29.5
07/08/2019,58,18.3,24.1,12.6,0.6,NW,11.6,27.4,1.3,21.3,27.5
08/08/2019,58,17.1,26,9.5,0,W,11,26.7,0,20.6,26.7
09/08/2019,55,19.3,30.3,6.8,0,SW,4.8,17.5,0,21.7,26
10/08/2019,81,17.9,23.5,12.2,0,SW,8,25.6,0,20.2,25.3
11/08/2019,60,16.9,24.8,7.8,0.2,S,5.9,19.5,0,20.6,24.7
12/08/2019,75,15.2,21.6,7.4,9.6,S,4.8,18.9,0,16.9,24.2
13/08/2019,72,17.2,25.2,8.6,2.6,ESE,5.9,17.9,0,18.1,31.3
14/08/2019,67,16.8,26.5,5.5,0,SW,7.1,22.3,0,16.9,32
15/08/2019,66,19.4,28.1,10.5,0,WSW,6.8,19.4,0,19.7,31.8
16/08/2019,61,21.1,31,11.5,0,WSW,6.9,19.8,0,21,31.3
17/08/2019,65,17.7,22.1,9.3,0,W,10.1,20.8,1.1,18.4,30.3
18/08/2019,54,16.7,24.9,6.1,0,WSW,11.7,32.8,3,17.6,29.4
19/08/2019,51,19.4,28.4,10.2,1.4,SW,7.5,27.3,0,20.9,28.9
20/08/2019,63,17.2,24.6,9.4,0.2,W,11.4,29.1,0,19.2,28
21/08/2019,65,14.6,21.5,6.4,0,WNW,10.4,26.7,2.4,17.6,27.2
22/08/2019,65,15.2,26.3,3.5,0,S,8.3,22.1,0,18.2,24.8
23/08/2019,62,18.6,28.2,7,0,SSE,18.1,35.9,3.3,19.7,22.3
24/08/2019,62,23.4,30.9,17.3,0,S,26.1,44.6,8.3,23.9,21.9
25/08/2019,83,19.3,22.3,16.5,7.2,SSE,19.2,36.9,5.5,19.6,23.5
26/08/2019,85,17.6,23.8,12.6,2.8,W,11.1,28.6,0,18.1,29.1
27/08/2019,80,13.2,14.5,11.8,1.4,NW,23.1,43.6,6.5,13,31.1
28/08/2019,64,15.9,23.1,9,0.6,WNW,17.4,34,6.4,15.9,30.4
29/08/2019,60,15.1,21.9,7.5,0,NW,18.9,40,3.2,15.5,29.3
30/08/2019,57,14.7,22.9,7.2,0,WSW,9.1,28,0,16.4,28.3
31/08/2019,78,15.2,23.9,11.1,7.8,SE,9,22.7,0,15.6,33.5
01/09/2019,78,16.8,22.3,8.3,11,SSE,10.1,27,0,17.8,40.2
02/09/2019,79,11.7,18,3.7,1.8,S,11.7,30.8,0,12.7,37.6
03/09/2019,84,12.2,16.2,5.5,0.2,WNW,14.4,32.7,0,13,38.1
04/09/2019,70,16.2,26.7,3.1,0.2,S,11,25.7,0,16.2,37.4
05/09/2019,75,17.6,24.2,12.8,2.2,ESE,11.5,26.1,0,18.6,37.9
06/09/2019,66,16.8,23.5,11.1,0,WNW,15.2,32.9,2.8,17.6,36.9
07/09/2019,71,10.5,17,3.9,0,SE,8.7,22.5,0,13.4,35.5
08/09/2019,68,10.6,21.3,-1.6,0,SSE,6.9,25.4,0,13.7,34.9
09/09/2019,86,10.8,17.2,2.3,13.2,E,14.3,30.9,0,11.5,36.1
10/09/2019,89,12.6,14.5,11.3,1.6,NE,12.7,27.1,2.9,12.9,40.8
11/09/2019,83,11.8,16.6,6.9,0.2,ENE,12.5,24.4,1.7,12.1,38.6
12/09/2019,86,10.4,12.4,9.1,10.2,ENE,15,25.4,6.6,10.7,39.6
13/09/2019,79,11.5,18.4,4.9,5.4,WNW,15.2,33.8,0,12.1,41.7
14/09/2019,84,12,21.6,2.7,0.8,SSE,11.1,36.4,0,12.3,39.1
15/09/2019,66,18.7,30.3,7.1,0,SSW,7.8,25,0,17.1,39.1
16/09/2019,77,21.5,30.9,11.3,0,SE,10.6,25.2,0,20.3,38.7
17/09/2019,77,24.3,31.5,18.9,0,SSE,19.2,39.3,4.6,22.8,38.4
18/09/2019,81,20,24.9,16.3,0,WSW,16.1,36.6,2.1,19.7,37
19/09/2019,74,17.4,25.3,9.5,0,S,8.2,20.6,0,19.1,36.1
20/09/2019,91,17.6,22.7,13.1,44.2,SE,17.8,38.1,3.9,17.1,42
21/09/2019,96,15.4,18.3,12.2,15.6,W,12.7,29.9,0,15.7,43.5
22/09/2019,82,13.8,20.3,7.2,0.8,W,9.5,23.9,0,14.9,41.8
23/09/2019,72,15.9,26.4,6.1,0,SSW,9.9,29.8,1.9,15,39.5
24/09/2019,79,14.2,21.8,9.9,8.4,WSW,8.5,50.4,0,14.2,40.3
25/09/2019,76,9.2,13.5,2.8,0,WNW,15,34.9,2,9.8,40.6
26/09/2019,83,8.4,13.3,3.9,16.2,SSW,13.1,31.2,0,8.9,40.6
