Reading Time (CST),Ambient Air RHAvg (%),Ambient Air Temp (°C),Ambient Air TempMax (°C),Ambient Air TempMin (°C),Precipitation Precip (mm),Wind WindDir,Wind WindSpeed (km/h),Wind WindSpeedMax (km/h),Wind WindSpeedMin (km/h),0-5 cm Depth Average Temp (°C),0-5 cm Depth Average WFV (%)
19/03/2021,53,6,15.9,-2.8,0,S,28.2,54.5,9.2,No Data,No Data
20/03/2021,59,8.1,17.4,0.6,0,S,25.9,43.2,5.6,No Data,No Data
21/03/2021,69,5.3,13.5,0,0,WSW,12.4,42.8,0,No Data,No Data
22/03/2021,46,1.4,8.2,-8.7,0,S,9.3,24.6,0,No Data,No Data
23/03/2021,76,-0.2,3.4,-7.1,0,SSE,20.1,40.8,0,No Data,No Data
24/03/2021,74,-5.7,1.3,-10.9,0,W,15.3,30.6,0.7,No Data,No Data
25/03/2021,71,0.1,9.5,-12.3,0,ESE,18.3,35.6,2.2,No Data,No Data
26/03/2021,88,1.3,5.5,-1.3,0,SSE,18.8,45.9,0,No Data,No Data
27/03/2021,74,-1,2.4,-6,0,WNW,10.8,29.6,1.2,No Data,No Data
28/03/2021,61,-0.7,5.7,-10,0,S,18.7,38.7,0,No Data,No Data
29/03/2021,55,7,18.4,-1.4,0,S,33,55.2,3.9,No Data,No Data
30/03/2021,78,-8.9,-1.6,-12.6,0,WNW,36.9,65.2,6.9,No Data,No Data
31/03/2021,62,-9.5,-0.8,-19.5,0,W,10.2,23.7,0.1,No Data,No Data
01/04/2021,38,3.2,13.5,-8,0,SSE,34.1,60,14,No Data,No Data
02/04/2021,42,6.8,15.8,-4,0,SSW,27.1,54,0,No Data,No Data
03/04/2021,46,5,15.3,-6.3,0,SE,12.8,30.4,0,No Data,No Data
04/04/2021,41,8.3,16.2,0.1,0,NE,18.1,36.4,5.4,No Data,No Data
05/04/2021,48,6.7,14.1,-3.3,0,SW,15.7,41,3.5,No Data,No Data
06/04/2021,55,3.7,14,-7.7,0,SW,7.9,26.7,0,No Data,No Data
07/04/2021,42,6.4,16.6,-5.5,0,ENE,11.3,30.7,0,No Data,No Data
08/04/2021,71,4.9,11.8,0.4,7.4,NE,16.9,33.9,6.1,No Data,No Data
09/04/2021,85,4,9.1,-2.9,0,WNW,19.3,38.2,6,No Data,No Data
10/04/2021,61,4.4,15.8,-7.6,0,S,7,19,0,No Data,No Data
11/04/2021,78,3.9,9.7,-2.4,0,NE,19.9,37.5,0,No Data,No Data
12/04/2021,100,-2,0.6,-4.1,0,SW,31.2,45.9,20.8,No Data,No Data
13/04/2021,100,-3.3,-1.8,-4.2,0,W,32.8,43.3,23.7,No Data,No Data
14/04/2021,89,-2.2,0.7,-4.7,0,NW,21.6,37.5,6.5,No Data,No Data
15/04/2021,81,1.2,4.2,-1.1,0,NW,9.5,15.3,4.4,No Data,No Data
16/04/2021,68,3.4,9.6,-2.3,0,WNW,12.8,28.3,3.6,No Data,No Data
17/04/2021,61,5,13.1,-4.3,0,W,7.5,23.8,0,No Data,No Data
18/04/2021,83,-1.1,4.4,-5.5,0.2,NW,26.9,49.6,0,No Data,No Data
19/04/2021,61,-3.1,1.2,-9.5,0,NW,15.9,33.2,1,No Data,No Data
20/04/2021,74,-2.7,0.9,-6.6,0,W,12.9,41.9,0,No Data,No Data
21/04/2021,60,4.3,14.3,-6.6,0,SW,12,34.9,0,No Data,No Data
22/04/2021,38,9.6,20.8,-1.9,0,SW,21.4,44.6,6.6,No Data,No Data
23/04/2021,51,-2,3.3,-8.9,0,WSW,21.3,39.4,0,No Data,No Data
24/04/2021,34,0.8,9.7,-11.4,0,SSW,9.3,30,0,No Data,No Data
25/04/2021,42,5.1,11.6,-0.3,0,S,19,37.5,0.2,No Data,No Data
26/04/2021,71,5.2,9.2,0.9,0,SE,10.4,24.4,0,No Data,No Data
27/04/2021,56,8.7,19.7,-2.4,0,SSE,8.1,26.1,0,No Data,No Data
28/04/2021,58,3.1,10.8,-4.1,0,ESE,19.8,39.2,2.4,No Data,No Data
29/04/2021,62,2.3,10.5,-7.9,0,W,14.1,42.6,0,0,0
30/04/2021,48,4.5,11.7,-8.2,0,SSE,20.1,46.2,0,0,40.3
01/05/2021,42,11.6,21.5,-1.3,0,S,11.8,32.1,0,0.1,39.9
02/05/2021,69,6.8,12.7,-0.1,0.2,SE,14,33.6,0,0.1,40.8
03/05/2021,53,4.5,9.2,-2.9,0,NW,21.1,36.4,5.9,0.3,41.2
04/05/2021,50,2.7,10.2,-7.6,0,WSW,14.1,33.5,3,0.4,41.5
05/05/2021,45,3.4,11.8,-8.3,0,SSW,10.9,35.7,0,0.5,41.5
06/05/2021,39,4.8,13.7,-5.3,0,W,18.3,46,1.7,0.6,41.6
07/05/2021,45,5.6,14,-4.9,0,SSE,10.7,31.4,0,0.7,41.7
08/05/2021,42,5.2,12.5,-6.7,0,ENE,18.3,40.2,2.2,0.8,41.8
09/05/2021,50,4,10.7,-5.2,0,NE,19.2,42.9,7.4,1,42
10/05/2021,43,6,15,-5.7,0,SE,8,22.8,0,1.2,42.1
11/05/2021,27,11.6,21.5,-1.6,0,S,10.2,21.2,0.1,1.4,42.2
12/05/2021,21,15.3,25.2,2.4,0,S,15,30.4,0.4,1.6,42.3
13/05/2021,29,15.6,25.8,1.5,0,S,12.3,42,0,2,42.4
14/05/2021,56,14.5,25.6,5.9,9.6,SE,8.8,38.1,0,2.3,42.5
15/05/2021,69,14.7,25.4,4.6,3,SSE,9.6,61.6,0,2.7,42.6
16/05/2021,50,19,28.8,10.3,0,SSW,19.4,48.3,2.8,3.1,42.7
17/05/2021,42,21,32,8.2,0,SSE,17.6,46.9,0,3.4,42.8
18/05/2021,40,22.3,29.3,11.9,0,S,31.4,56.8,11.5,3.8,42.9
19/05/2021,70,19.9,24.2,15.1,1.6,SSW,19.1,44.6,0,4.1,43.1
20/05/2021,77,9.9,16.5,6.3,0,ENE,31.2,46.3,9,4.6,43.1
21/05/2021,99,8,12.2,5,0.6,SSE,20.5,30.3,2,4.9,43.1
22/05/2021,98,5.9,9.4,2.4,22.8,SW,19.8,36.1,4.7,4.9,42.9
23/05/2021,95,10.4,14,6.8,0,E,16.6,25.9,5.4,4.8,43.6
24/05/2021,69,18.2,27.7,10.3,0,S,23.4,57.7,3.6,4.7,46.5
25/05/2021,65,11.9,18.4,2.3,0,WSW,30.5,61,10.4,4.7,47.1
26/05/2021,56,3.5,8.2,-1.2,0,SSW,19.4,40.6,3.3,5,47.3
27/05/2021,43,6.6,15.8,-3.8,0,ENE,9.8,23.6,0,5.1,47.2
28/05/2021,32,12.5,20.8,0.9,0,SSE,23.3,50.2,2.4,5.2,47.2
29/05/2021,51,15.6,24.4,10.3,0.4,S,32.2,56,7.4,5.4,47.4
30/05/2021,60,14.8,22,6.9,0,SSW,16.5,39.5,1.3,5.6,47.3
31/05/2021,47,15.5,25.8,1.8,0,WSW,7.5,22.2,0,5.9,47.5
01/06/2021,40,19.9,30.6,9.5,0.2,SSW,15.3,49.2,1.7,6.2,47.4
02/06/2021,42,22,30.8,8.8,0,SW,10.3,28.7,0,6.6,47.5
03/06/2021,48,24.1,31.2,16.4,0,SE,12.7,45.8,0,7.2,47.7
04/06/2021,39,27,36.3,15.8,0,SSW,20.1,41.9,0,7.8,47.8
05/06/2021,48,25,36.9,11,0.6,SSE,15.6,39.3,0,8.5,48
06/06/2021,69,20.6,25.5,13.3,16.2,SW,18.9,46.8,0,9.2,48.1
07/06/2021,58,18.2,25.4,8.8,0,SE,9.1,27.2,0,9.7,48.3
08/06/2021,54,22,29.7,12.1,0,ENE,12.7,25.8,0,10.1,48.4
09/06/2021,96,19.5,22.5,16.6,27.2,SW,15.7,36,0,10.5,49
10/06/2021,99,17.9,20.2,16.3,0,E,16.7,28.8,4,11,50.4
11/06/2021,86,19,23.7,15.8,3.2,SSE,28.3,54.9,0,11.1,50
12/06/2021,53,20.7,26.9,14.6,0,WSW,24.4,45.1,6,11.2,50
13/06/2021,49,21.3,27.5,13.8,0,W,13.9,37.9,0,11.3,49.6
14/06/2021,51,20.2,27.8,10.1,0,S,12.2,38.5,0,11.4,49.6
15/06/2021,52,21.6,29.3,9.1,0,S,10.3,28.3,0,11.6,49.6
16/06/2021,51,23.8,32.9,16.2,0,SSW,21.8,50.6,6.1,11.9,49.7
17/06/2021,42,21.7,30,11.3,0,WSW,19.1,44.8,5.5,12.2,49.8
18/06/2021,58,16.5,20.9,10.8,0,WSW,16.1,36.9,0,12.4,49.8
19/06/2021,62,17.1,23.5,8.4,0,SW,11.7,28.5,0,12.6,49.8
20/06/2021,56,15.4,19.2,6.7,0,NW,19.5,39.2,0,12.6,49.9
21/06/2021,55,11.2,17.4,2.4,0,WNW,13,34,0.8,12.7,49.9
22/06/2021,48,17.9,25.4,8.4,0,SW,11.5,25.8,1.2,12.6,49.6
23/06/2021,48,22.6,31.8,15,0,WSW,16.8,35.5,0,12.5,49.5
24/06/2021,55,19.6,26.3,10.9,0.6,WNW,11.4,29.9,0.2,12.6,49.5
25/06/2021,62,19.9,27.7,12.5,0,SW,12.7,29.1,1.8,12.7,49.4
26/06/2021,69,20.7,27.8,13,0,SSE,10.1,30.9,0,12.9,49.5
27/06/2021,60,19.4,25.6,10.9,0,WNW,13.6,38,0,13.1,49.8
28/06/2021,61,20,27.4,12.3,0,WSW,11.1,25.8,0,13.3,49.7
29/06/2021,53,22.1,31.1,10.2,0,WSW,7.3,20.5,0,13.5,49.4
30/06/2021,50,24.9,31.6,16.1,0,SE,8.5,25.9,0,13.7,49.6
01/07/2021,45,24.1,33.3,12.3,0,ESE,5.1,17.3,0,14.1,50
02/07/2021,47,27,36.2,13.7,0,S,8.7,21.3,1,14.4,50
03/07/2021,55,27.6,35.4,20.3,0,S,17.2,39.2,5,14.7,49.9
04/07/2021,71,24.5,32.1,16.3,0,WSW,12.5,34.5,0,15.1,50.1
05/07/2021,68,20.1,25.3,13.9,0,SSW,11.6,29.9,0,15.4,50
06/07/2021,69,13.9,18.1,8.3,0,SE,11.8,27.4,0,15.6,50
07/07/2021,57,16.3,25.7,6.4,0,SW,5.4,22.6,0,15.6,50
08/07/2021,57,19.8,27.9,8.6,0,SSE,7.4,19.3,0,15.4,50.1
09/07/2021,53,23.1,30.8,13.6,0,S,9.1,21.6,0,15.3,50
10/07/2021,50,25.2,34.1,15.9,0,SW,7.3,23.8,0,15.3,50
11/07/2021,51,26.6,36.3,14.8,0,SSW,8.6,23.9,0,15.5,50.1
12/07/2021,65,22.7,28.6,15.3,1.2,SW,12.9,29.8,0.4,15.7,50
13/07/2021,71,19.3,26,12.2,0,SSE,9,24.1,0.1,15.9,49.9
14/07/2021,53,21.3,30.1,11.2,0,S,4.7,16,0,16,49.8
15/07/2021,54,23.8,32.6,14.2,0,S,12,28.8,0,16,49.8
16/07/2021,54,25.5,33.2,17,0,S,14.4,29.7,5.4,16.1,49.8
17/07/2021,53,25.1,32.6,16.9,0,SSE,12.3,29.1,4.4,16.2,49.9
18/07/2021,58,26.4,33.9,15.2,0,S,13.2,29.4,2.7,16.4,50
19/07/2021,86,20.3,24.5,15.6,0.4,SSE,10,34.2,0,16.5,50
20/07/2021,98,18.6,20.7,16.4,1.8,E,9.3,22.7,0,16.6,50.1
21/07/2021,92,21.7,26.4,18.4,3,SE,12.9,30.5,4.3,16.6,50
22/07/2021,79,25.1,32.4,17.8,0,ESE,8.8,19.9,0,16.5,49.8
23/07/2021,65,25.3,31.6,13.9,0,WSW,11.2,29.5,1.5,16.5,49.8
24/07/2021,54,21.1,29.2,10.2,0,W,13.9,34.6,0,16.6,49.8
25/07/2021,47,22,29.8,12.4,0,W,11,31.5,0,16.7,49.8
26/07/2021,60,20.9,28.7,13.5,0.2,SSE,6.1,26.1,0,16.7,49.7
27/07/2021,57,22.5,32.6,10.3,0,ESE,5.7,18.6,0,16.7,48.6
28/07/2021,50,23.8,31.6,12.9,0,SW,13.2,39.1,0,16.7,47.9
29/07/2021,57,20.2,28.4,9.6,0,W,7.2,20.6,0,16.7,47.6
30/07/2021,54,22.8,32.3,15.2,0,SW,13.1,36.1,2.6,16.7,47.6
31/07/2021,57,19.6,26.6,11.6,0,NW,13.6,34.3,3.3,16.7,47.6
01/08/2021,52,19.3,28,8.9,0,WSW,5.6,18.4,0,16.7,47.4
02/08/2021,51,22,31.1,12.1,0,WSW,5.1,16.8,0,16.7,47
03/08/2021,48,24.9,34.6,13.7,0,SW,9.4,23.3,0,16.7,46.5
04/08/2021,59,23.3,27.6,20,0,S,12.2,26.7,4.9,16.7,46.6
05/08/2021,86,18.2,20.7,8.6,0,WSW,13.8,31,0,16.7,46.7
06/08/2021,68,16.3,26.4,5.7,0,SE,4.6,16.9,0,16.7,46.9
07/08/2021,64,22.5,31.9,11.2,0,ESE,9.7,22.3,1.2,16.6,46.8
08/08/2021,63,25.9,33.8,18.2,0,SSE,17.7,34.2,0,16.6,46.6
09/08/2021,95,18.9,21.3,15.8,19.2,SE,11.6,53,0,16.8,46.8
10/08/2021,82,19.5,25,14.7,4.4,WSW,12.9,34.3,0,16.9,46.8
11/08/2021,72,17.3,23.5,11,0,WSW,17.1,42.3,6.2,16.9,46.8
12/08/2021,66,14.1,18.4,7.5,0.2,WNW,17.2,38.7,0,16.7,46.4
13/08/2021,62,14.8,22.7,5.2,0,WSW,10,27.2,0,16.4,46.5
14/08/2021,45,22.8,34.5,11.2,0,S,9.4,20.2,0.9,16.1,46.4
15/08/2021,54,26.6,35.7,16.9,0,S,16.7,32.8,6.8,16,46.3
16/08/2021,60,27.9,34.4,21.7,0,S,23.6,41,8.2,16.1,46.3
17/08/2021,66,23.2,27.5,17.9,0,E,15.2,27.8,2.2,16.3,46.4
18/08/2021,64,22.3,29.7,17.7,0,NNE,17.4,30.1,4.7,16.5,46.5
19/08/2021,87,18,21.4,15.5,0,WSW,11.2,22.5,1.1,16.7,46.5
20/08/2021,100,15.5,17.5,14.1,31.6,ESE,13.6,33.7,0,16.8,46.6
21/08/2021,87,14.6,20.1,10.9,3.6,WSW,19.9,47.1,0,16.7,46.5
22/08/2021,91,15.7,23.3,9.1,13.8,SE,15.2,40,3.2,16.4,46.4
23/08/2021,89,16.1,18.1,14.1,0,WSW,18,34.5,1.3,16.1,46.6
24/08/2021,95,15.2,19.8,12.4,5.4,SSE,11.9,32.8,1.7,15.8,46.9
25/08/2021,79,13.6,18.7,6.9,0.2,NW,12.7,26.5,2.2,15.7,47
26/08/2021,80,12.3,19.1,3.7,0,ESE,8.9,22.7,0,15.5,47
27/08/2021,94,14.1,18.9,8.8,8,E,12.1,30,2.2,15.3,47
28/08/2021,93,18.1,24,15.1,0.2,SSW,7.4,19.3,0,15.1,46.8
29/08/2021,85,16.4,21.2,11.3,0,W,14.2,36.8,0,15,46.8
30/08/2021,77,16.4,24.9,8.1,0,SE,5.6,17.9,0,15,46.8
31/08/2021,72,18.3,26.5,9.5,0,ESE,9.6,23.3,1,15,46.8
01/09/2021,62,21.1,27.5,13.9,0,SE,18.7,38.2,5.8,15.1,46.8
02/09/2021,81,19.3,21.8,15.6,0,SSE,18.8,39.3,3,15.3,46.8
03/09/2021,73,18.4,23.7,11.9,0,SW,11.2,29.3,0,15.4,46.9
04/09/2021,76,15.4,21.7,8.9,0,W,15.2,38.8,0.5,15.5,46.9
05/09/2021,75,14.9,19.6,9,0,WSW,9.9,28.8,0,15.5,46.8
06/09/2021,63,17.8,26,13.1,0,SW,18,30.5,7.5,15.4,46.8
07/09/2021,59,17.9,24.7,11.1,0,WNW,24.5,57.1,5.8,15.3,47
08/09/2021,73,16.2,22.4,8.5,0,WNW,16.5,40.5,0,15.2,46.9
09/09/2021,78,14.7,23.2,6.2,0,SSE,7.8,20,0,15.1,46.8
10/09/2021,64,19.3,28.7,10,0.2,WSW,15.7,45.7,2.9,15,46.6
11/09/2021,69,13.1,18.3,5.7,0,NW,14.9,34.1,3.3,15,46.6
12/09/2021,58,14.3,20.5,9.6,0,WSW,5.7,18.9,0,15,46.5
13/09/2021,65,16.9,23,11.6,0,SSE,16.6,32.9,4.1,14.9,46.5
14/09/2021,65,14.2,22.7,6.4,0,W,13.1,39.7,0,14.9,46.5
15/09/2021,61,14.8,24.6,4.5,0,SSE,20.5,54.9,0,14.8,46.6
16/09/2021,89,10.7,14.1,7.1,6.2,SW,11.5,25.9,0.7,14.7,46.5
17/09/2021,67,10.9,17.4,6.2,0,SW,15.9,33.3,4.1,14.3,40.6
18/09/2021,51,17.5,26.2,6.2,0,SSE,28.5,50.9,4.8,14,40.9
19/09/2021,56,22.1,29.8,15,0,SW,20.4,39,2,14,41
20/09/2021,75,14.3,18.6,5.4,2.8,NW,13.6,29.5,2.4,13.8,40.6
21/09/2021,72,11.3,20.6,2.6,0,WSW,10.1,33.6,0,14,41.3
22/09/2021,59,15.6,26.3,5,0.2,SSE,16.6,41.5,0.2,13.9,40.8
23/09/2021,49,16.2,23.5,10.1,0,SW,19.7,40.5,2,13.8,43.4
24/09/2021,54,10.1,15.6,3.6,0,WNW,16.6,37.7,0,13.7,45.2
25/09/2021,49,14.5,25.7,4.7,0,SW,10.3,30.7,0,13.6,45.4
26/09/2021,56,13.3,21.7,4.8,0,SSE,9.7,31.1,0,13.4,45.3
27/09/2021,60,14.9,25.3,3.8,0,SE,15,38,1.5,13.4,45.1
28/09/2021,54,20.5,30.6,11,0,SE,14,26.9,5.8,13.3,44.9
29/09/2021,53,23.4,31.6,18,0,S,20.5,37.9,0,13.3,44.9
30/09/2021,78,16.5,22.4,8.3,0,W,10.5,25.7,0,13.5,45
01/10/2021,87,11.6,19.7,4.7,0,SW,6.6,20.7,0,13.7,45.4
02/10/2021,71,12.3,23.1,2.9,0,SW,4.8,14,0,13.8,45.3
03/10/2021,60,14.2,24.6,2.8,0,SSW,10.1,25.8,0,13.8,45.3
04/10/2021,49,15.2,27,2.5,0,S,6.2,15.8,0,13.7,45.3
05/10/2021,39,21.3,30.3,13.7,0,SSE,27.2,53.7,9.6,13.5,45.1
06/10/2021,50,20.9,29.1,14.4,0,SSE,28.2,43.8,17.2,13.5,45.1
07/10/2021,63,19.6,26.2,15.2,0,S,20.2,42.8,0,13.6,45.2
08/10/2021,98,12.6,16.8,8.4,2.4,SW,13.1,25.3,3.7,13.8,45.8
