Reading Time (CST),Ambient Air RHAvg (%),Ambient Air Temp (°C),Ambient Air TempMax (°C),Ambient Air TempMin (°C),Precipitation Precip (mm),Wind WindDir,Wind WindSpeed (km/h),Wind WindSpeedMax (km/h),Wind WindSpeedMin (km/h),0-5 cm Depth Average Temp (°C),0-5 cm Depth Average WFV (%)
05/01/2019,88,-5.3,-2.3,-9.5,0,SW,14.6,32.2,3.2,0.5,22.2
06/01/2019,90,-7.7,-3,-11.7,0,SE,25.4,44.6,4.7,0.5,22.2
07/01/2019,86,-2.9,1.2,-7.9,0,SW,26.9,53.8,8.8,0.4,22.1
08/01/2019,72,-13.1,-8.1,-17.4,0,WNW,31.2,48.7,18.4,0.4,22.1
09/01/2019,74,-18.1,-16.4,-20.5,0,SW,15,30,3.5,0.4,21.9
10/01/2019,81,-12.7,-9.9,-16.3,0,SE,19.4,38.9,2.7,0.4,21.9
11/01/2019,88,-10.5,-9.8,-11.8,0,SE,12.9,22.6,0,0.4,21.6
12/01/2019,88,-9.5,-6,-12,0,WSW,10.4,24.5,0,0.4,21.5
13/01/2019,87,-6.9,-5.8,-11.2,0,WSW,14.3,39.3,2.2,0.3,21.4
14/01/2019,94,-9.1,-6.3,-11.4,0,W,13.2,36.8,0,0.3,21.4
15/01/2019,81,-12.7,-3.1,-21.9,0,NW,29.1,60,2.1,0.3,21.3
16/01/2019,74,-22.5,-17.8,-26.8,0,SSW,7.3,15.7,0,0.3,21.2
17/01/2019,77,-19.2,-15.9,-26.7,0,SW,7.8,19.5,0,0.3,20.9
18/01/2019,71,-26.4,-22.5,-29.6,0,SSW,8.4,23,0,0.3,20.3
19/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.2,19.6
20/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.3,19.1
21/01/2019,77,-14.7,-11.3,-22.6,0,S,20.2,32.4,6.8,0.2,18.3
22/01/2019,82,-11.8,-8.6,-14.9,0,W,10.8,26.3,1.5,0.2,19.3
23/01/2019,86,-13,-8.7,-18.9,0,WSW,23.2,58.2,0,0.2,19.2
24/01/2019,70,-23.8,-19.3,-27.5,0,WNW,18.2,52,0,0.1,18.8
25/01/2019,74,-26.6,-22.6,-30.7,0,WSW,8.3,19.2,0,0.1,18.5
26/01/2019,73,-25.4,-21.8,-29.6,0,WNW,13.5,29.1,0,0,0
27/01/2019,78,-24.1,-19.2,-30,0,SE,23.7,49.2,3.5,No Data,No Data
28/01/2019,78,-19.1,-16.9,-24.3,0,WNW,18,47.8,4.7,No Data,No Data
29/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
30/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
31/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
01/02/2019,81,-15.5,-7.5,-21.1,0,SE,21.4,32.1,0,No Data,No Data
02/02/2019,80,-16.5,-14.7,-18.6,0,ENE,18.5,38.6,6.7,No Data,No Data
03/02/2019,77,-21.9,-18.8,-23.4,0,NNW,28.7,40.6,17.8,No Data,No Data
04/02/2019,77,-23.3,-21.5,-27,0,NNW,27.9,43.6,10.2,No Data,No Data
05/02/2019,74,-24.2,-20.9,-27.5,0,SE,9.8,20.6,0,No Data,No Data
06/02/2019,77,-21.5,-20.7,-22.7,0,NW,23.6,38,11.7,No Data,No Data
07/02/2019,75,-24.3,-22.5,-25.6,0,NNW,30.6,43.5,20.5,No Data,No Data
08/02/2019,72,-26.4,-22.4,-29.9,0,WNW,17.4,30.3,8.7,No Data,No Data
09/02/2019,69,-26.6,-19.3,-31.5,0,SSW,5.1,16.5,0,No Data,No Data
10/02/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
11/02/2019,82,-20.2,-11.4,-27.5,0,SE,6,12,0,No Data,No Data
12/02/2019,85,-13.3,-9.5,-20.8,0,W,12.6,27.4,0,No Data,No Data
13/02/2019,77,-17.5,-14.4,-21.1,0,SW,11.4,31,0,No Data,No Data
14/02/2019,76,-17.7,-15.5,-20,0,NW,24.8,40.8,9.9,No Data,No Data
15/02/2019,75,-20.7,-10.4,-25.6,0,WSW,8.6,22.6,0,No Data,No Data
16/02/2019,78,-21.1,-15.4,-27.3,0,No Data,No Data,No Data,No Data,No Data,No Data
17/02/2019,77,-18,-15.3,-21.8,0,WSW,18.1,28.9,5.9,No Data,No Data
18/02/2019,75,-20.3,-16.8,-25.5,0,WSW,12.1,24.1,0,No Data,No Data
19/02/2019,74,-19.3,-11.7,-26.6,0,S,15.9,32.3,3.8,No Data,No Data
20/02/2019,84,-15.4,-9.2,-22.6,0,S,9.3,21.4,0,No Data,No Data
21/02/2019,85,-13.4,-10.3,-17.9,0,NW,13,23,1,No Data,No Data
22/02/2019,83,-16.5,-7.2,-23.1,0,SSW,7.1,20.4,0,No Data,No Data
23/02/2019,86,-12.9,-7.9,-21.4,0,SW,10,48.1,0,No Data,No Data
24/02/2019,74,-19.1,-12.3,-26.6,0,NW,34.3,63.3,4.9,No Data,No Data
25/02/2019,65,-24.2,-18.2,-30.2,0,W,18.4,32.7,5.2,No Data,No Data
26/02/2019,67,-20.3,-14.4,-28.4,0,WSW,12.3,22.5,2.3,No Data,No Data
27/02/2019,71,-15.5,-10.3,-21.3,0,W,24.3,43.5,9.2,No Data,No Data
28/02/2019,68,-12.7,-9.3,-18.5,0,WNW,18.6,36.3,2.6,No Data,No Data
01/03/2019,76,-16.7,-13,-22.8,0,SSW,8.9,17.7,2,No Data,No Data
02/03/2019,70,-21.3,-18.5,-24.2,0,WNW,19.3,37.2,9.3,No Data,No Data
03/03/2019,68,-22.2,-16.8,-27.4,0,WNW,18.3,25.6,10,No Data,No Data
04/03/2019,75,-14.5,-10.2,-19.1,0,WNW,23.6,42.1,13.4,No Data,No Data
05/03/2019,75,-13.8,-9.6,-18.9,0,W,11.1,24,0,No Data,No Data
06/03/2019,74,-14.4,-11.4,-20.2,0,NW,17.8,47,3.1,No Data,No Data
07/03/2019,78,-16.2,-9.4,-24.2,0,SSW,12.2,24.8,0,No Data,No Data
08/03/2019,85,-9,-3.3,-13.3,0,S,17.3,25.6,9.7,No Data,No Data
09/03/2019,82,-5.6,-1.9,-8.8,0,WSW,14.5,26.3,0.3,No Data,No Data
10/03/2019,80,-10.6,-6.5,-17.4,0,NW,15.1,32.3,4.5,No Data,No Data
11/03/2019,86,-11.4,-3.9,-20.7,0,SSW,16.8,35.7,0,No Data,No Data
12/03/2019,84,-5,2.7,-11,0,S,16.8,29.6,7.1,No Data,No Data
13/03/2019,86,-3.5,0.3,-9.3,0,WNW,18.5,37,0.2,No Data,No Data
14/03/2019,78,-1,0.4,-4.5,0,NNW,36,61.5,11.7,No Data,No Data
15/03/2019,76,-5.6,-2.7,-12.8,0,NW,18.8,43.2,4.5,No Data,No Data
16/03/2019,81,-7.1,2.2,-17.2,0,SW,11.2,23.1,2.9,No Data,No Data
17/03/2019,84,-2.6,2.7,-7.8,0,WNW,11.3,20.2,3.9,No Data,No Data
18/03/2019,85,-1.8,3.2,-9,0,WSW,12.4,32.4,2,No Data,No Data
19/03/2019,87,-0.2,4.7,-6.7,0,W,17.9,38.2,3.5,No Data,No Data
20/03/2019,87,1.6,4.8,-1.7,0,WNW,13,27.1,2.4,No Data,No Data
21/03/2019,78,3.4,6.9,-1.2,0,NW,17.5,33.5,1.9,No Data,No Data
22/03/2019,84,0.4,5.9,-5.1,0,SSW,9,18.2,0,No Data,No Data
23/03/2019,83,2.6,10.1,-3.6,0,SSW,14.4,36.1,0,No Data,No Data
24/03/2019,64,-5.7,-1.5,-9.2,0,NE,18.4,37.2,4.3,No Data,No Data
25/03/2019,65,-3.8,2.4,-9.3,0,SE,7.2,16.8,0,0,0
26/03/2019,93,0.7,4.4,-3.6,0,S,18.4,32.6,8.3,No Data,No Data
27/03/2019,84,4,9.3,0.5,0,WSW,18.4,42.7,6.9,No Data,No Data
28/03/2019,77,0.2,2.7,-2.3,0,WSW,13.2,28.1,0.9,0.1,0
29/03/2019,79,-0.4,3.6,-4.7,0,WNW,22.6,57.3,5.2,No Data,No Data
30/03/2019,70,-2.6,3.6,-7.2,0,WSW,9.8,25.3,0,0.1,0
31/03/2019,80,0.2,3.3,-2.5,0,SSW,6.8,18.4,0,0,0
01/04/2019,72,2.6,8.2,-1.7,0,WSW,13.2,36.6,0,0.1,0
02/04/2019,82,-1.4,3.7,-6.1,0,NW,17.1,39.1,3.7,No Data,No Data
03/04/2019,74,-2.3,3.6,-7.7,0,SW,11.3,26.3,0,0,0
04/04/2019,91,0.5,3.5,-1.8,0,S,24.7,46,5.4,0,0
05/04/2019,99,0.2,1.6,-0.8,0,W,13.2,30.6,0,No Data,No Data
06/04/2019,95,2,7.6,-2.6,0,E,11.6,26.2,0,0,0
07/04/2019,96,5.6,12,2.8,0,SSW,7.2,21.2,0,0,0
08/04/2019,97,3,6.7,-2.4,0,WSW,13.5,29.8,0,No Data,No Data
09/04/2019,78,-4.5,-2.8,-5.9,0,SSW,16.2,31.8,4.2,0,0
10/04/2019,78,-0.3,5.3,-5.2,0,NE,11.5,26.7,0.4,0,0
11/04/2019,67,0.9,4.7,-3.2,0,NE,19.3,38.2,8,0,0
12/04/2019,76,0.6,3.7,-1.8,0,ENE,21.8,38.7,6.8,0,0
13/04/2019,55,3.7,13.1,-4.7,0,SW,11.4,31.4,0,0,0
14/04/2019,71,3.8,10.1,-2.3,0,SSE,24.2,44.2,8.8,0,0
15/04/2019,86,6,15.4,0.4,0,S,20.6,40.2,0,0,0
16/04/2019,67,8.5,16.6,0.3,0,SW,13.6,37.5,0,0,11.9
17/04/2019,70,7.9,14.2,2,0,E,10.5,26.6,0,0,11.9
18/04/2019,56,8.3,15.8,-1,0,SW,9.9,22.3,0,0,12
19/04/2019,60,12.3,22.2,0.4,0,SSW,19.3,46.2,1.4,0,12.1
20/04/2019,57,12.5,17.9,7.2,0,SSE,9.9,25.4,0,0,12.2
21/04/2019,58,11.5,20.5,1.8,0,WSW,7.3,24,0,0,12.3
22/04/2019,62,9.4,16.9,0.8,0,W,11.7,27.6,0,0,12.4
23/04/2019,61,10.8,18.6,0,0,S,17.1,44.4,0.4,0,12.3
24/04/2019,42,14,20.5,6.4,0,WNW,15.7,35.5,1.2,0,12.4
25/04/2019,54,7.7,14.5,0.3,0,NW,22,52.6,1.3,0,12.6
26/04/2019,60,5.7,12.5,-1.2,0,SW,14.1,37.2,0,0,12.6
27/04/2019,55,4.7,10.7,-3.2,0,ENE,9.9,26.2,0,0,12.7
28/04/2019,57,4.4,8,1,4.2,ENE,18.7,35.2,5.4,0,12.7
29/04/2019,91,2.6,5.5,-0.1,1.4,ENE,13.3,25.9,1,0,12.7
30/04/2019,79,4.1,8.7,-0.3,0,SSE,9.4,20.5,0,0,12.9
01/05/2019,84,4.3,10.2,-1,0,S,6.2,18.3,0,0,13
02/05/2019,59,7.7,17.1,-3,0,SSW,12.4,32.1,0.6,0,13
03/05/2019,64,10.3,16.9,5.2,2,SW,14.7,31.7,0,0,13.1
04/05/2019,48,7.9,13.5,1.7,0,WNW,22.2,43.8,6.1,0,13.3
05/05/2019,64,2.4,6.3,-2.5,0,NW,17.7,37.7,6.2,0,13.5
06/05/2019,56,1.6,8,-2.4,0,SSW,9.9,23.7,0,0,14
07/05/2019,47,7.2,16.4,-6,0,S,13.3,30.1,0.1,0,15.2
08/05/2019,56,7,11,0.1,0,SSW,21.7,42.3,0,0,17
09/05/2019,42,6.3,12.7,-1.4,0,SW,17.9,41.1,0,0.1,26.4
10/05/2019,39,9.8,17.9,-3.3,0,SSW,17.6,39.9,1.6,0.1,30.9
11/05/2019,60,13.1,21.7,6.2,1,SSW,15.9,41.5,0,0.2,31.6
12/05/2019,65,11.3,19.9,1.4,0,SW,9.8,26.5,0,0.3,31.9
13/05/2019,42,18,26.9,6.6,0,SW,13,41.3,0.5,0.4,33.6
14/05/2019,40,12.7,17.7,3.7,0,SW,18,36,3.7,0.6,38.5
15/05/2019,69,9.6,16.1,0.2,6,S,15.3,47.7,0,0.9,39
16/05/2019,65,8,11.8,2.5,0,W,25.2,48.7,0.8,1,39
17/05/2019,53,8.6,16.6,-3.1,0,ESE,12.1,30.9,0,1,39
18/05/2019,46,7.9,13.4,2.8,0,NE,25.3,45.9,9.3,1.2,38.9
19/05/2019,43,9.7,15.6,1.9,0,NE,18.7,36,8.4,1.3,38.9
20/05/2019,44,13.7,22.8,2.5,0,SSE,9.1,26.7,0,1.4,38.9
21/05/2019,35,15.7,24.4,2.1,0,ESE,14.1,34.3,0,1.5,38.8
22/05/2019,73,11.3,14.8,8.7,3.8,ENE,19.8,37.4,8.8,1.9,38.8
23/05/2019,63,14.1,22.1,7,0,S,12.1,25.1,0,2,38.8
24/05/2019,97,9.3,12.5,5.1,11.8,ESE,16.3,37.1,3.9,2.1,38.7
25/05/2019,76,13.1,21.2,7.2,2.6,W,15.4,30.6,0.3,2.2,38.7
26/05/2019,87,6.5,9.5,3.2,16.2,SE,10,25.1,0,2.4,38.8
27/05/2019,59,11,21,0.4,0,S,7.5,22.6,0,2.4,38.9
28/05/2019,41,17.1,27.2,3.2,0,SW,13.2,33.1,0,2.3,38.9
29/05/2019,47,19.3,28.7,6.3,0,SSW,7.2,23.3,0,2.6,38.9
30/05/2019,43,22.1,32.5,9.2,0,SW,14.2,31.1,0,3,38.8
31/05/2019,51,12.3,17.4,6.7,0,SW,22,39.7,5.7,3.5,38.8
01/06/2019,48,12.4,20.1,2.2,0,WSW,14.7,42,1.2,3.9,38.8
02/06/2019,43,11.8,19.9,1,0,SE,9.2,20.6,0.8,4.2,38.8
03/06/2019,47,19.1,32.4,6.9,0,S,17.5,44.4,0,4.3,38.7
04/06/2019,60,19.6,29.1,12.1,0,WSW,17.4,44.7,0,4.5,38.7
05/06/2019,55,18.7,29.3,6.8,0,S,10,34.7,0,4.9,38.7
06/06/2019,48,20.4,29.4,10.7,0,ESE,12.4,25.1,0.6,5.4,38.7
07/06/2019,54,25.3,36.5,13.7,0.2,S,19.5,50.3,1,5.9,38.7
08/06/2019,84,17,21.6,10.8,8.6,WNW,14.9,34.1,1.3,6.5,38.7
09/06/2019,64,14.6,20.5,9.2,0,WNW,13.7,32.1,2.3,6.9,38.8
10/06/2019,53,14.5,22,6.8,0,W,10.6,26,0,7.1,38.8
11/06/2019,49,14.3,19.7,6.3,0.8,S,15.3,39,0,7.3,38.8
12/06/2019,46,13.5,22.5,2.6,0,SW,5.9,22.2,0,7.5,38.8
13/06/2019,53,17.9,26.4,6.6,0,S,9.7,24.4,0.7,7.7,38.8
14/06/2019,52,19.5,27.2,10.9,0,ENE,11.9,27.4,0,8,38.7
15/06/2019,73,13.4,16.6,11.3,2.8,SSE,11,25.3,0,8.4,38.8
16/06/2019,94,13.1,15.9,10.9,3.2,ENE,11.4,21.5,0.6,8.8,38.8
17/06/2019,89,15.5,21.6,11.8,4.2,WSW,9.8,24.6,0,8.7,39
18/06/2019,68,17.8,25.1,10.7,0,SW,6.9,16.9,0,8.7,39
19/06/2019,64,18.8,27.7,7.7,0,SSE,5.8,20.9,0,8.9,38.9
20/06/2019,63,19.3,26.9,9.6,0,SE,9.8,30.9,0,9.3,38.9
21/06/2019,71,18.6,23.9,13.1,6.2,SE,13.6,33.9,0,9.8,38.9
22/06/2019,84,18.3,23,14.2,9.6,SSE,17.2,35.2,4.8,10.1,39
23/06/2019,74,18.8,24.3,12.9,0,SW,10.5,22.1,0,10.3,39.1
24/06/2019,73,19.6,27.6,11.1,0.4,W,8.9,35.7,0,10.5,39.1
25/06/2019,70,20.4,26.7,13.3,0,W,15,32.5,1.6,10.8,39.1
26/06/2019,63,21.1,28.9,12.4,0,W,9.8,27.1,0,11.2,39.2
27/06/2019,69,21,28.7,11.9,0,ESE,6.8,18.7,0,11.6,39.2
28/06/2019,62,22.5,30.9,12.3,0,SE,6.7,19,0,12,39.2
29/06/2019,88,20.6,29,13.4,4.8,SSE,8,37.7,0,12.4,39.2
30/06/2019,61,24.1,30.7,16.2,0,WSW,11.6,31.3,1.7,12.7,39.1
01/07/2019,60,21.6,28.4,12.7,0,WSW,9.3,21.7,3.2,13.1,39.1
02/07/2019,67,20.7,26.2,14.4,1,SW,10.4,30.8,0,13.4,39.1
03/07/2019,78,17.1,22,11.6,1,WSW,5.8,13.5,0,13.8,39.1
04/07/2019,68,20.1,27.5,13.3,0,WNW,7.6,21,0.4,14,39.1
05/07/2019,65,19,25.3,11.6,0,SSW,9.8,26,0,14,39.1
06/07/2019,62,17.2,24.9,5.2,0,SSW,6.9,21.8,0,14.2,39.1
07/07/2019,61,21.6,30.7,9.9,0,S,8.8,23.7,0,14.4,39
08/07/2019,92,21.7,30.7,17.5,1.2,S,8.4,24,0,14.6,38.9
09/07/2019,100,19.5,22.6,15.6,18.4,SE,7.6,30.8,0,14.8,39
10/07/2019,81,21,25.9,15.1,10.4,NW,15,31.2,0,14.8,39.2
11/07/2019,84,22.2,30.1,13.1,0,SW,13.2,35,2,14.8,39.4
12/07/2019,84,20.2,26.9,15.5,0,S,5.9,18.2,0,14.8,39.4
13/07/2019,75,23.2,31.1,12.5,0,S,5.1,13.8,0,15.1,39.4
14/07/2019,86,24.9,30.8,18.8,12.2,S,10.4,31.3,0,15.3,39.4
15/07/2019,82,24.1,28.8,17.6,22,WSW,11,43.1,0,15.6,39.4
16/07/2019,85,21.7,29.1,16.3,0,SSW,4.7,14.9,0,15.9,39.6
17/07/2019,98,20.1,26,16.3,4,S,5.1,13.4,0,16.1,39.7
18/07/2019,84,21.3,29,14.7,0.4,WSW,7,26.8,0,16.1,39.6
19/07/2019,73,20.1,25.8,13,0,WSW,12,33.4,2.9,16.1,39.6
20/07/2019,81,18,24.1,11.5,0.2,W,8.4,23.6,1.8,16.1,39.6
21/07/2019,74,17.1,24,9.7,0,SW,5,14,0,16.1,39.6
22/07/2019,75,19.3,27.3,10,0,WNW,5.9,16.6,0,16.1,39.5
23/07/2019,75,21.4,29.5,12.9,0,W,5.7,14.5,0,16.1,39.4
24/07/2019,71,23.2,31.2,12.3,0,SSW,8.7,22.3,1.7,16.2,39.3
25/07/2019,70,23.1,28.5,16.2,0,SW,11.5,25.7,1.6,16.3,39.2
26/07/2019,74,20,25.9,14.9,0,W,11.7,31.5,2.3,16.5,39.2
27/07/2019,74,23,30.4,16.5,0,WSW,7.1,16.8,0.8,16.6,39.2
28/07/2019,73,21.2,27.5,15.8,0,WSW,11.7,30.2,1.8,16.7,39.2
29/07/2019,62,16.8,21.5,7.9,0,NW,12.6,26.7,1.7,16.7,39.1
30/07/2019,63,16.9,28,4,0,SSW,5.2,21.3,0,16.7,39
31/07/2019,74,21.1,31.6,6.7,0.4,S,8.9,23,0,16.7,39.1
01/08/2019,76,23.8,33.3,14.3,0,SSE,4.1,11.5,0,16.6,39.1
02/08/2019,68,25.2,35.1,14.4,0,SSE,4.4,14.5,0,16.7,39
03/08/2019,72,25.2,33.6,15.1,0,SSW,8.3,22.8,0,16.7,38.9
04/08/2019,69,24.1,31.4,13.9,0,W,8.1,26.1,0,16.9,38.9
05/08/2019,70,20.5,28.4,13,0,WSW,7.4,20.6,0,17.1,38.8
06/08/2019,74,20.5,29.3,11.9,0,WSW,6.8,21.8,0,17.2,38.7
07/08/2019,65,17.9,23.1,11,0,WNW,9.5,22.6,0,17.1,38.6
08/08/2019,69,16.8,25.5,9,0,W,8.9,21.4,2.3,17,38.5
09/08/2019,61,19.3,29.5,7.5,0,SW,5.7,17.7,0,17,38.4
10/08/2019,90,18.1,24.3,12.6,0.2,WSW,6.8,21.3,0,16.9,38.3
11/08/2019,65,17.6,25.2,9.4,0,SSE,4.9,15.3,0,16.8,38.1
12/08/2019,84,15.4,21.3,8.3,9.2,SSE,4.4,19.8,0,16.7,38
13/08/2019,77,17.5,25.5,10.5,4.8,SE,5,17.1,0,16.6,37.6
14/08/2019,73,17.4,25.3,8.2,0,WSW,8.3,23.9,0,16.4,37.4
15/08/2019,74,19.3,27.2,11.6,0,WSW,8,24.2,2,16.2,37.1
16/08/2019,67,20.9,29.6,12.2,0,WSW,7.3,22.5,0.2,16.1,36.7
17/08/2019,72,17.5,21.2,8.9,0,W,9.9,23.7,0,16.1,36.4
18/08/2019,60,16.5,24.5,5.7,0,WSW,13,37.2,2.5,16.1,36
19/08/2019,58,19.3,27.4,10.8,2,SW,6.6,24.2,0,16,35.6
20/08/2019,69,17.2,23.9,10.5,0,W,8.8,19.8,1.7,16,35.2
21/08/2019,74,14.6,21.5,7.2,0,WNW,7.6,21.4,2.4,16,34.8
22/08/2019,69,15.5,25.9,4.3,0,S,8.4,26.6,0,16,34.5
23/08/2019,65,18.8,28.5,6.7,0,SSE,17.7,35.1,0,15.9,34.1
24/08/2019,65,23.4,31.2,17.4,0,S,25.6,45.7,6.7,15.8,33.9
25/08/2019,92,19.4,22.1,16.7,7.2,SSE,18.9,38.7,4.7,15.9,33.5
26/08/2019,96,17.5,22.6,12.4,1.8,W,8.1,20.2,0,16,33.3
27/08/2019,87,13.2,14.4,11.8,1.8,NW,15.7,32.6,5.5,16,33
28/08/2019,71,15.7,22.4,8.4,0.8,WNW,13.3,28.9,3.9,15.8,32.7
29/08/2019,70,14.9,21.4,8.4,0.2,WNW,12.3,28.1,1.7,15.5,32.4
30/08/2019,66,14.5,23.2,6.5,0,WSW,5.9,19.1,0,15.3,32.1
31/08/2019,88,15.2,22.4,11,9,SE,8.3,22.1,0,15.1,31.8
01/09/2019,84,17,22.9,8.9,8.6,S,6.8,20.2,0,14.9,31.7
02/09/2019,91,11.8,17,4.8,0.6,ESE,11.5,31.8,0,14.9,31.8
03/09/2019,91,12.6,16.3,6.6,0.2,WNW,9.7,25.5,0,14.8,31.9
04/09/2019,74,16.4,26.8,5.9,0,SSW,10.5,25.5,0,14.6,31.8
05/09/2019,83,17.7,24.4,13.3,2.6,SE,8.1,19.9,0,14.4,31.8
06/09/2019,75,16.6,23.1,11.3,0,WNW,9,21.1,2.8,14.4,31.7
07/09/2019,80,10.9,16.7,5.4,0,E,6,15,0,14.5,31.7
08/09/2019,75,11.2,21.2,0.6,0,S,6.3,20.7,0,14.4,31.5
09/09/2019,94,10.9,16.3,3.4,18,E,11.2,31.3,0,14.3,31.5
10/09/2019,99,12.7,14.6,11.3,2.6,NE,7.4,16,1,14.1,31.6
11/09/2019,90,12.1,16.4,7.2,0,ENE,9.1,21.3,1.9,13.9,32
12/09/2019,98,10.4,12.5,9.1,13.8,ENE,10,28.4,3.3,13.7,32.3
13/09/2019,84,11.7,18.8,5.8,6.6,NW,9.4,23.2,0,13.5,32.5
14/09/2019,91,12.5,21.4,3.4,0.2,S,9.7,33.4,0,13.4,33.3
15/09/2019,72,18.8,29.5,8.9,0,SSW,7.3,22.6,0,13.2,33.5
16/09/2019,87,21.5,30.1,12.8,0,SE,9.5,24.4,1.4,13.2,33.6
17/09/2019,84,24.2,30.5,18.9,0,SSE,17.3,37.2,3.1,13.4,33.6
18/09/2019,91,19.9,23.5,16.3,0.2,WSW,12.8,35.4,1.7,13.8,33.6
19/09/2019,83,17.5,24.4,10.2,0,S,6.3,17.3,0,14.1,33.4
20/09/2019,100,17.6,22.8,12.7,40,SE,15.5,37.5,0,14.3,33.5
21/09/2019,100,15.5,18.3,12,19.4,W,8.5,23.8,0,14.4,35.4
22/09/2019,86,13.9,20.2,8.4,1,W,7.2,18.5,0,14.4,37.2
23/09/2019,93,16.4,26.4,7.8,0,SW,10.2,29.7,2.5,14.4,37.6
24/09/2019,89,14.1,21.5,9.7,1.8,WSW,6.7,31,0,14.2,37.7
25/09/2019,80,9.5,14.5,2.9,0.2,WNW,10,23.1,1,14.1,37.8
26/09/2019,90,8.4,13,2.9,18.2,SSW,9.6,21,0,13.9,38
27/09/2019,No Data,7.7,12,2.7,0.4,WNW,5.8,14.9,0,13.6,38.1
28/09/2019,73,5.9,11.3,-0.7,0,SSW,4.8,14.1,0,13.2,38.3
