Reading Time (CST),Ambient Air RHAvg (%),Ambient Air Temp (°C),Ambient Air TempMax (°C),Ambient Air TempMin (°C),Precipitation Precip (mm),Wind WindDir,Wind WindSpeed (km/h),Wind WindSpeedMax (km/h),Wind WindSpeedMin (km/h),0-5 cm Depth Average Temp (°C),0-5 cm Depth Average WFV (%)
24/03/2019,68,-7.1,-3.9,-11.3,0,ENE,19.3,38.4,2.3,No Data,No Data
25/03/2019,71,-5.4,1.8,-13.3,0,WSW,6.1,20.1,0,No Data,No Data
26/03/2019,88,1.2,6.2,-3.6,0,S,13.1,23.3,5.4,No Data,No Data
27/03/2019,86,2.9,6.3,0.3,0,W,17.6,36.8,5.3,No Data,No Data
28/03/2019,75,-0.5,2.2,-2.7,0,SSW,11.6,29.4,0,No Data,No Data
29/03/2019,73,-0.9,4.2,-6.7,0,S,21.3,49.7,2.4,No Data,No Data
30/03/2019,67,-2.6,2.5,-8.5,0,W,8.6,21.2,0,No Data,No Data
31/03/2019,78,-0.1,3.6,-2.6,0,E,7.7,25.7,0,No Data,No Data
01/04/2019,75,1.6,5.9,-3.8,0,W,13.7,36.7,0,No Data,No Data
02/04/2019,68,-1.3,1.4,-4.7,0,WNW,22.7,52.8,4.7,No Data,No Data
03/04/2019,62,-1.8,4,-7.1,0,W,10.4,23,0.1,No Data,No Data
04/04/2019,85,2.1,8.2,-1.6,0,SSE,22.1,42.9,0.4,No Data,No Data
05/04/2019,94,-0.4,2.6,-2.7,0,NE,14.6,29.3,3.3,No Data,No Data
06/04/2019,94,-0.5,2.9,-3.5,0,ENE,12.5,24.7,0.1,No Data,No Data
07/04/2019,91,4.8,13.3,0,0,S,8.2,21.2,0,0.6,0
08/04/2019,90,3.5,10.2,-2.3,0,SSE,14.6,33,0.2,0.8,24.2
09/04/2019,76,-4.2,-2.7,-7,0,NE,17.9,31.4,7.2,0.2,23.4
10/04/2019,72,-1.9,2,-5.7,0,NE,15.3,26.5,5.9,0,0
11/04/2019,67,0.1,4.4,-4.9,0,NE,22,43.1,0,No Data,No Data
12/04/2019,60,0.7,5.9,-2.4,0,ENE,24.2,45,8,0,0
13/04/2019,50,3.8,13,-5.9,0,WSW,10.1,21.5,0,1.2,20.9
14/04/2019,61,4.6,11.1,-2.7,0,S,24.6,50.4,7.2,0.9,21
15/04/2019,82,6.3,15.5,0.5,0,SSW,15.5,39.6,0,1.6,20.7
16/04/2019,67,7.3,14.7,-1,0,SW,12.2,31.9,4.4,2.3,20.7
17/04/2019,71,7.4,13.6,2.6,0,ESE,8.9,22,0,3.3,20.5
18/04/2019,64,8.2,16.4,2.7,0,SW,7.7,26,0,3.9,20.3
19/04/2019,56,13.2,24.1,-0.3,0,SW,14.5,40.4,3.9,4.7,20.1
20/04/2019,57,12.6,19.9,7,0,ESE,8.6,26.6,0,6.4,19.9
21/04/2019,53,11.3,20.6,2.5,0,SSW,10.2,31.7,0,6.5,19.7
22/04/2019,59,8.8,16.1,0.6,0,ESE,9.7,23.5,0,6.2,19.6
23/04/2019,53,12.1,22,1.5,0,SSW,18.3,44.2,3.9,6,19.4
24/04/2019,37,13.6,19.6,5.6,0,WNW,17.7,39.8,3.4,7.1,19.3
25/04/2019,57,6.5,11.8,1,0,SW,19.4,50.3,0,6.5,19.1
26/04/2019,55,5.3,12.9,-3.7,0,SSW,11.5,32.5,0,5.2,18.8
27/04/2019,59,4.4,11.8,-1.2,0,E,13.9,30.8,0,5,18.7
28/04/2019,74,1.7,4.5,-1.6,0,ENE,23.2,41.3,5.7,4.3,18.5
29/04/2019,50,2.9,7.9,-1.4,0,ENE,15.1,33.4,1.2,3.6,18.4
30/04/2019,64,3.9,10.1,-4.9,0,SE,9.7,29.4,0,4.3,18.3
01/05/2019,65,4.1,12,-4.2,0,S,6.2,19.4,0,4.1,18.2
02/05/2019,52,8,16.6,-4.3,0,SSW,16.6,37.9,0,5.3,18.1
03/05/2019,61,10.2,17.1,3.5,1.6,SW,16.3,43.3,2.7,8,18
04/05/2019,51,5.7,11.8,-0.9,0.2,WNW,21.2,43.8,6,7.5,17.9
05/05/2019,61,1,4.6,-4.5,0,SE,13.1,25.4,2.3,5.2,17.7
06/05/2019,59,1.5,10.2,-6.2,0,S,6.6,22.1,0,5.1,17.5
07/05/2019,47,8,17.3,-5.4,0,SSW,13.9,29.2,0,6.5,17.5
08/05/2019,59,6.1,9.4,-3.1,0,ENE,18.9,41.5,0.1,8.3,17.5
09/05/2019,46,4.3,12.1,-5.8,0,SSE,11.3,28.1,0,7.2,17.2
10/05/2019,38,10,19.1,-2.8,0,S,12.7,37.5,0,8.1,17.2
11/05/2019,55,11.6,17,5.3,0,ESE,11.6,32.2,0,10.5,17.2
12/05/2019,52,11.9,21.1,-0.4,0,WSW,7,22.2,0,11.4,17.1
13/05/2019,31,18.7,26.6,9.2,0,WSW,14.6,46.1,1.3,14.2,17.1
14/05/2019,40,13.1,18.7,5.6,0,ENE,16.1,41,0.3,15,17
15/05/2019,75,9.5,15.9,2.2,4.2,SSE,14,44.7,0,10.9,16.5
16/05/2019,60,7.8,13,0.5,0,NE,18.3,41.5,0,11,16.7
17/05/2019,51,7.7,15.8,-3.4,0,E,13.4,34.9,0,10.9,16.8
18/05/2019,53,6.7,12.2,1.2,0,NE,28.4,49,13.8,9.9,16.7
19/05/2019,55,8.2,14.7,0.9,0,NE,18.4,39.9,7.7,10.3,16.7
20/05/2019,47,12.4,22.1,1.1,0,ESE,10.8,29,0,12.5,16.7
21/05/2019,34,15.2,22.9,3.3,0,ENE,14.4,38.2,0.5,14.3,16.7
22/05/2019,57,11.7,17,7.9,0,E,21.4,48.9,6.9,13.1,16.4
23/05/2019,54,13.6,22.7,3.6,0,SE,9.9,28.5,0,14,16.3
24/05/2019,90,9.1,10.5,5.4,10.8,E,13,25,4.7,11.5,17
25/05/2019,79,11.7,20.6,5.2,7,SSW,13.5,33.2,0.1,12.6,20
26/05/2019,78,7.1,11.9,2.2,10.2,E,12.2,26.6,1.4,9.9,22.5
27/05/2019,58,10.6,20.7,-0.4,0,S,6.6,17.6,0,11.5,20.9
28/05/2019,49,15.9,25.5,3.8,0,WSW,14.3,36.8,0.6,14.7,20
29/05/2019,50,19.6,28.5,8.4,0,S,10.3,24,0,18.1,19.5
30/05/2019,40,22.3,31.2,11.4,0,WSW,15.2,48.2,3.3,20.4,19.1
31/05/2019,60,9.9,15.3,4.5,0,NE,18.3,36.6,0,17.6,18.4
01/06/2019,52,12.2,18.9,2,0,SE,10.3,29.8,0,16.6,18
02/06/2019,43,12.7,21.2,2.8,0,ESE,13.1,28.3,0,15.8,17.6
03/06/2019,49,18.5,34.5,10.3,0.6,ESE,14.6,36.2,0,17.3,17.4
04/06/2019,71,17.5,23.5,10.4,0,E,13.5,35.8,0,19.9,17.3
05/06/2019,68,17,27.6,6.5,4.4,SSW,10.1,42.7,0,17.9,18
06/06/2019,59,19.1,28,8.1,0,SE,10.8,27.8,0.6,17.9,19.9
07/06/2019,46,26.3,36.6,18.7,0,SSW,19.1,48.2,0,22.1,19.4
08/06/2019,79,14.1,21.6,8.1,13,W,10.7,28.5,0,18.2,20.2
09/06/2019,62,13.6,20.2,6.7,0,W,10.2,29.3,1.1,15.3,21.4
10/06/2019,54,14.1,21.4,4.9,0,W,8.7,30.1,0,17.7,20.2
11/06/2019,56,13.5,19.4,7.4,0,ESE,11.4,31.4,0,17.9,19.4
12/06/2019,45,15.3,23.7,4.2,0,SSE,6.7,18.5,0,19,19.1
13/06/2019,50,19.4,28.5,7.1,0,S,7.9,23,0,20.3,18.6
14/06/2019,55,19.9,26.1,11.8,0,ESE,12.2,25.6,0,22.4,18.2
15/06/2019,83,11.5,16.5,9.5,9.8,ENE,10.9,25.1,3.8,16.6,17.6
16/06/2019,89,12.1,14.7,9.8,2,NE,10.7,24.4,0.3,13.8,20.5
17/06/2019,77,15.3,21,10.7,0.4,WSW,4.7,13.8,0,15.5,20.3
18/06/2019,62,17.4,26.1,6.6,0,SSW,5.3,14.9,0,18.5,19.7
19/06/2019,63,18.6,26.9,8.3,0,SSE,7,23.9,0,18.7,19.9
20/06/2019,75,17.2,24.3,9.3,0.6,SSE,11.1,39.2,0,17,20.5
21/06/2019,89,16,19.3,12.9,18.8,E,10.5,36.6,1.6,15.9,21.5
22/06/2019,80,16.7,23,11.1,1,S,18,41.3,6.1,15.8,23.5
23/06/2019,73,17.9,23.8,12.3,0,WSW,13.3,27.7,0,17.9,21.3
24/06/2019,69,19,25.1,9.8,0,W,8,31.4,0,20.5,20.4
25/06/2019,70,18.9,24.6,12.9,0,W,12.2,34.2,0,21.9,19.6
26/06/2019,65,19.7,27,10.5,0,W,8.8,30.2,0,22.5,18.2
27/06/2019,70,19.9,28.8,10.3,0,ESE,6.2,18.4,0,22.8,16.8
28/06/2019,61,22.5,31.3,13.2,0,ESE,9.6,22.9,0.1,23.4,15.4
29/06/2019,79,21.9,29.8,16.2,6.8,SSE,13,56.5,0,22.1,14.3
30/06/2019,62,22.5,28.1,14.3,0,W,13.6,40.4,2.2,22.8,13.9
01/07/2019,60,21.3,28.8,10.8,0,WSW,12.4,31.1,1.7,22.6,13
02/07/2019,72,17.9,21.7,12,2.8,W,11.2,37,1.3,21.8,12.4
03/07/2019,78,16.6,24.7,10.7,0.2,SW,8.9,22.8,0,19.3,11.9
04/07/2019,67,19.2,25,9.1,0.2,W,7.3,21.3,0,20.3,11.7
05/07/2019,68,17.9,24.6,9.7,0,ESE,7.3,17.8,0,20.8,11.5
06/07/2019,64,18.5,28.6,7.2,0,SSW,5.1,17,0,20.8,11.2
07/07/2019,61,23.6,32.1,15,0,S,12.8,28.6,4.4,22.2,11.1
08/07/2019,70,24.6,33,18.7,0,SW,10.4,28.9,0,23.2,11
09/07/2019,98,18.2,20.3,15.3,42,NE,9.5,23.8,0,21,15.5
10/07/2019,76,20.9,26.1,15.1,0.6,S,11.6,29.1,0,20.5,22.4
11/07/2019,77,22.2,30.3,13.1,0,SW,13.6,34.5,2.6,20.5,21
12/07/2019,76,20,25.6,13.5,0,W,6.3,20.3,0,20.6,19.9
13/07/2019,71,23.4,32.2,12,2.4,SSW,5.7,18.5,0,21.1,19.2
14/07/2019,83,25.1,31.9,16.6,15.2,S,10,56.3,0,23.3,22.9
15/07/2019,76,23,27,16.9,0,W,12.5,33.4,0,23.7,22.2
16/07/2019,76,20.7,27.3,13.8,0,SW,5,15.3,0,22.9,21
17/07/2019,89,20.5,27,15.9,16.6,SSW,9.4,21.3,3,22,22.9
18/07/2019,81,20.4,28.3,14,1,WSW,9.2,30.6,0,22,23.4
19/07/2019,71,18.7,24.3,11.8,0,WSW,14.6,41.2,0,21.3,22
20/07/2019,81,16.3,22.4,9.7,2.6,S,8.6,19.5,1.6,20.1,20.7
21/07/2019,73,17.2,23.7,9.7,0,S,4.2,14.7,0,20.3,19.9
22/07/2019,70,19.3,27,9.7,0,WNW,6.5,17.2,0,21.2,19
23/07/2019,73,21.2,29.5,11.8,0,SW,6.1,16.3,0,22,17.8
24/07/2019,75,22.7,30.9,13.2,0,S,11.7,28.1,2.5,22.6,16.5
25/07/2019,63,22.4,28.1,16.5,0,WSW,14.3,32.9,3.2,23.3,15.1
26/07/2019,74,19.7,24.7,14.4,0,W,16.5,32,5.8,22.2,14
27/07/2019,70,22.5,31.5,13,0,SW,9,20.6,0,22.7,13.3
28/07/2019,65,21,27.4,16.7,0,WSW,16.9,39.8,4.2,22.2,12.7
29/07/2019,59,16.1,22.5,8.3,0,SW,9.3,24.7,0,21.1,12.3
30/07/2019,65,17.4,27.6,5.1,0,S,7,20.5,0,19.7,12
31/07/2019,76,21.7,31.2,9.3,0,S,8.4,26,0,20.5,11.8
06/08/2019,72,20,28.5,12.8,0,W,10.6,28.4,0,20.5,11.1
07/08/2019,60,16.6,22.1,9.4,0,NW,15.8,34.6,3.3,19.8,11
08/08/2019,59,16.8,24.9,8.3,0,W,11.5,28.1,0,19,10.9
09/08/2019,63,19.4,29.7,6.7,0,S,6,19.8,0,18.5,10.8
10/08/2019,92,16.2,18.9,10.6,3,SE,9,28.5,0,18.6,10.8
11/08/2019,69,16.6,24.7,8.9,0.2,SSE,5.5,16.4,0,17.3,10.7
12/08/2019,88,13.4,17.9,8.3,10,E,7.2,20.1,0,16,10.6
13/08/2019,74,16.9,24.2,10.1,4,ENE,9.7,23.4,0,16.3,13.7
14/08/2019,76,16.7,24.9,8.2,0.2,SW,10.4,27.7,0,15.8,16.4
15/08/2019,74,18.3,26.6,11,0,WSW,9.9,24,0,16.7,16.1
16/08/2019,70,20.1,29.1,10,0,WSW,10.1,22.1,0,17.2,15.4
17/08/2019,75,15.2,19.3,6.9,0.2,W,12.5,28.2,2.6,16.7,14.6
18/08/2019,63,15.2,24,5.1,0,WSW,14.3,41.1,0,14.9,13.7
19/08/2019,63,17.4,27.2,7.2,0,SW,7.8,22.4,0,15.9,13.1
20/08/2019,62,16.4,22.7,9.8,0,W,13.6,28.4,5.3,16.3,12.5
21/08/2019,68,13.9,21.9,6.1,0,SSW,9.2,26.2,0,15.7,12
22/08/2019,71,15.3,25.7,3.3,0,SE,9.1,24.3,0,15,11.6
23/08/2019,82,17.9,27.5,10.1,3.6,SSE,13.8,33.6,0,16.1,11.4
24/08/2019,86,21.4,26.6,17.5,54.4,S,18.4,37.3,6.3,17.9,21.5
25/08/2019,95,19,22.3,15.6,7.2,SSW,11.8,36,0,18.2,24
26/08/2019,86,16.9,21.8,12.5,5.6,W,10.5,42.6,0,17.3,22.9
27/08/2019,78,13.5,15,11.8,0.8,NW,20.6,40.8,7.4,15.1,22.9
28/08/2019,78,13.9,21.9,6.8,1.8,W,14.2,34.9,5.1,14.1,21.5
29/08/2019,68,14.2,19.9,9.3,0.2,WNW,18.8,42.4,4,14,20.7
30/08/2019,69,14.3,23.6,4.1,0,WSW,6.4,17.7,0,13.6,19.6
31/08/2019,91,15.1,21.5,11.3,14,ESE,8.2,18.7,0,14.3,22.6
01/09/2019,81,15.9,21.8,9.3,4,ENE,10.5,27.8,0,15.1,23.8
02/09/2019,91,11.1,16.2,5.5,3,ESE,11.1,29.4,0.7,13.2,22.5
03/09/2019,87,12.7,15.8,7.1,0.2,S,12,27.8,0,13.4,22.4
04/09/2019,80,15.5,25.6,5.6,0.4,SSW,10,24.9,0.1,13.3,21.4
05/09/2019,83,17.8,23.9,14.1,35.2,SE,12.8,59.1,0,15.3,25.2
06/09/2019,72,15.7,22.3,10.1,0,W,11.3,31.2,0,15.1,22.7
07/09/2019,79,10,14.5,4,0,E,9.7,21.8,0,13.1,21.2
08/09/2019,77,11.2,20.1,0.8,0,SSW,5.5,18.3,0,11.4,20.2
09/09/2019,94,10.3,14.7,4.1,12.6,ENE,14.3,33.5,0,11.5,20.9
10/09/2019,96,12,13.5,9.9,3.2,ENE,13.3,28.1,0,12.2,25.5
11/09/2019,90,11.6,13.9,9.7,0,ENE,12.1,24.3,3.2,12.2,23.6
12/09/2019,96,9.3,10.4,8.4,7.2,ENE,14,27.6,4.9,11.4,22.7
13/09/2019,78,12.1,18.6,6.5,2.2,WNW,11,27.6,0,11.5,25
14/09/2019,87,13.8,23.1,5.6,0.4,S,9,25.3,0,11.8,23.4
17/09/2019,84,23.2,30.4,18.1,0,SSE,13,31.2,2.9,17.5,20.7
18/09/2019,93,18.4,22.6,14.5,12.2,SSW,8.9,26.6,0,17.3,22
19/09/2019,84,15.6,21.6,8.5,0.2,SE,8,19.6,0,15.8,23.7
20/09/2019,99,17.1,19.5,13.4,18.6,ESE,11.2,49,0,15.9,25.5
21/09/2019,99,13.8,17.4,11.2,59.8,SW,13.5,26.9,0,15.3,28.4
22/09/2019,85,13.1,19.5,8.4,0.2,WSW,8.4,18.9,0.2,13.9,25.4
23/09/2019,75,15.8,25.2,6.9,0,SW,10.7,29.2,0,13.9,23.6
24/09/2019,78,14.2,19.8,9,0.4,WSW,10.2,28.1,0,14.4,22.5
25/09/2019,73,9,14.3,4,0,WNW,15.4,36.3,4.6,12,21.6
26/09/2019,96,7,10.2,4.2,12.6,S,10.9,24.7,0,10.2,21.8
27/09/2019,85,5.7,10,0.7,0,S,6.9,19.4,0,9.5,25
28/09/2019,74,4.4,10,-0.6,0,SSE,6.6,17.5,0,9,23.6
29/09/2019,96,3.8,4.9,2.5,24.2,ENE,21,43.1,3.6,7.4,25.7
30/09/2019,99,3.5,4.7,0.5,6.4,ESE,17.1,39.1,3.9,6.4,26.6
01/10/2019,90,2.7,6.1,-1.1,0.2,SSW,9.1,19.6,0,5.8,24.9
02/10/2019,92,3.4,5.5,0.4,0,E,7.1,21.7,0,6.5,23.5
03/10/2019,88,4.2,9.7,-0.5,0,WSW,5.8,19.1,0,7.1,22.8
04/10/2019,86,6.3,9.7,2.9,0,SSE,17.3,33.8,5.2,7,22.1
05/10/2019,98,6.4,8.4,5.3,12.4,SW,9.9,28,0,7.5,24.5
