Reading Time (CST),Ambient Air RHAvg (%),Ambient Air Temp (°C),Ambient Air TempMax (°C),Ambient Air TempMin (°C),Precipitation Precip (mm),Wind WindDir,Wind WindSpeed (km/h),Wind WindSpeedMax (km/h),Wind WindSpeedMin (km/h),0-5 cm Depth Average Temp (°C),0-5 cm Depth Average WFV (%)
17/01/2019,79,-19.5,-16.6,-25.4,0,W,7.8,19.1,0,No Data,No Data
18/01/2019,73,-26.6,-24.6,-29.4,0,W,8.5,21,0,No Data,No Data
19/01/2019,75,-27.9,-24.9,-30.9,0,W,9.3,21.2,0,No Data,No Data
20/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
21/01/2019,79,-15.1,-11.8,-23.4,0,S,19,31.2,6.1,No Data,No Data
22/01/2019,85,-11.9,-9,-14.5,0,W,10.6,27,0,No Data,No Data
23/01/2019,89,-13,-8.7,-19.3,0,SW,22.9,57,0,No Data,No Data
24/01/2019,70,-23.8,-19.6,-27.6,0,WNW,18,51.9,0,No Data,No Data
25/01/2019,78,-27,-23.3,-30.4,0,SW,8.4,18.1,0,No Data,No Data
26/01/2019,74,-25.5,-21.7,-29.3,0,WNW,13.5,29.7,0,No Data,No Data
27/01/2019,79,-24.4,-19.6,-29.9,0,SSE,22.2,47.4,3,No Data,No Data
28/01/2019,79,-19.4,-17.2,-24.5,0,WNW,18.2,51.4,3.5,No Data,No Data
29/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
30/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
31/01/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
01/02/2019,84,-16,-9.3,-21.4,0,SSE,21.1,34.3,0,No Data,No Data
02/02/2019,83,-17.1,-15.2,-19.1,0,ENE,19.9,35.4,7.9,No Data,No Data
03/02/2019,79,-22.3,-19.2,-23.7,0,NNW,28.9,44.1,18.9,No Data,No Data
04/02/2019,78,-23.6,-21.9,-27.3,0,NNW,27.4,42.2,10.1,No Data,No Data
05/02/2019,75,-24.4,-21.1,-28,0,SSE,9.6,20,0,No Data,No Data
06/02/2019,78,-21.8,-20.9,-22.8,0,NNW,23.4,37,12,No Data,No Data
07/02/2019,77,-24.7,-22.8,-25.8,0,NW,31.8,44,19.5,No Data,No Data
08/02/2019,72,-26.5,-22.8,-29.9,0,W,17.4,31.7,8.1,No Data,No Data
09/02/2019,71,-27.3,-20.5,-31.6,0,SSW,4.9,20.4,0,No Data,No Data
10/02/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
11/02/2019,84,-20.5,-13.2,-27.2,0,SSW,5.5,10.4,0,No Data,No Data
12/02/2019,90,-13.7,-11.1,-21.3,0,W,12,25.9,0.5,No Data,No Data
13/02/2019,79,-17.7,-15.6,-21.1,0,SSW,10.8,30.2,0,No Data,No Data
14/02/2019,77,-17.9,-15.9,-20.3,0,NW,26.1,42.4,11.6,No Data,No Data
15/02/2019,77,-20.8,-15,-26.3,0,WSW,8.8,21.5,0,No Data,No Data
16/02/2019,81,-21.7,-16.6,-28.1,0,SSW,5.9,18.9,0,No Data,No Data
17/02/2019,81,-18.7,-16.2,-22.5,0,NNW,17.9,29.3,8.4,No Data,No Data
18/02/2019,78,-20.5,-17.5,-25.2,0,SW,12.1,23.4,0,No Data,No Data
19/02/2019,76,-19,-12.1,-27,0,S,15.5,31.3,0,No Data,No Data
20/02/2019,90,-16,-10.9,-22,0,S,8.6,21.5,0,No Data,No Data
21/02/2019,89,-14.3,-10.9,-20.6,0,NW,14,26.3,0.2,No Data,No Data
22/02/2019,84,-16.1,-8.9,-22.3,0,SSW,7.5,19.3,0,No Data,No Data
23/02/2019,88,-13.6,-7.1,-22.2,0,SW,9.3,49.1,0,No Data,No Data
24/02/2019,76,-19.4,-12.7,-25.5,0,NW,35,61.2,5.7,No Data,No Data
25/02/2019,64,-24,-18.1,-30.3,0,W,18.7,31.2,5.5,No Data,No Data
26/02/2019,65,-20.2,-14.9,-25.9,0,WSW,16,27.2,7.9,No Data,No Data
27/02/2019,71,-15.6,-10.5,-20.9,0,WSW,25.4,46,10.9,No Data,No Data
28/02/2019,68,-13,-9.2,-19.4,0,W,17.5,38.7,0,No Data,No Data
01/03/2019,78,-17.3,-13.6,-22.7,0,WNW,8.5,18.2,0,No Data,No Data
02/03/2019,68,-21.3,-18.4,-23.8,0,WNW,17.7,32.1,6.8,No Data,No Data
03/03/2019,67,-22.2,-16.9,-28.1,0,W,15.3,23.7,8.4,No Data,No Data
04/03/2019,75,-14.6,-10.7,-19.4,0,WNW,22.4,44.5,10.6,No Data,No Data
05/03/2019,75,-13.6,-8.8,-18.8,0,W,10.9,23.3,0,No Data,No Data
06/03/2019,76,-14.4,-11.9,-18.1,0,NW,17.9,46.2,2.7,No Data,No Data
07/03/2019,78,-15.8,-9.9,-22.7,0,SSW,12,23.5,1.4,No Data,No Data
08/03/2019,87,-9.2,-4.1,-13.5,0,S,15.5,26,5.7,No Data,No Data
09/03/2019,84,-5.9,-1.7,-9.5,0,WSW,13.4,24,0,No Data,No Data
10/03/2019,84,-10.6,-7.4,-14.4,0,NW,15.1,37.2,4.7,No Data,No Data
11/03/2019,87,-10.8,-3.4,-19.6,0,S,15.9,32.3,3.8,No Data,No Data
12/03/2019,85,-4.7,1.8,-9.4,0,S,16.6,30.1,3.9,No Data,No Data
13/03/2019,89,-3,0.1,-7.7,0,NW,19.2,40.9,1.6,No Data,No Data
14/03/2019,82,-1.2,0.2,-3.6,0,NNW,36.2,55.5,8.7,No Data,No Data
15/03/2019,79,-5.8,-2.4,-11.9,0,NW,20,40.9,3.4,No Data,No Data
16/03/2019,82,-6.3,1.1,-15.3,0,SW,10.5,22.3,1.8,No Data,No Data
17/03/2019,85,-2.3,2.6,-8,0,WNW,11.3,21.3,3.3,No Data,No Data
18/03/2019,85,-0.8,4,-5.6,0,WSW,13.4,32.1,0,No Data,No Data
19/03/2019,89,0.8,5.8,-4.8,0,WSW,17.8,38.8,2.2,0.2,0
20/03/2019,92,1.6,4.7,-1.2,0,W,13.1,26.2,0,0.8,14.9
21/03/2019,83,3.5,6.6,-0.1,0,NW,18.4,36,6,0.7,20.7
22/03/2019,84,1.2,7,-4.4,0,SSW,9.9,19.9,0,0.8,21.4
23/03/2019,85,2.9,11.2,-2.9,0,SSW,15.1,38.9,1.8,0.8,23.6
24/03/2019,67,-5.5,-1.6,-9.4,0,ENE,21.1,40,4.1,0.9,25.1
25/03/2019,66,-4.1,0.7,-8.3,0,SE,7.6,19.2,0,1,23.4
26/03/2019,94,0.8,5.2,-3.6,0,S,18.5,33,7,0.9,21.9
27/03/2019,88,3.8,9.1,0.3,0,WSW,18.9,45.4,6.3,0.9,23.8
28/03/2019,80,-0.2,2.3,-2.6,0,WSW,13.3,29.1,0,1,26.2
29/03/2019,80,-0.6,3.3,-4.6,0,WNW,24.2,55.6,7.8,1,25.6
30/03/2019,69,-2.8,1,-7,0,WSW,10.2,25.9,1.6,1.1,23.1
31/03/2019,78,-0.1,2.7,-2.6,0,S,7,20.9,0,1,23.1
01/04/2019,71,2.5,7.8,-1.8,0,WSW,13.3,36.5,0,1.1,24.1
02/04/2019,84,-1.5,2.9,-5.2,0,NW,17.3,40.2,2.1,1.1,24.2
03/04/2019,74,-2.5,1.6,-7.1,0,SW,11.4,25.7,0,1.2,22.7
04/04/2019,90,0.3,3.4,-2,0,SSE,24.1,43.9,0,0.9,22.2
05/04/2019,100,-0.3,1.3,-1.3,0,W,13.3,30.5,0,0.9,23.7
06/04/2019,98,1.5,6.9,-3.2,0,E,12.7,26.5,2.7,0.8,22.6
07/04/2019,No Data,5.2,11,1.9,0,S,7.2,16.8,0,1.1,25.1
08/04/2019,98,2.5,6.1,-2.8,0,WNW,14.1,30.1,0,1.3,24.2
09/04/2019,80,-4.6,-3,-6.3,0,SW,17.6,32.8,4.8,0.8,22.8
10/04/2019,81,-0.6,4.7,-4.7,0,NE,13.4,29.2,4.1,1.1,21.7
11/04/2019,72,0.5,4.1,-3.1,0,NE,22.4,43.1,9.3,1.2,20.9
12/04/2019,82,0.2,3.6,-2.2,0,ENE,25.2,44.1,7.9,0.9,20.4
13/04/2019,55,3.4,11.8,-3.7,0,SSW,11.3,23,0,1.4,19.7
14/04/2019,70,3.7,9.6,-2.2,0,SSE,24,43.2,10.8,1.7,19.5
15/04/2019,86,5.8,14.8,0.1,0,S,20.3,44.4,1.8,2.2,19.8
16/04/2019,70,8.2,15.8,1.3,0,WSW,12.8,32.6,0,3.1,19.9
17/04/2019,74,7.3,13.1,1.3,0,ESE,10.5,27.3,0,3.8,19.4
18/04/2019,57,8.1,15.1,0.7,0,WNW,9.6,25.1,0,4.3,18.7
19/04/2019,61,12.3,21.7,0.9,0,SSW,19.5,45.8,3.4,5.1,18.1
20/04/2019,57,12.3,17.4,6.7,0,SSW,10.2,25.9,0,6.5,17.5
21/04/2019,55,11.5,19.3,3.2,0,SSW,7.5,27.4,0,7.2,17
22/04/2019,63,8.8,16.4,1,0,WNW,11.9,30.9,0,7.4,16.6
23/04/2019,61,10.7,18.2,0.7,0,S,16.9,45.4,2.4,6.7,16.2
24/04/2019,40,14.2,19.9,8,0,WNW,15.5,37.5,2.6,7.6,15.9
25/04/2019,53,7.6,13.9,0.4,2.2,WNW,21.7,49.9,5,8,15.7
26/04/2019,60,5.6,12.1,-0.5,0,SW,14.8,41,0,7.1,15.3
27/04/2019,55,4.1,9.6,-3.6,0,ESE,11,31.2,0,6.9,15.1
28/04/2019,56,4.1,7.3,0.7,1.2,ENE,20.7,39,4.5,6.6,14.9
29/04/2019,89,2.6,5.3,-0.4,0.2,ENE,15.7,31.1,3,5.1,14.8
30/04/2019,81,3.5,7.5,-0.4,0,SE,9.8,21.3,0,4.6,14.9
01/05/2019,85,4,9.4,-1.4,0,SW,5.6,22.1,0,4.9,14.8
02/05/2019,59,7.7,16.1,-2.1,0,SSW,12.3,30.2,0.2,5.9,14.7
03/05/2019,58,10.7,17,5.2,1,SSW,15.2,33.4,0.1,7.7,14.7
04/05/2019,51,7.6,13.3,1.6,0,WNW,20.5,44,5.7,8.6,14.6
05/05/2019,62,2.2,5.8,-1.7,0,NW,17.7,41.7,4.4,7.5,14.4
06/05/2019,57,1.3,6.7,-2.6,0,SW,9.9,24.1,0,6.5,14.3
07/05/2019,44,7.1,15.7,-5.1,0,S,13,31.5,0,6.8,14.2
08/05/2019,56,7,10.8,1.8,0,W,22.4,41.6,2.6,8,14.2
09/05/2019,44,5.7,11.8,-1.8,0,WSW,17.5,36.4,0,7.7,14.1
10/05/2019,37,9.6,17.8,-3.6,0,S,16.8,37.4,2.3,7.9,14
11/05/2019,62,12.7,21.6,7.8,1,SW,15.8,44.5,1.1,9.5,14.1
12/05/2019,65,11.3,18.5,2.3,0,SSW,9.9,21.8,0,10,14
13/05/2019,40,18.2,26.9,7.6,0,SW,13.3,33.9,2.3,12,14.2
14/05/2019,40,12.5,17.1,5.1,0,W,18,38,0.8,13.1,14.2
15/05/2019,66,9.7,15.8,2.3,2,S,15.7,44.4,0,11.3,14
17/05/2019,55,7.9,16,-3,0,ESE,12.5,37,0,10.4,13.9
18/05/2019,46,7.7,13.1,2.7,0,NNE,30.3,50.7,10.5,10.5,13.8
19/05/2019,45,9.2,15.4,0.8,0,ENE,20.2,39.3,7.2,10.2,13.7
20/05/2019,45,13.2,21,3.8,0,SSE,9.8,29.2,0,11.6,13.8
21/05/2019,35,15.1,23,1.2,0,SE,15.2,38.4,0,13,13.9
22/05/2019,71,11.1,14.6,8,1.4,E,22.4,46.2,10.4,13,13.9
23/05/2019,62,14.2,21.8,6.7,0,SSW,12,24.2,0,12.1,13.7
24/05/2019,No Data,9.5,11.7,6.2,5,ESE,18.5,41,6,12.5,13.8
25/05/2019,74,12.7,21,6.8,1.4,WNW,15.5,32.6,1.4,12.2,14.5
26/05/2019,85,6.6,9.7,3.2,5.4,SE,12,25.7,0,11.6,15.9
27/05/2019,57,10.7,19.5,0.6,0,S,6.9,21.7,0,10.8,16
28/05/2019,39,17.3,26.3,6,0,SW,13.8,33.4,0,13.5,15.8
29/05/2019,44,19.4,28.1,7.4,0,S,7.6,23.7,0,15.7,15.6
30/05/2019,42,22.1,32.2,10.7,0,WSW,12.9,33.3,0,17.2,15.5
31/05/2019,52,11.9,16.5,7.3,0,WNW,22.8,40.7,5.7,17.6,15.3
01/06/2019,45,12.3,19.7,3.7,0,W,14.8,42.4,0,16.3,15
02/06/2019,41,11.4,18.6,1.4,0,SSE,9.9,22.6,0,15.8,14.9
03/06/2019,45,19.1,33.8,8.3,0,SSE,19.9,45.1,0.1,16,14.7
04/06/2019,61,19.1,27.6,12.3,0,WSW,18.1,43.3,0,17.8,14.8
05/06/2019,49,18.6,27.9,7.9,0,SSW,10.5,37.5,0,18.7,14.7
06/06/2019,49,20.2,27.9,10.9,0,SSE,13.1,31.4,2.2,19.5,14.7
07/06/2019,52,25.9,37.7,16.1,2.2,S,23.1,56.5,4.1,20.5,14.6
08/06/2019,87,16.4,21.2,10.4,7,WNW,13.7,37.6,0,19.4,14.5
09/06/2019,66,14.4,20.2,9.1,0,W,12.6,29.7,1.3,16.7,15.2
10/06/2019,55,14.6,21.2,7.6,0,W,10.2,26.2,0,17.5,15.1
11/06/2019,50,14.1,19,5.5,0.2,SSW,16.6,39.4,0,17.7,14.9
12/06/2019,43,13.7,21.4,3.4,0,SW,5.5,23,0,17.2,14.8
13/06/2019,44,19.3,26.7,10.1,0,S,13.3,31.5,0,18.7,14.7
14/06/2019,50,19.5,26.4,11.4,0,E,13.7,29.1,0,19.8,14.7
15/06/2019,No Data,13.4,16.5,11,1,SSE,12.8,30.4,0,19,14.6
16/06/2019,No Data,12.9,15.6,10.7,1.4,SE,11.9,25.5,3.4,16.1,14.3
17/06/2019,No Data,15.4,20.9,11.7,1.8,WSW,9.7,34,0,15.6,14.4
18/06/2019,65,17.8,23.7,12.2,0,SW,7.1,21.3,0,17.3,14.8
19/06/2019,57,18.7,26.3,9,0,SE,6.2,21.6,0,18.8,14.8
20/06/2019,No Data,19.1,27,8.8,0,SE,11.7,36.3,0,20.1,14.7
21/06/2019,69,18.4,23,13,6,SE,14.9,41.1,0,19.9,14.7
22/06/2019,No Data,18.1,22,14.8,4.2,SSE,21.1,40.5,7.4,18.4,16.4
23/06/2019,71,19.1,24.3,12.9,0,SW,12,27.7,1.2,18.6,16
24/06/2019,69,19.6,26.4,12.4,5.2,W,9.4,48.2,0,20,15.8
25/06/2019,71,19.9,25.8,14.8,0,W,13.4,31.1,0,20.2,15.9
26/06/2019,62,21,28,13,0,W,10.1,26.4,0,21.4,15.7
27/06/2019,71,20.4,27.5,12.8,0,ESE,6.5,17.8,0,22.6,15.6
28/06/2019,63,21.5,28.5,12.9,0,SE,7.3,18.5,0,23.2,15.4
29/06/2019,No Data,20.4,27.7,14.4,2.2,SE,9.3,37.8,0,22.7,15.2
30/06/2019,55,24.6,30.8,18,0,WSW,13.4,35,2,23.5,15.2
01/07/2019,55,22,28.3,14,0,WSW,10.8,27,1.8,24.2,15
02/07/2019,63,20.7,25.5,15.8,0.6,WSW,11.6,30.4,0.4,24.6,14.9
03/07/2019,72,17.4,21.4,12.2,0,SW,6.8,15.9,1.5,23.3,14.7
04/07/2019,65,20.1,27,13.6,0.2,W,8.6,22.1,0,22.4,14.4
05/07/2019,63,18.9,24.1,10.8,0,WSW,10.5,31.3,0,23.5,14.3
06/07/2019,62,17.2,24.2,6.9,0,WSW,6.9,23,0,23.3,14.2
07/07/2019,56,21.8,29.8,10.5,0,S,9.4,25,0,23.7,14.1
08/07/2019,83,22.1,29.1,17.8,0.4,S,9.7,26.1,0,24.3,14
09/07/2019,No Data,19.3,21.9,15.8,10.8,ESE,8.2,29,0,23.1,14
10/07/2019,82,20.7,25.3,14.7,4.6,NW,16.3,30.9,1.7,21.7,18.1
11/07/2019,80,22.2,29.5,13.2,1.4,SW,13.7,36.1,2.6,22,16.8
12/07/2019,83,19.8,24.1,15.4,0.2,S,6.2,17.2,0,22.9,16.1
13/07/2019,75,22.6,30,12.6,0,S,5.2,19.4,0,23.3,15.6
14/07/2019,83,24.5,30.5,18.3,53.8,S,10.9,30.9,0,24.3,16.8
15/07/2019,77,24,28,17.8,29.4,WSW,11.5,47,0,24.3,17.4
16/07/2019,No Data,21.4,25.9,16.7,0,SSW,5.7,14,0,23.4,16.7
17/07/2019,96,19.7,24.5,16.2,5,S,5,13.2,0,22.6,16.3
18/07/2019,No Data,21.3,28,15.8,0,SW,7.5,24.3,0,22.2,16.2
19/07/2019,69,20.2,25.2,13.3,0,WSW,11.6,37.2,2.6,22.3,15.8
20/07/2019,78,17.9,23.6,12.6,0,WNW,9.9,29.3,1.7,22,15.4
21/07/2019,71,17,22.7,10.4,0,SW,6.1,16.4,0,21.7,15
22/07/2019,67,19.7,26.9,11.8,0,W,7.3,16.7,0.3,21.8,14.6
23/07/2019,72,21.8,29,14.6,0,WSW,6.5,13.9,0,22.5,14.3
24/07/2019,72,22.9,30.1,12.9,0,S,7.5,19.7,1.7,23.1,14
25/07/2019,67,23.2,28.2,18.2,0,SW,10.5,24.4,2.7,23.7,13.8
26/07/2019,72,20.1,25.1,15.2,0,W,12.1,31.3,1.4,23.3,13.4
27/07/2019,73,22.8,30,16.8,0,WSW,7.2,16.1,0.1,23,13.2
28/07/2019,70,21.3,27.1,16.8,0.4,SW,11.8,35.7,1.8,23,13
29/07/2019,63,16.2,20.3,8.5,0,NW,16,34.8,0,21.9,12.8
30/07/2019,64,16.9,26.1,4.6,0,S,4.5,14.5,0,20.8,12.5
31/07/2019,75,20.3,29.9,6.9,0.2,SSE,6.9,19.3,0,21,12.3
01/08/2019,77,23.3,30.6,15.6,0,SSW,4.9,12.6,0,22.1,12.1
02/08/2019,71,24.4,33.6,14.1,0,S,3.8,12.2,0,22.7,12
03/08/2019,74,24.7,31.8,15.5,0,S,6.5,19.2,0,23.4,11.8
04/08/2019,64,24.3,30.7,15.5,0,WSW,9.4,26.6,0,23.8,11.5
05/08/2019,66,20.4,27.3,13.5,0,W,8.2,22.7,1.8,23.3,11.2
06/08/2019,74,20.4,27.8,12.6,0,W,7.9,24.1,0,22.5,10.9
07/08/2019,64,17.8,22.4,12.6,0.2,WNW,12.6,25.6,2.6,21.9,10.7
08/08/2019,66,16.6,24.3,8.8,0,WNW,11,26.7,1.8,21.1,10.4
09/08/2019,63,19.2,28.3,8.8,0,SSW,4.3,13.4,0,20.8,10.3
10/08/2019,93,17.7,22.1,14.2,0.2,W,7.5,23.4,0,21,10.1
11/08/2019,66,17,23.9,9.9,0,SSW,5.9,19.2,0,20.4,9.9
12/08/2019,82,14.9,20.2,7.8,5.2,S,4.5,19.9,0,19.7,9.7
13/08/2019,77,17.1,24.2,10.4,1,S,5.9,15.9,0,19,9.6
14/08/2019,76,17.2,25,9,0,WSW,6.4,21.3,0,18.4,9.5
15/08/2019,75,19.3,26.3,12.8,0,WSW,6.2,17.1,0.1,19.2,9.5
16/08/2019,69,20.9,28.6,12.8,0,SW,6.8,20.2,0,19.9,9.5
17/08/2019,70,17.3,20.8,9.6,0,WSW,8.9,23.2,2,20.3,9.5
18/08/2019,62,16.1,23.7,6.7,0,WSW,10.3,34,2,19.2,9.3
19/08/2019,58,19.1,26.9,12.1,0.4,SW,6.6,25.6,0,19.6,9.3
20/08/2019,No Data,16.8,23,11,0,W,10.2,25.2,0,19.6,9.2
21/08/2019,67,14.6,20.6,8.4,0,WNW,9.4,24.6,3,18.9,9.1
22/08/2019,71,15,24.3,4.6,0,S,5.5,14.6,0,18.3,9
23/08/2019,68,18.4,26.6,8.5,0,SSE,10.3,25.2,1.1,18.6,8.9
24/08/2019,70,22.7,29.4,17.2,0,SSE,15.1,31.7,3.9,19.9,9
25/08/2019,91,19.2,21.9,16.7,4.2,SSE,11.4,24.9,2,20.5,8.9
26/08/2019,No Data,17.2,22.4,12.3,3,W,8.5,31.3,0,19.9,8.8
27/08/2019,No Data,12.9,14,11.5,1,WNW,19.1,38.5,4.8,18,8.6
28/08/2019,70,15.4,21.8,8.5,0.2,W,13.3,27.1,2.8,16.6,8.4
29/08/2019,61,15,20.7,9.8,0,WNW,15.8,34.8,3.3,16.9,8.4
30/08/2019,67,14.1,22.4,6.5,0,SW,7.5,19.5,0,16.6,8.4
31/08/2019,No Data,14.8,21.5,10.8,4.4,SSE,5.2,14.5,0,16.6,8.4
01/09/2019,No Data,16.5,21.9,8.6,5.2,SW,7.8,23.1,0,17.1,10.5
02/09/2019,88,11.4,16.2,4.4,0.8,SSE,6.6,19.6,0,15.5,12.8
03/09/2019,No Data,12.3,15.9,7.4,0.2,WNW,11.2,28.4,0,15,13.1
04/09/2019,75,16.1,25.3,6.1,0,S,6.5,16.1,0,14.6,13.1
05/09/2019,84,17.3,23.3,13.1,2.6,SE,8.2,22.6,0,16.1,13.5
06/09/2019,72,16.6,22.2,10.2,0,WNW,11.3,26.4,3.3,16.3,13.7
07/09/2019,78,10.3,16,4.6,0,SSE,6.7,19,0,15.3,13.3
08/09/2019,72,10.7,20.1,0.9,0,S,3.9,15.3,0,14,13
09/09/2019,No Data,10.3,15.9,2.4,7,ESE,10.1,26.5,0,13.6,13
10/09/2019,No Data,12.4,14.6,10.8,1.2,NE,10,22.1,0.8,13.6,17.2
11/09/2019,No Data,11.4,15.5,5.7,0,ESE,9.7,22.2,0,13.5,15.9
12/09/2019,No Data,10.2,12.2,8.8,5.8,ENE,12.5,23.2,5,13.1,15.5
13/09/2019,80,11.3,17.6,5.9,2.4,WNW,11.6,27.9,1.9,12.5,17.7
14/09/2019,No Data,12.4,20.9,4,0,SSE,6,22.3,0,12.4,16.5
15/09/2019,No Data,18.9,28.8,9.8,0,SSW,5.1,15,0,13.8,15.9
16/09/2019,No Data,20.9,29.2,11.3,0,ESE,5.2,15.1,0,15.5,15.5
17/09/2019,85,23.8,29.5,19.1,0,SSE,10.4,24.4,1,17.6,15.3
18/09/2019,90,19.6,24.2,16,1.8,WSW,9.9,25.7,0,18.4,15
19/09/2019,77,16.8,23,10.9,0,SSE,5.5,15.3,0.2,17.8,14.7
20/09/2019,No Data,17.3,22.4,12.9,29.8,SE,10,29.8,0,17,18.4
21/09/2019,No Data,15.2,17.8,11.9,8.6,W,9.6,28.5,0,17.2,20.2
22/09/2019,No Data,13.4,20.1,8.6,0.4,W,7.3,21,0,16,19.8
23/09/2019,72,16.6,26.3,8,0,SSW,6.5,21.2,1.4,15.3,18
24/09/2019,No Data,14.2,20.7,9,1.2,WSW,6.2,34.5,0,15.5,17.1
25/09/2019,78,9.3,13.5,4.4,0,W,11.1,29.8,3.2,14.2,16.7
26/09/2019,84,8.3,13.5,4.8,8.2,S,9.3,22.9,0,12.5,16.5
